%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603443692274631077,11155,1603443692260336670,,156.703613281,120.968582153,-1.09556722641,375.593414307,259.642456055,101.235839844
1603443692311220896,11156,1603443692297509819,,163.659179688,100.876014709,-1.39891660213,369.624694824,260.808807373,101.096000671
1603443692343107775,11157,1603443692329548582,,164.696914673,101.367256165,-1.43837082386,370.804443359,262.145019531,101.075057983
1603443692379340232,11158,1603443692365687957,,165.305053711,100.708816528,-1.51095831394,374.248718262,263.225708008,101.075073242
1603443692413840396,11159,1603443692397332716,,164.788223267,104.680305481,1.56824398041,377.447265625,263.479919434,101.235801697
1603443692444497218,11160,1603443692429391569,,165.195419312,107.439880371,1.52688777447,377.958526611,263.991394043,101.65801239
1603443692476559319,11161,1603443692462370533,,166.148620605,105.555747986,1.45503854752,381.641693115,263.239929199,102.150405884
1603443692506158645,11162,1603443692492004775,,165.025924683,105.291069031,1.37116980553,385.488494873,261.83782959,102.651947021
1603443692537778984,11163,1603443692523962750,,166.182220459,101.942520142,1.32830107212,387.323516846,262.027069092,102.931266785
1603443692574119262,11164,1603443692560100663,,167.932815552,101.530197144,1.24211513996,387.400482178,261.156921387,103.07219696
1603443692605891468,11165,1603443692592310724,,169.173019409,100.161262512,1.14496195316,390.65447998,259.925811768,103.149147034
1603443692644980696,11166,1603443692630505798,,166.932159424,102.137168884,1.0979193449,392.840454102,259.211303711,103.292602539
1603443692682521145,11167,1603443692666281332,,168.326965332,101.636009216,0.963302373886,396.57522583,257.597320557,103.519805908
1603443692713035082,11168,1603443692698488336,,169.901062012,103.013656616,0.828372240067,398.83291626,257.152313232,103.967002869
1603443692743642394,11169,1603443692729515265,,170.512893677,103.776000977,0.791190266609,401.362518311,256.729919434,104.32862854
1603443692780516487,11170,1603443692766272335,,169.270385742,104.020721436,0.70809429884,403.9503479,254.44329834,104.783195496
1603443692812625437,11171,1603443692797492893,,171.25012207,103.852928162,0.600616574287,407.410430908,252.444152832,105.258041382
1603443692844797658,11172,1603443692829664722,,174.810455322,102.23249054,0.575645327568,407.517578125,251.959091187,104.868141174
