%time,field.header.seq,field.header.stamp,field.header.frame_id,field.X,field.Y,field.Z,field.A,field.B,field.C
1637084852615660156,170226,0,,23.9874000549,8.98470020294,2.13210010529,179.99949646,-0.570200026035,178.120101929
1637084852619679324,170227,0,,23.9881000519,8.98670005798,2.13150000572,179.999404907,-0.570100009441,178.120101929
1637084852623597807,170228,0,,23.9888000488,8.98760032654,2.13080000877,179.999404907,-0.570100009441,178.120101929
1637084852627716481,170229,0,,23.9892997742,8.98820018768,2.13030004501,179.999404907,-0.570100009441,178.120101929
1637084852631658928,170230,0,,23.989200592,8.98869991302,2.1305000782,179.999404907,-0.570100009441,178.120101929
1637084852635648138,170231,0,,23.9890995026,8.98929977417,2.1303999424,179.999298096,-0.570100009441,178.120101929
1637084852639665911,170232,0,,23.9887008667,8.98960018158,2.13000011444,179.999404907,-0.570100009441,178.120101929
1637084852643708567,170233,0,,23.9876003265,8.99030017853,2.13080000877,179.999298096,-0.570200026035,178.120101929
1637084852647648053,170234,0,,23.9864006042,8.99260044098,2.12960004807,179.999298096,-0.570100009441,178.120101929
1637084852651649282,170235,0,,23.9843006134,8.99790000916,2.12789988518,179.999099731,-0.570100009441,178.120101929
1637084852655654342,170236,0,,23.9810009003,9.00230026245,2.12619996071,179.998901367,-0.569999992847,178.119995117
1637084852659617763,170237,0,,23.9769992828,9.00520038605,2.12339997292,179.998794556,-0.569899976254,178.119995117
1637084852663738552,170238,0,,23.9724998474,9.00839996338,2.11989998817,179.998596191,-0.569800019264,178.119995117
1637084852667684533,170239,0,,23.9655990601,9.01089954376,2.11849999428,179.998596191,-0.56970000267,178.119995117
1637084852671617532,170240,0,,23.9556999207,9.01299953461,2.11929988861,179.998397827,-0.569800019264,178.119995117
1637084852675669413,170241,0,,23.9447994232,9.01529979706,2.1208999157,179.998306274,-0.569899976254,178.119995117
1637084852679629024,170242,0,,23.9330997467,9.01840019226,2.12170004845,179.998199463,-0.569899976254,178.119995117
1637084852683601675,170243,0,,23.9204006195,9.02130031586,2.12290000916,179.998001099,-0.569899976254,178.119995117
1637084852687672226,170244,0,,23.9041996002,9.0235004425,2.12540006638,179.997894287,-0.570100009441,178.120101929
1637084852691686225,170245,0,,23.8862991333,9.02649974823,2.12960004807,179.997802734,-0.570299983025,178.120101929
1637084852695600399,170246,0,,23.8680000305,9.02840042114,2.13330006599,179.997802734,-0.570500016212,178.120193481
1637084852699650188,170247,0,,23.8495006561,9.02960014343,2.13639998436,179.997802734,-0.570599973202,178.120193481
1637084852703634450,170248,0,,23.8271999359,9.03439998627,2.14039993286,179.997695923,-0.57080000639,178.120300293
1637084852707614184,170249,0,,23.8017997742,9.0390996933,2.14330005646,179.99760437,-0.570999979973,178.120300293
1637084852711652375,170250,0,,23.775100708,9.04329967499,2.1438999176,179.997497559,-0.570999979973,178.120300293
1637084852715650637,170251,0,,23.746799469,9.04650020599,2.14459991455,179.997497559,-0.571099996567,178.120300293
1637084852719630495,170252,0,,23.717300415,9.04899978638,2.14619994164,179.997406006,-0.571200013161,178.120407104
1637084852723673511,170253,0,,23.686000824,9.04990005493,2.14879989624,179.997406006,-0.571300029755,178.120407104
1637084852727652057,170254,0,,23.653799057,9.04979991913,2.15159988403,179.997406006,-0.571500003338,178.120498657
1637084852731624081,170255,0,,23.621099472,9.04909992218,2.1537001133,179.997406006,-0.571600019932,178.120498657
1637084852735675367,170256,0,,23.5879001617,9.04759979248,2.15590000153,179.997497559,-0.571799993515,178.120498657
1637084852739631134,170257,0,,23.5541992188,9.04640007019,2.15849995613,179.997497559,-0.571900010109,178.120605469
1637084852743622240,170258,0,,23.5202007294,9.04459953308,2.16100001335,179.997497559,-0.572099983692,178.120605469
1637084852747647145,170259,0,,23.4846000671,9.04150009155,2.16449999809,179.997695923,-0.57230001688,178.120697021
1637084852751692307,170260,0,,23.4482002258,9.0390996933,2.16799998283,179.997695923,-0.572399973869,178.120697021
1637084852755648256,170261,0,,23.4111003876,9.03579998016,2.17160010338,179.997802734,-0.572600007057,178.120803833
1637084852759659889,170262,0,,23.3738994598,9.03310012817,2.17499995232,179.997894287,-0.57279998064,178.120803833
1637084852763693213,170263,0,,23.3370990753,9.02939987183,2.17689990997,179.998092651,-0.573000013828,178.120803833
1637084852767701624,170264,0,,23.3015995026,9.02610015869,2.1781001091,179.998306274,-0.573099970818,178.120895386
1637084852771668371,170265,0,,23.2663993835,9.0235004425,2.179500103,179.998397827,-0.573099970818,178.120895386
1637084852775613896,170266,0,,23.2317008972,9.0204000473,2.18269991875,179.998596191,-0.573300004005,178.121002197
1637084852779648837,170267,0,,23.1991996765,9.01819992065,2.18910002708,179.998794556,-0.573599994183,178.121002197
1637084852783627000,170268,0,,23.17029953,9.01529979706,2.19530010223,179.99899292,-0.57389998436,178.12109375
1637084852787666271,170269,0,,23.1471004486,9.01169967651,2.19770002365,179.999298096,-0.574100017548,178.12109375
1637084852791626557,170270,0,,23.1280002594,9.01000022888,2.19679999352,179.999404907,-0.574000000954,178.12109375
1637084852795599634,170271,0,,23.1114006042,9.00920009613,2.19350004196,179.999603271,-0.57389998436,178.12109375
1637084852799663551,170272,0,,23.0969009399,9.00959968567,2.18840003014,179.999603271,-0.573700010777,178.121002197
1637084852803589000,170273,0,,23.0856990814,9.01039981842,2.18140006065,179.999603271,-0.573400020599,178.121002197
1637084852807685942,170274,0,,23.0765991211,9.01070022583,2.17470002174,179.999694824,-0.573099970818,178.120895386
1637084852811588711,170275,0,,23.0690002441,9.01060009003,2.16729998589,179.999603271,-0.57279998064,178.120803833
1637084852815597816,170276,0,,23.0631008148,9.01210021973,2.1587998867,179.999603271,-0.572399973869,178.120697021
1637084852819661516,170277,0,,23.0580005646,9.01259994507,2.15050005913,179.999603271,-0.572000026703,178.120605469
1637084852823625664,170278,0,,23.0527000427,9.01410007477,2.14299988747,179.99949646,-0.571699976921,178.120498657
1637084852827615914,170279,0,,23.0494995117,9.01659965515,2.13540005684,179.99949646,-0.571399986744,178.120498657
1637084852831704697,170280,0,,23.0482997894,9.01690006256,2.1291000843,179.999404907,-0.571099996567,178.120407104
1637084852835678161,170281,0,,23.0466003418,9.01679992676,2.12689995766,179.99949646,-0.570999979973,178.120300293
1637084852839573644,170282,0,,23.0450992584,9.01710033417,2.12569999695,179.999404907,-0.570999979973,178.120300293
1637084852843669443,170283,0,,23.0436000824,9.01640033722,2.12439990044,179.99949646,-0.570900022984,178.120300293
1637084852847718995,170284,0,,23.0412006378,9.01599979401,2.12439990044,179.99949646,-0.570900022984,178.120300293
1637084852851597885,170285,0,,23.0394992828,9.01509952545,2.12430000305,179.99949646,-0.570900022984,178.120300293
1637084852855766947,170286,0,,23.0377006531,9.01480007172,2.12450003624,179.99949646,-0.570900022984,178.120300293
1637084852859748055,170287,0,,23.0359992981,9.01459980011,2.12439990044,179.99949646,-0.570900022984,178.120300293
1637084852863652389,170288,0,,23.0340003967,9.01369953156,2.12470006943,179.99949646,-0.570900022984,178.120300293
1637084852867662228,170289,0,,23.0321006775,9.01319980621,2.12509989738,179.999603271,-0.570900022984,178.120300293
1637084852871660557,170290,0,,23.0300006866,9.01239967346,2.12560009956,179.99949646,-0.570999979973,178.120300293
1637084852875648166,170291,0,,23.0284996033,9.01220035553,2.12610006332,179.99949646,-0.570999979973,178.120300293
1637084852879616876,170292,0,,23.0266990662,9.01159954071,2.12669992447,179.999603271,-0.570999979973,178.120300293
1637084852883676552,170293,0,,23.0256996155,9.01119995117,2.12660002708,179.99949646,-0.570999979973,178.120300293
1637084852887626269,170294,0,,23.02409935,9.01119995117,2.12680006027,179.999603271,-0.570999979973,178.120300293
1637084852891708153,170295,0,,23.0235004425,9.00739955902,2.12599992752,179.999694824,-0.570999979973,178.120300293
1637084852895687621,170296,0,,23.022600174,9.0029001236,2.12689995766,179.999801636,-0.570999979973,178.120300293
1637084852899627255,170297,0,,23.0214004517,8.99750041962,2.12529993057,-180.0,-0.570999979973,178.120300293
1637084852903686203,170298,0,,23.0200996399,8.98999977112,2.12249994278,-179.999694824,-0.57080000639,178.120300293
1637084852907594252,170299,0,,23.018699646,8.97760009766,2.12249994278,-179.999404907,-0.57080000639,178.120300293
1637084852911552915,170300,0,,23.0184001923,8.95950031281,2.12319993973,-179.998794556,-0.570900022984,178.120300293
1637084852915666098,170301,0,,23.017999649,8.93830013275,2.12400007248,-179.998092651,-0.570900022984,178.120300293
1637084852919638942,170302,0,,23.0156002045,8.91800022125,2.12579989433,-179.997497559,-0.570999979973,178.120300293
1637084852923600148,170303,0,,23.0132007599,8.8966999054,2.12700009346,-179.996902466,-0.570999979973,178.120300293
1637084852927645708,170304,0,,23.0091991425,8.8765001297,2.1291000843,-179.996307373,-0.571200013161,178.120300293
1637084852931641840,170305,0,,23.0048999786,8.85359954834,2.13070011139,-179.995697021,-0.571200013161,178.120407104
1637084852935610964,170306,0,,23.0011005402,8.82800006866,2.13170003891,-179.995101929,-0.571300029755,178.120407104
1637084852939660251,170307,0,,22.9969997406,8.79899978638,2.13280010223,-179.994400024,-0.571300029755,178.120407104
1637084852943639144,170308,0,,22.9927997589,8.76519966125,2.13359999657,-179.993606567,-0.571300029755,178.120407104
1637084852947694960,170309,0,,22.9894008636,8.72539997101,2.1343998909,-179.992492676,-0.571399986744,178.120407104
1637084852951702412,170310,0,,22.986700058,8.67920017242,2.13529992104,-179.99130249,-0.571399986744,178.120407104
1637084852955702314,170311,0,,22.9838008881,8.62959957123,2.13639998436,-179.990005493,-0.571500003338,178.120407104
1637084852959669561,170312,0,,22.9801998138,8.57800006866,2.13739991188,-179.98890686,-0.571500003338,178.120498657
1637084852963656778,170313,0,,22.9755001068,8.52309989929,2.1400001049,-179.988006592,-0.571699976921,178.120498657
1637084852967774246,170314,0,,22.9727993011,8.46539974213,2.14240002632,-179.987594604,-0.571799993515,178.120498657
1637084852971633454,170315,0,,22.9717998505,8.40380001068,2.1438999176,-179.987304688,-0.571900010109,178.120498657
1637084852975756310,170316,0,,22.9706993103,8.33549976349,2.1454000473,-179.986297607,-0.572000026703,178.120605469
1637084852979828305,170317,0,,22.9701004028,8.26459980011,2.14709997177,-179.985702515,-0.572099983692,178.120605469
1637084852983634965,170318,0,,22.9691009521,8.19159984589,2.14949989319,-179.985198975,-0.572200000286,178.120605469
1637084852987723730,170319,0,,22.9671993256,8.11419963837,2.1521999836,-179.98449707,-0.572399973869,178.120697021
1637084852991623560,170320,0,,22.9657001495,8.03159999847,2.15510010719,-179.983398438,-0.572499990463,178.120697021
1637084852995626207,170321,0,,22.9645004272,7.94430017471,2.15739989281,-179.981994629,-0.572700023651,178.120803833
1637084852999698611,170322,0,,22.9634990692,7.85400009155,2.15890002251,-179.980697632,-0.57279998064,178.120803833
1637084853003599631,170323,0,,22.9634990692,7.7607998848,2.15969991684,-179.979507446,-0.57279998064,178.120803833
