# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 1349
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 1349
DATA ascii
-0.18834201 0.038077999 0.075342998
-0.188472 0.037803002 0.075461
-0.18844 0.037574001 0.075345002
-0.188409 0.037344001 0.075228997
-0.18838 0.037113 0.075117998
-0.18835101 0.036881998 0.075006999
-0.18832199 0.036649998 0.074894004
-0.188454 0.036375001 0.075015001
-0.188568 0.036104001 0.075110003
-0.18854301 0.035872001 0.075003996
-0.188518 0.035638999 0.074896999
-0.188492 0.035406001 0.074789003
-0.188604 0.035137001 0.074881002
-0.18873601 0.034862 0.075002
-0.188705 0.034630001 0.074887
-0.18867201 0.034398999 0.074767999
-0.188641 0.034166001 0.074653998
-0.188611 0.033934001 0.074538998
-0.188584 0.0337 0.074429996
-0.18886 0.033388 0.074759997
-0.18883801 0.033153001 0.074657001
-0.188814 0.032919001 0.074552
-0.188786 0.032685 0.074441001
-0.188756 0.032451 0.074326999
-0.18902899 0.032141 0.074653
-0.188999 0.031908002 0.074538
-0.18896499 0.031675 0.074418001
-0.188933 0.031440999 0.074300997
-0.188904 0.031207001 0.074188001
-0.188877 0.030972 0.074077003
-0.18899301 0.030701 0.074175999
-0.189132 0.030425999 0.074307002
-0.189105 0.03019 0.074197002
-0.18907499 0.029955 0.074082002
-0.189045 0.029720001 0.073968001
-0.189017 0.029484 0.073856004
-0.18929499 0.029176001 0.074189
-0.189266 0.02894 0.074075997
-0.18923201 0.028705001 0.073954999
-0.18920299 0.028469 0.073841996
-0.189174 0.028232999 0.073729001
-0.18914799 0.027996 0.073619999
-0.189421 0.027690001 0.073946998
-0.18939701 0.027451999 0.073840998
-0.189373 0.027214 0.073734999
-0.189348 0.026976001 0.073627003
-0.189321 0.026737999 0.073515996
-0.189597 0.026433 0.073848002
-0.189566 0.026195999 0.073730998
-0.189531 0.02596 0.073609002
-0.1895 0.025722999 0.073491
-0.18947101 0.025485 0.073377997
-0.18944301 0.025246 0.073266
-0.18957999 0.024971999 0.073393002
-0.18969201 0.024704 0.073486
-0.189666 0.024465 0.073376
-0.18964 0.024225 0.073266998
-0.189614 0.023986001 0.073156998
-0.189748 0.023713 0.073280998
-0.189716 0.023474 0.073161997
-0.18982799 0.023205999 0.073255002
-0.189799 0.022965999 0.073141001
-0.189767 0.022727 0.073021002
-0.18973801 0.022487 0.072907999
-0.189711 0.022247 0.072796002
-0.18984599 0.021973999 0.072921
-0.189959 0.021706 0.073014997
-0.189936 0.021464 0.072910003
-0.189914 0.021221999 0.072805002
-0.18849 0.039365999 0.076383002
-0.188605 0.039096002 0.076480001
-0.188584 0.038865 0.07638
-0.188556 0.038635001 0.076269999
-0.188527 0.038406 0.076159
-0.188657 0.038132001 0.076277003
-0.188627 0.037902001 0.076164998
-0.18859901 0.037671998 0.076053999
-0.18870699 0.037404001 0.076141
-0.188678 0.037174001 0.076029003
-0.188646 0.036945 0.075912997
-0.18877301 0.036671001 0.076026998
-0.18874399 0.036440998 0.075915001
-0.18871801 0.036208998 0.075808004
-0.18869001 0.035978001 0.075696997
-0.188823 0.035703 0.075819999
-0.18893801 0.035434 0.075915001
-0.18891101 0.035202 0.075805999
-0.188884 0.03497 0.075696997
-0.18885601 0.034738 0.075588003
-0.18882699 0.034506001 0.075475
-0.188795 0.034276001 0.075358003
-0.189063 0.033964999 0.075677
-0.189035 0.033732999 0.075566001
-0.189008 0.033500001 0.075456999
-0.18898199 0.033266999 0.075349003
-0.189118 0.032992002 0.075475
-0.189229 0.032724001 0.075566001
-0.18920401 0.03249 0.075460002
-0.18917701 0.032256 0.075351
-0.18914799 0.032023001 0.075237997
-0.18912201 0.031789001 0.075129002
-0.189254 0.031516001 0.075250998
-0.18936101 0.031248 0.075336002
-0.18933 0.031014999 0.075220004
-0.189298 0.030781999 0.075103
-0.18926799 0.030548001 0.074988998
-0.18923999 0.030314 0.074877001
-0.18921199 0.030079 0.074766003
-0.189349 0.029805001 0.074894004
-0.189463 0.029536 0.074989997
-0.189439 0.029300001 0.074883997
-0.18941399 0.029064 0.074777
-0.18938699 0.028828001 0.074666999
-0.18949801 0.02856 0.074758001
-0.189629 0.028286999 0.074878
-0.189597 0.028052 0.074759997
-0.189567 0.027817 0.074646004
-0.189538 0.027581001 0.074530996
-0.189509 0.027345 0.074418999
-0.18948001 0.027109001 0.074305996
-0.189758 0.026803 0.074639998
-0.18973599 0.026565 0.074536003
-0.189712 0.026327001 0.074429996
-0.189686 0.02609 0.074322
-0.189658 0.025853001 0.074208997
-0.18993101 0.025549 0.074537002
-0.1899 0.025312999 0.074421003
-0.189873 0.025075 0.074308999
-0.18984599 0.024837 0.074198
-0.18981899 0.024599001 0.074088
-0.189951 0.024327001 0.074208997
-0.190063 0.024058999 0.074300997
-0.190036 0.023821 0.074190997
-0.190007 0.023582 0.074077003
-0.189982 0.023343001 0.073968999
-0.18995599 0.023104001 0.073858
-0.190227 0.022802999 0.074184999
-0.190198 0.022565 0.074069999
-0.190166 0.022326 0.073951997
-0.190134 0.022088001 0.073833004
-0.190106 0.021848001 0.073720001
-0.19008 0.021608001 0.07361
-0.190218 0.021335 0.073739998
-0.19033401 0.021067001 0.07384
-0.190309 0.020826999 0.073729999
-0.190281 0.020586001 0.073618002
-0.190254 0.020345001 0.073505998
-0.190226 0.020105001 0.073393002
-0.19050001 0.019807 0.073724002
-0.18829601 0.039469998 0.077056997
-0.188408 0.039200999 0.077148996
-0.188382 0.038972002 0.077041999
-0.188348 0.038745001 0.076922998
-0.188317 0.038516998 0.076808996
-0.188445 0.038242999 0.076925002
-0.188416 0.038013998 0.076814003
-0.18838701 0.037785001 0.076702997
-0.18835799 0.037556 0.076591
-0.18863299 0.037241999 0.076918997
-0.18860701 0.037012 0.076811999
-0.188581 0.036781002 0.076704003
-0.18855201 0.036550999 0.076592997
-0.18852299 0.036322001 0.076481
-0.188495 0.036091 0.076371998
-0.18876199 0.035780001 0.076687001
-0.18873601 0.035549 0.076581001
-0.18870901 0.035317998 0.076471999
-0.18868101 0.035087001 0.076360002
-0.18865301 0.034855999 0.076250002
-0.188769 0.034587 0.076347999
-0.18874601 0.034354001 0.076245002
-0.188879 0.034079999 0.076367997
-0.18885 0.033849001 0.076256
-0.18882 0.033617001 0.076142997
-0.18878999 0.033386 0.076030001
-0.18876 0.033154 0.075915001
-0.189032 0.032845002 0.076240003
-0.18900201 0.032613002 0.076127
-0.188972 0.032381002 0.076012999
-0.188945 0.032148 0.075902998
-0.18891899 0.031913999 0.075795002
-0.189053 0.031640999 0.075919002
-0.189165 0.031373002 0.076012
-0.18914001 0.031138999 0.075905003
-0.18911301 0.030905001 0.075795002
-0.18908601 0.030671 0.075685002
-0.18905701 0.030438 0.075572997
-0.189025 0.030205 0.075456999
-0.189291 0.029898999 0.075773001
-0.189262 0.029665999 0.075659998
-0.189235 0.029431 0.075549997
-0.18921 0.029196 0.075443
-0.18918601 0.028960001 0.075337999
-0.189318 0.028687 0.075460002
-0.18928599 0.028453 0.075341001
-0.18939801 0.028186001 0.075433999
-0.189374 0.027949 0.075328998
-0.18935201 0.027713001 0.075225003
-0.189486 0.02744 0.075351
-0.18945301 0.027205 0.075230002
-0.189558 0.026938999 0.075314
-0.189531 0.026703 0.075202003
-0.189502 0.026466999 0.075089999
-0.189475 0.026231 0.074979
-0.189446 0.025993999 0.074865997
-0.189558 0.025727 0.074957997
-0.18953501 0.025489001 0.074853003
-0.189669 0.025217 0.074978001
-0.18964601 0.024978001 0.074873
-0.189622 0.024739999 0.074767001
-0.18973801 0.024472 0.074865997
-0.18986601 0.024201 0.074982002
-0.189832 0.023964999 0.074860997
-0.18980201 0.023728 0.074744999
-0.189775 0.023490001 0.074634999
-0.189748 0.023251001 0.074523002
-0.18971799 0.023012999 0.074406996
-0.18984801 0.022741999 0.074525997
-0.189961 0.022475 0.074620001
-0.18993799 0.022235001 0.074515998
-0.189915 0.021996001 0.074409999
-0.189891 0.021755001 0.074304
-0.19015799 0.021458 0.074624002
-0.19013099 0.021218 0.074513003
-0.190101 0.020979 0.074395999
-0.190074 0.020740001 0.074285001
-0.190047 0.020500001 0.074173003
-0.19002099 0.020259 0.074063003
-0.190294 0.019962 0.074392997
