%time,field.header.seq,field.header.stamp,field.header.frame_id,time,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1.58253877822249E+018,2851,1.58253877819372E+018,,84.512275456,177.275909424,160.677185059,-0.0208408329636,394.377410889,243.761932373
1.58253877825428E+018,2852,1.58253877822137E+018,,84.539926272,181.745254517,158.473098755,-0.290531694889,397.764709473,244.546737671
1.58253877827401E+018,2853,1.58253877825286E+018,,84.5714176,185.932495117,159.009216309,-0.381718069315,399.537353516,244.92137146
1.58253877832077E+018,2854,1.58253877828883E+018,,84.607383552,191.304763794,158.813308716,-0.155502647161,402.991546631,246.059783936
1.5825387783472E+018,2855,1.58253877831839E+018,,84.63694208,190.579544067,155.584625244,-0.32130664587,398.325775146,244.999740601
1.58253877838335E+018,2856,1.58253877835026E+018,,84.668820224,214.406036377,170.969711304,0.18195168674,412.147338867,250.654693604
1.58253877842151E+018,2857,1.58253877839801E+018,,84.716562176,196.067504883,160.445083618,-0.176944687963,398.161315918,244.712371826
1.5825387784588E+018,2858,1.58253877843463E+018,,84.753181696,194.076049805,161.753875732,-0.114351347089,402.173492432,247.531555176
1.58253877848879E+018,2859,1.58253877845986E+018,,84.778420992,214.835403442,163.138565063,0.216628849506,410.902099609,252.387481689
1.58253877852398E+018,2860,1.58253877849956E+018,,84.818117888,227.256530762,204.80519104,0.994388103485,407.428344727,257.948883057
1.58253877854876E+018,2861,1.58253877852125E+018,,84.83980928,192.670013428,167.555557251,0.16557431221,392.904632568,243.430908203
1.58253877860271E+018,2862,1.58253877855853E+018,,84.877087488,209.919723511,168.113845825,0.116019144654,404.979736328,246.826202393
1.58253877864579E+018,2863,1.58253877859642E+018,,84.91497856,174.722381592,163.718154907,-0.481949210167,396.00567627,246.277053833
1.5825387786691E+018,2864,1.58253877862675E+018,,84.945311232,183.472091675,157.410461426,-0.466933906078,398.032531738,245.457260132
1.58253877869426E+018,2865,1.58253877864773E+018,,84.966289664,188.566589355,159.000320435,-0.461584746838,400.105072021,244.00970459
1.58253877872067E+018,2866,1.58253877868846E+018,,85.007014144,191.612838745,160.519393921,-0.445554167032,401.531555176,245.795394897
1.58253877875285E+018,2867,1.5825387787168E+018,,85.035359232,191.764450073,165.116165161,-0.508953392506,401.613830566,246.219055176
1.58253877878111E+018,2868,1.58253877875324E+018,,85.071792896,207.346374512,164.358840942,-0.174128398299,409.080963135,247.361923218
1.58253877881926E+018,2869,1.58253877878595E+018,,85.104507648,191.171783447,165.667266846,-0.33688467741,400.430938721,247.442123413
1.58253877884899E+018,2870,1.58253877882093E+018,,85.139490816,191.399780273,161.950317383,-0.174883931875,400.454376221,247.750686646
1.58253877888221E+018,2871,1.58253877884736E+018,,85.165911808,214.968429565,171.208786011,0.187756851315,413.043731689,251.062850952
1.58253877890992E+018,2872,1.58253877888918E+018,,85.207739648,184.594787598,161.835525513,0.0240894909948,400.74407959,249.40486145
1.58253877895522E+018,2873,1.58253877892777E+018,,85.246327296,186.466125488,161.72114563,-0.221908032894,402.114929199,247.060379028
1.58253877897747E+018,2874,1.58253877895255E+018,,85.271105536,186.216079712,162.240829468,-0.19808486104,401.739562988,248.555496216
1.58253877900234E+018,2875,1.58253877898594E+018,,85.304491776,212.796981812,166.069824219,0.0652742087841,412.023681641,250.627563477
1.58253877903905E+018,2876,1.58253877901993E+018,,85.338488576,209.168899536,162.349533081,-0.155974552035,408.176727295,248.051223755
1.58253877907233E+018,2877,1.58253877904817E+018,,85.36672768,210.46257019,175.693115234,0.190316542983,414.493011475,252.504653931
1.58253877911512E+018,2878,1.58253877908365E+018,,85.402207488,205.451828003,165.047714233,-0.150566741824,409.404785156,246.901016235
1.58253877914745E+018,2879,1.58253877911654E+018,,85.4350976,209.733718872,175.303359985,0.18692368269,413.824371338,251.470932007
1.58253877917261E+018,2880,1.58253877915068E+018,,85.469234432,213.094100952,173.702011108,0.192820191383,414.054504395,251.648361206
1.5825387792017E+018,2881,1.58253877918431E+018,,85.50286848,204.869903564,164.667922974,-0.155552580953,409.279907227,248.459075928
1.58253877923926E+018,2882,1.58253877921722E+018,,85.53577472,211.476837158,175.213562012,0.215043470263,412.632110596,250.191436768
1.58253877928029E+018,2883,1.58253877925092E+018,,85.569477888,209.337524414,173.023101807,0.182494312525,413.769836426,251.16418457
1.58253877931229E+018,2884,1.58253877928809E+018,,85.6066432,210.398834229,170.017440796,0.158423066139,413.572601318,251.631317139
1.58253877934739E+018,2885,1.58253877931988E+018,,85.638431232,212.171737671,174.601318359,0.0709998756647,416.85369873,250.508651733
1.58253877937814E+018,2886,1.58253877935127E+018,,85.669826304,206.674835205,159.238128662,-0.117411851883,410.660400391,247.619613647
1.58253877941983E+018,2887,1.58253877939305E+018,,85.711609088,208.140533447,170.508407593,0.124009430408,413.639099121,250.82409668
1.58253877945731E+018,2888,1.5825387794306E+018,,85.749156608,192.164749146,162.01020813,-0.255751758814,403.018798828,247.670043945
1.58253877949709E+018,2889,1.58253877946412E+018,,85.782672128,191.99520874,162.468612671,-0.261263817549,402.921691895,247.854187012
1.58253877954246E+018,2890,1.58253877950059E+018,,85.819147008,194.36781311,162.301254272,-0.220748886466,404.00100708,247.255844116
1.58253877958973E+018,2891,1.58253877953093E+018,,85.849486336,215.824996948,171.859024048,0.196073904634,411.625762939,251.483169556
1.58253877962949E+018,2892,1.58253877957421E+018,,85.892768,190.545181274,162.321151733,-0.145896092057,403.958831787,247.845230103
1.58253877967722E+018,2893,1.58253877960562E+018,,85.92417536,186.214294434,162.728118896,-0.314641416073,400.625,246.252090454
1.58253877970795E+018,2894,1.58253877963446E+018,,85.953017856,210.100784302,169.921401978,0.169911280274,414.658874512,251.59387207
1.58253877974304E+018,2895,1.58253877966117E+018,,85.979723008,203.044754028,161.781814575,-0.0726084262133,409.995788574,248.99597168
1.58253877977917E+018,2896,1.58253877968499E+018,,86.003548416,208.333084106,176.576004028,0.179467901587,413.608337402,252.8722229
1.58253877981601E+018,2897,1.58253877972008E+018,,86.038638592,206.382583618,173.811050415,0.171370148659,414.20602417,251.109283447
1.58253877983925E+018,2898,1.58253877975729E+018,,86.075842304,207.760055542,175.737350464,0.241567224264,414.480194092,250.711334229
1.58253877987469E+018,2899,1.58253877978685E+018,,86.105401856,206.552444458,165.418869019,-0.148569494486,408.826782227,247.493240356
1.58253877990831E+018,2900,1.58253877982171E+018,,86.140265472,186.655914307,165.767333984,0.144315227866,402.65032959,251.65737915
1.58253877993322E+018,2901,1.58253877985722E+018,,86.175775232,194.185150146,166.260879517,-0.0988452211022,405.382507324,248.804382324
1.58253877995473E+018,2902,1.58253877988802E+018,,86.206575872,209.128219604,172.691436768,0.201983988285,413.338134766,251.336456299
1.5825387799736E+018,2903,1.58253877991914E+018,,86.237700864,193.001312256,167.408691406,-0.106883443892,402.142883301,245.061676025
1.58253877999347E+018,2904,1.58253877995603E+018,,86.274591232,188.425369263,163.776626587,-0.343422353268,403.292938232,246.52571106
1.58253878002722E+018,2905,1.58253878000288E+018,,86.321434368,190.175888062,164.150436401,-0.304385989904,402.48928833,247.487976074
1.58253878006593E+018,2906,1.58253878003437E+018,,86.352931072,212.693405151,170.702392578,0.208176106215,413.312835693,250.693161011
1.5825387800877E+018,2907,1.58253878006103E+018,,86.379582208,223.909896851,206.840957642,0.923977375031,407.572357178,259.942443848
1.58253878011635E+018,2908,1.58253878009008E+018,,86.408632576,201.594192505,162.727386475,0.129529103637,397.020599365,245.074554443
1.58253878015508E+018,2909,1.58253878011751E+018,,86.43606272,184.55947876,168.466110229,-0.0946298390627,402.542327881,246.210479736
1.58253878020112E+018,2910,1.58253878015411E+018,,86.472664576,184.967590332,166.270751953,-0.314308017492,403.069000244,247.436767578
1.58253878023877E+018,2911,1.582538780184E+018,,86.502552832,210.082473755,159.813217163,-0.108582668006,409.149505615,247.886352539
1.58253878027069E+018,2912,1.58253878021845E+018,,86.53700608,190.351547241,166.249832153,-0.262513369322,402.402160645,246.744720459
1.58253878030472E+018,2913,1.58253878025753E+018,,86.576087552,193.857177734,169.219482422,-0.109088674188,399.023681641,245.390579224
1.58253878033686E+018,2914,1.58253878029205E+018,,86.610608896,187.879135132,169.6615448,-0.286727249622,401.830841064,246.239349365
