%time,field.header.stamp,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1.63093912766617E+018,1.63093912764892E+018,72.7775421143,51.1983833313,-0.164018362761,396.201629639,241.910095215,67.0611114502
1.63093912769872E+018,1.63093912768096E+018,76.8810653687,64.1919174194,-0.0609686784446,394.66583252,241.226379395,66.7870559692
1.63093912773336E+018,1.63093912771736E+018,66.280456543,56.0746269226,0.182612419128,394.844512939,238.496780396,66.0741195679
1.63093912776824E+018,1.6309391277489E+018,67.6639938354,55.5529785156,-0.0243673920631,398.120574951,240.061096191,66.2170257568
1.63093912780055E+018,1.63093912778539E+018,81.7466583252,59.3506011963,0.369597494602,399.215606689,237.438400269,66.4916000366
1.63093912783211E+018,1.63093912781732E+018,73.6329345703,59.8201560974,-0.0276940781623,390.881195068,239.846618652,66.1633377075
1.63093912786258E+018,1.63093912784721E+018,76.0257644653,58.5826225281,-0.361117184162,395.249603271,246.537734985,66.3960418701
1.63093912790692E+018,1.63093912788542E+018,69.1368408203,54.3892669678,-0.122000738978,393.197967529,241.27053833,66.3048477173
1.6309391279317E+018,1.63093912791736E+018,85.2236099243,69.6564712524,0.096484862268,402.323577881,237.480804443,66.8279647827
1.63093912795996E+018,1.63093912794496E+018,72.8924331665,49.3681259155,0.0834392309189,402.960205078,242.15562439,66.8279647827
1.63093912799373E+018,1.63093912797973E+018,77.2673110962,56.9929046631,-0.147216752172,397.597045898,242.994522095,67.0048141479
1.63093912803283E+018,1.63093912801747E+018,66.7637939453,57.3599739075,-0.304619550705,396.621765137,248.267227173,66.7137832642
1.63093912806217E+018,1.63093912804493E+018,75.0839385986,55.9181556702,-0.290158063173,389.436187744,246.483505249,59.3024864197
1.63093912810394E+018,1.63093912808604E+018,84.8086776733,49.8216819763,-0.156787753105,395.873382568,242.68536377,59.3024864197
1.63093912813203E+018,1.63093912811822E+018,89.6837768555,48.2686500549,0.198167145252,394.24786377,240.424224854,59.3024864197
1.63093912816508E+018,1.63093912814928E+018,88.1585922241,54.2982330322,-0.218450844288,395.17074585,249.618515015,59.3924980164
1.63093912820122E+018,1.63093912818559E+018,0,0,0,0,0,59.3924980164
1.63093912823303E+018,1.63093912821749E+018,223.918167114,206.030487061,0.328891992569,383.904541016,223.269439697,66.9415435791
1.63093912826515E+018,1.63093912824962E+018,118.536102295,63.9268226624,-0.321233034134,378.609680176,240.770065308,66.4191207886
1.63093912830742E+018,1.63093912828538E+018,111.010986328,59.3379631042,-0.675010800362,380.971008301,251.543365479,66.388092041
1.63093912833325E+018,1.63093912831827E+018,81.3555526733,73.3594665527,-0.160713121295,385.248138428,242.607666016,67.0375366211
1.6309391283585E+018,1.63093912834325E+018,88.5437088013,73.7593994141,0.687270820141,380.186889648,242.710861206,67.9924545288
1.63093912839467E+018,1.63093912837896E+018,67.0267105103,58.5528640747,0.124028205872,387.597869873,241.548995972,67.5108261108
1.63093912843207E+018,1.63093912841675E+018,67.2557449341,55.5854606628,0.172184154391,389.051452637,241.412338257,67.196937561
1.63093912846401E+018,1.6309391284489E+018,65.9176635742,64.3742828369,0.0264543779194,392.900970459,240.572387695,67.8557357788
1.63093912850412E+018,1.63093912848494E+018,73.7555541992,57.3596878052,0.792102396488,393.022369385,245.02885437,67.5141220093
1.63093912854072E+018,1.63093912851723E+018,72.4104537964,63.6830444336,0.569144010544,393.29119873,244.433761597,67.8945388794
1.63093912856453E+018,1.63093912854925E+018,57.7624931335,53.868888855,0.305260032415,394.964782715,245.265151978,67.8103408813
1.63093912860622E+018,1.6309391285857E+018,56.9842948914,47.5172157288,0.34943908453,395.44128418,237.60534668,67.8103408813
1.63093912863246E+018,1.63093912861774E+018,53.7629852295,47.3643188477,1.05763852596,397.438568115,241.806991577,67.8103408813
1.6309391286647E+018,1.63093912864957E+018,79.2435760498,49.4868278503,0.271984785795,395.587310791,239.150344849,67.8103408813
1.6309391287028E+018,1.63093912868502E+018,61.4593696594,41.6970977783,0.859112620354,400.4559021,246.096710205,67.8103408813
1.63093912873134E+018,1.63093912871673E+018,62.346786499,46.617225647,0.356714725494,391.705993652,237.764099121,67.8103408813
1.63093912876402E+018,1.63093912874893E+018,58.8781013489,48.6993217468,0.05700616166,393.73236084,239.662094116,67.8103408813
1.63093912879686E+018,1.63093912878133E+018,64.6473999023,52.3248291016,0.643285214901,398.645446777,243.811325073,67.4590454102
