%time,field.header.stamp,field.speed,field.vx,field.vy,field.vz
1.63093917064474E+018,1.63093917059239E+018,0.0122999995947,-0.000709999992978,-0.012319999747,-8.00E-05
1.63093917069676E+018,1.63093917064437E+018,0.0103000001982,-0.000709999992978,-0.0102300001308,5.00E-05
1.63093917074878E+018,1.63093917069648E+018,0.0114000001922,-0.000760000024457,-0.0113300001249,-3.00E-05
1.63093917085245E+018,1.630939170749E+018,0.0110999997705,-0.000600000028498,-0.01109000016,-0.000140000003739
1.63093917090449E+018,1.63093917085216E+018,0.0113000003621,-7.00E-05,-0.0112800002098,-0.000410000007832
1.6309391709573E+018,1.63093917090455E+018,0.0103000001982,8.00E-05,-0.0103399995714,-0.000169999999343
1.63093917100899E+018,1.63093917095747E+018,0.0113000003621,-0.000780000002123,-0.011269999668,-9.00E-05
1.63093917106121E+018,1.63093917100896E+018,0.0111999996006,0.000429999985499,-0.0111499996856,-4.00E-05
1.63093917111276E+018,1.63093917106104E+018,0.0104999998584,-0.000469999999041,-0.0104599995539,-5.00E-05
1.63093917116456E+018,1.63093917111276E+018,0.0113000003621,-0.00065000000177,-0.0113199995831,-1.00E-05
1.63093917121657E+018,1.63093917116432E+018,0.00689999992028,-0.000319999991916,-0.00685000000522,2.00E-05
1.63093917126923E+018,1.63093917121664E+018,0.00310000008903,3.00E-05,-0.00306000001729,-0.000119999996969
1.63093917132158E+018,1.63093917126884E+018,0.00179999996908,-0.000929999980144,0.00155000004452,-0.000190000006114
1.63093917137407E+018,1.63093917132127E+018,0.00810000021011,-0.000310000003083,0.00805999990553,-0.000220000001718
1.63093917147577E+018,1.63093917137378E+018,0.0111999996006,0.00079999997979,0.0111899999902,-0.000410000007832
1.63093917152786E+018,1.63093917147581E+018,0.0120000001043,0.000730000028852,0.011979999952,-0.000159999995958
1.63093917157946E+018,1.63093917152807E+018,0.0110999997705,0.000760000024457,0.0110499998555,9.00E-05
1.63093917168183E+018,1.63093917157953E+018,0.0108000002801,0.000380000012228,0.0108399996534,6.00E-05
1.63093917173422E+018,1.630939171682E+018,0.0108000002801,0.000280000007479,0.0108399996534,0.000250000011874
1.63093917178736E+018,1.63093917173441E+018,0.0120000001043,4.00E-05,0.0120299998671,0.00034999998752
1.63093917184001E+018,1.63093917178763E+018,0.0104000000283,0.000180000002729,0.0104299997911,1.00E-04
1.63093917189268E+018,1.63093917184013E+018,0.0114000001922,0.000199999994948,0.0114099998027,0.000130000000354
1.63093917199528E+018,1.63093917189292E+018,0.00960000045598,0.000520000001416,0.00963000021875,4.00E-05
1.63093917204687E+018,1.63093917199539E+018,0.0102000003681,0.000630000024103,0.010219999589,7.00E-05
1.63093917209978E+018,1.63093917204691E+018,1.00E-04,7.00E-05,5.00E-05,-3.00E-05
1.63093917215258E+018,1.63093917210007E+018,0.00499999988824,0.00168999994639,-0.00471000000834,0.000380000012228
1.63093917220505E+018,1.6309391721528E+018,0.00899999961257,-0.000750000006519,-0.00894999969751,0.000330000009853
1.63093917225884E+018,1.63093917220523E+018,0.0126000000164,-0.000169999999343,-0.0126000000164,0.000260000000708
1.63093917231088E+018,1.6309391722584E+018,0.0114000001922,-0.00101999996696,-0.0113099999726,0.000209999998333
1.63093917236345E+018,1.63093917231058E+018,0.0108000002801,-0.000850000011269,-0.0107899997383,0
1.63093917241681E+018,1.63093917236405E+018,0.0113000003621,-0.000929999980144,-0.0113000003621,-0.000110000000859
1.63093917247017E+018,1.63093917241669E+018,0.0108000002801,-0.000520000001416,-0.0108099998906,0.000169999999343
1.63093917252284E+018,1.63093917246979E+018,0.0110999997705,-0.00065000000177,-0.01109000016,-0.000360000005458
1.63093917257511E+018,1.63093917252237E+018,0.0114000001922,-0.000209999998333,-0.0113800000399,-0.000369999994291
1.6309391726268E+018,1.63093917257481E+018,0.0109000001103,0.000110000000859,-0.0108700003475,-0.000339999998687
1.63093917272904E+018,1.6309391726265E+018,0.0111999996006,-0.000419999996666,-0.0111899999902,-0.000169999999343
1.63093917278031E+018,1.63093917272863E+018,0.0109999999404,-0.000260000000708,-0.0109700001776,-4.00E-05
1.63093917283172E+018,1.63093917278009E+018,0.01070000045,-0.000479999987874,-0.0107300002128,-6.00E-05
1.63093917288355E+018,1.63093917283136E+018,0.00749999983236,-0.000579999992624,-0.00751999998465,5.00E-05
1.6309391729365E+018,1.63093917288365E+018,0.00300000002608,0.000110000000859,-0.00303000002168,-0.000319999991916
1.63093917298864E+018,1.63093917293608E+018,0.00329999998212,-0.000880000006873,0.00316000008024,-4.00E-05
1.63093917304113E+018,1.63093917298898E+018,0.00960000045598,8.00E-05,0.00958000030369,-0.000390000001062
1.63093917309531E+018,1.63093917304123E+018,0.0120000001043,0.000869999988936,0.0119899995625,-0.000369999994291
1.63093917314636E+018,1.63093917309392E+018,0.0116999996826,0.000410000007832,0.0116699999198,-0.000150000007125
1.63093917319877E+018,1.63093917314648E+018,0.0115000000224,0.00115000002552,0.0114700002596,-1.00E-05
1.63093917330175E+018,1.63093917319886E+018,0.0110999997705,0.000429999985499,0.0110999997705,9.00E-05
1.63093917335386E+018,1.63093917330181E+018,0.0108000002801,0.000600000028498,0.0108200004324,0.000130000000354
1.63093917340632E+018,1.63093917335407E+018,0.0118000004441,-5.00E-05,0.0118300002068,0.000530000019353
1.63093917345924E+018,1.63093917340641E+018,0.0110999997705,1.00E-05,0.0110600003973,0.000199999994948
1.63093917351097E+018,1.63093917345884E+018,0.0109999999404,0.000130000000354,0.0109700001776,1.00E-04
1.63093917356405E+018,1.63093917351129E+018,0.0105999996886,0.00054999999702,0.0105799995363,5.00E-05
1.63093917361635E+018,1.63093917356374E+018,0.0109000001103,0.000429999985499,0.0109000001103,5.00E-05
1.63093917366832E+018,1.63093917361604E+018,0.00899999961257,0.00101000000723,0.00891999993473,2.00E-05
1.63093917371968E+018,1.6309391736683E+018,0.00179999996908,0.000150000007125,0.00175000005402,0.000180000002729
1.6309391738222E+018,1.63093917371989E+018,0.00359999993816,0.00107999995816,-0.00340999988839,0.000209999998333
1.63093917387465E+018,1.63093917382229E+018,0.00930000003427,-0.000339999998687,-0.00930000003427,0.000250000011874
1.63093917392719E+018,1.63093917387478E+018,0.0118000004441,-0.00107999995816,-0.0117499995977,0.000410000007832
1.63093917397952E+018,1.63093917392673E+018,0.0115999998525,-0.000390000001062,-0.0116299996153,-9.00E-05
1.63093917408147E+018,1.63093917397922E+018,0.0109000001103,-0.00113999994937,-0.0108300000429,1.00E-04
1.63093917413457E+018,1.63093917408161E+018,0.0110999997705,-0.000660000019707,-0.0110600003973,-6.00E-05
1.63093917423565E+018,1.63093917413419E+018,0.0113000003621,-0.000280000007479,-0.0113000003621,-0.000260000000708
1.63093917428862E+018,1.63093917423578E+018,0.0110999997705,-3.00E-05,-0.0110499998555,-0.000339999998687
1.6309391743404E+018,1.63093917428809E+018,0.0113000003621,-0.000330000009853,-0.011269999668,-0.000140000003739
1.63093917439273E+018,1.63093917434056E+018,0.0104999998584,-0.000509999983478,-0.0104999998584,3.00E-05
1.63093917444523E+018,1.63093917439292E+018,0.0111999996006,-0.000469999999041,-0.0111499996856,-0.000150000007125
1.63093917449783E+018,1.63093917444532E+018,0.00650000013411,-0.000209999998333,-0.00649000005797,3.00E-05
1.63093917454975E+018,1.63093917449805E+018,0.00249999994412,0.000280000007479,-0.00251000002027,-0.000190000006114
1.63093917460189E+018,1.63093917454952E+018,0.00219999998808,-0.000690000015311,0.00212999992073,-0.000110000000859
1.63093917465423E+018,1.63093917460155E+018,0.00850000046194,-0.00044999999227,0.00844999961555,-0.000360000005458
1.63093917470662E+018,1.6309391746543E+018,0.0126000000164,0.00136999995448,0.012480000034,-0.000410000007832
1.63093917480851E+018,1.63093917470676E+018,0.0120999999344,0.000560000014957,0.0121200000867,-0.000220000001718
1.63093917486111E+018,1.63093917480818E+018,0.0113000003621,0.00104000000283,0.0112100001425,5.00E-05
1.63093917491348E+018,1.63093917486065E+018,0.0113000003621,0.000560000014957,0.011250000447,0
1.6309391749658E+018,1.63093917491335E+018,0.0104999998584,0.000530000019353,0.0104400003329,4.00E-05
1.63093917501861E+018,1.63093917496599E+018,0.0115999998525,0.000479999987874,0.0115400003269,0.000560000014957
1.63093917507089E+018,1.63093917501873E+018,0.0105999996886,1.00E-04,0.0105499997735,0.000260000000708
1.63093917512367E+018,1.63093917507059E+018,0.0116999996826,0.000260000000708,0.0116699999198,0.000150000007125
1.6309391751745E+018,1.63093917512309E+018,0.0110999997705,0.000539999979082,0.0110999997705,0.000110000000859
