%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1620841415664670968,620,1620841415664121232,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.353110563674,-0.877906128994,2.06045270705,0.380528167786,-1.20789535614,-0.140629817213,0.0,0.0,0.0,0.0,0.0,0.0,885.331238,4246.398438,-1608.648071,186.588287,-43.920929,-249.654373
1620841415790307491,621,1620841415789518963,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.353309967541,-0.877873177177,2.0603204809,0.380763350903,-1.20783823151,-0.140761397585,0.0,0.0,0.0,0.0,0.0,0.0,903.727417,4322.084473,-1596.680664,182.622101,-31.353392,-252.489685
1620841415923843603,622,1620841415923169572,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.353534539056,-0.877828566562,2.06019118691,0.381024277626,-1.20777297365,-0.140904182971,0.0,0.0,0.0,0.0,0.0,0.0,842.289917,4307.881836,-1723.013794,191.679199,-28.211506,-257.018829
1620841416049001144,623,1620841416048125411,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.353754904327,-0.877778894491,2.06005204926,0.381249512366,-1.20770759361,-0.141034820866,0.0,0.0,0.0,0.0,0.0,0.0,922.895874,4289.095215,-1831.395752,237.142334,-22.51684,-266.887146
1620841416179980377,624,1620841416179026675,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.353954953966,-0.877742068044,2.05991542489,0.381481676063,-1.20764861894,-0.14115702882,0.0,0.0,0.0,0.0,0.0,0.0,931.462036,4321.904297,-1722.145142,205.649643,-12.894818,-265.52475
1620841416300325276,625,1620841416299230291,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.3541828067,-0.877709779453,2.05977347726,0.381738483809,-1.20758896359,-0.141288940805,0.0,0.0,0.0,0.0,0.0,0.0,950.981567,4390.039551,-1729.962524,196.414948,2.683693,-280.548187
1620841416428054988,626,1620841416427200850,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.354382577086,-0.877672429407,2.05965563263,0.381987245588,-1.20753356683,-0.141397866804,0.0,0.0,0.0,0.0,0.0,0.0,929.004517,4377.455078,-1754.669434,200.144348,16.56035,-293.951477
1620841416571324648,627,1620841416570741479,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.354607689653,-0.877625898929,2.05950583102,0.382217838488,-1.20747124113,-0.141516392113,0.0,0.0,0.0,0.0,0.0,0.0,885.682312,4341.230469,-1645.515259,228.913986,19.767691,-306.32373
1620841416698184506,628,1620841416697172391,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.354846101629,-0.877580485462,2.05935335906,0.382502362063,-1.20739933356,-0.141656524599,0.0,0.0,0.0,0.0,0.0,0.0,979.277893,4356.062012,-1774.550781,209.438248,17.607645,-314.16684
1620841416821921127,629,1620841416821244375,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.355051945761,-0.877543467028,2.05923218085,0.382726881218,-1.20733861356,-0.141776376358,0.0,0.0,0.0,0.0,0.0,0.0,907.729614,4369.275391,-1884.766479,191.087234,7.527432,-313.172638
