field.header.stamp,time,field.value,,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1.59162271157284E+018,47.993306624,3,,130.874145508,104.817588806,-1.26530015469,389.223083496,259.952850342
1.59162271159304E+018,48.013510912,3,,133.467834473,111.162521362,-1.03070640564,388.357635498,258.343902588
1.59162271162679E+018,48.04725888,3,,137.069015503,116.935264587,-1.5190808773,384.994476318,252.366226196
1.59162271166279E+018,48.083252992,3,,169.778045654,121.599143982,-1.49690234661,386.225402832,235.093093872
1.59162271169658E+018,48.117049344,3,,170.580108643,122.40940094,-1.48664844036,389.550201416,227.879653931
1.59162271174235E+018,48.162817792,3,,167.476089478,125.274284363,-1.54111421108,387.72744751,225.143493652
1.59162271176453E+018,48.184997888,3,,148.041809082,115.244636536,1.10271465778,385.064544678,236.121963501
1.59162271179245E+018,48.212921344,3,,135.825027466,110.605445862,1.46786165237,387.957305908,238.31867981
1.59162271182847E+018,48.24893568,3,,134.912139893,110.123908997,1.40812170506,385.926879883,238.277542114
1.59162271185959E+018,48.280056576,3,,134.248916626,98.7960586548,-1.53390002251,387.500183105,240.694061279
1.59162271189398E+018,48.3144448,3,,135.699325562,98.9196243286,-1.55928695202,389.03302002,240.400054932
1.59162271192889E+018,48.349352192,3,,137.290512085,103.081443787,-1.42698764801,392.352355957,237.418609619
1.59162271197221E+018,48.392676096,3,,139.299789429,106.109855652,-1.47412109375,392.26663208,238.819137573
1.59162271200207E+018,48.422532864,3,,134.732315063,103.234436035,-1.49086236954,392.9375,242.165603638
1.5916227120389E+018,48.45936896,3,,131.492492676,99.2462921143,-1.48418211937,390.290100098,244.432540894
1.59162271207116E+018,48.491625216,3,,127.690422058,108.456016541,-1.34348571301,389.508117676,242.273147583
1.59162271211219E+018,48.532660224,3,,130.64881897,105.70716095,-1.39929842949,389.278594971,240.298049927
1.5916227121468E+018,48.567262208,3,,131.448562622,100.388694763,-1.28434598446,391.130432129,240.718414307
1.59162271217289E+018,48.593353472,3,,127.139694214,106.199378967,1.47396242619,390.049346924,243.200500488
1.59162271222101E+018,48.641476352,3,,129.963653564,104.793479919,1.54016458988,388.834014893,242.86151123
1.59162271223721E+018,48.657677056,3,,131.161712646,102.469718933,-1.5589029789,389.022399902,242.214050293
1.59162271227421E+018,48.694673408,3,,128.84928894,104.340400696,-1.38612902164,390.446350098,241.864822388
1.59162271229126E+018,48.71172736,3,,131.55229187,100.648826599,-1.33664894104,389.456420898,240.076248169
1.59162271233858E+018,48.7590464,3,,125.649299622,102.028739929,-1.41142296791,388.442077637,242.602020264
1.59162271236319E+018,48.783659008,3,,126.19708252,107.888267517,1.45891189575,389.225463867,241.393768311
1.59162271239559E+018,48.816061184,3,,127.608360291,103.005996704,-1.46287536621,391.733947754,241.814682007
1.59162271242822E+018,48.848689664,3,,132.575088501,99.2021179199,-1.48678433895,393.21774292,240.795089722
1.59162271246482E+018,48.885285888,3,,130.078186035,92.7467803955,-1.39739644527,390.510742188,242.137374878
1.59162271249689E+018,48.917359104,2,,141.369171143,97.0559921265,-1.27220737934,394.677001953,237.730606079
1.591622712534E+018,48.954462464,2,,132.643966675,98.5974731445,-1.31187319756,393.849487305,238.710891724
1.59162271256282E+018,48.983291136,2,,132.196899414,97.1247253418,1.56753981113,388.693756104,238.519012451
1.59162271259744E+018,49.017910016,2,,130.237930298,96.4544906616,-1.39336228371,393.306884766,242.30116272
1.59162271263965E+018,49.060112128,2,,131.298217773,98.1712188721,-1.36490023136,393.542449951,241.523300171
1.59162271266476E+018,49.085224704,2,,124.873886108,104.57219696,-1.36501693726,393.483581543,241.811050415
1.59162271268945E+018,49.10991232,2,,125.985862732,106.928253174,-1.21546280384,391.997619629,241.697296143
1.59162271273755E+018,49.158019584,2,,115.921104431,97.8413009644,-1.35361266136,389.671112061,241.998214722
1.59162271275771E+018,49.178173184,2,,125.852050781,92.987701416,-1.4212808609,391.81036377,233.27406311
1.5916227127959E+018,49.2163648,2,,124.865219116,91.5053100586,-1.40218937397,392.944030762,233.751937866
1.59162271283473E+018,49.2551936,2,,123.881942749,92.8627319336,-1.34824168682,390.399993896,234.077911377
1.59162271286593E+018,49.286394624,2,,121.006340027,85.0669326782,-1.38580906391,390.453948975,233.892440796
1.59162271289624E+018,49.31670528,2,,120.769294739,84.789642334,-1.4309040308,390.045379639,235.934356689
1.59162271293154E+018,49.35201152,2,,117.807998657,89.3855514526,-1.41378808022,391.596343994,236.727996826
1.59162271296885E+018,49.38931328,2,,118.740921021,89.0707473755,-1.50585210323,391.312988281,238.271728516
1.59162271299548E+018,49.415949056,2,,120.081474304,90.1052932739,-1.5598102808,391.737823486,236.896789551
1.59162271302883E+018,49.449298176,2,,119.915328979,91.8036956787,-1.5278929472,391.889556885,234.962692261
1.59162271306087E+018,49.481333504,2,,118.973060608,90.28125,-1.38302195072,392.080963135,236.570404053
1.59162271309467E+018,49.51513472,2,,119.529052734,88.4768600464,-1.26068818569,389.494720459,236.463592529
1.59162271312868E+018,49.549144832,2,,120.493782043,88.5263671875,-1.28168749809,388.994567871,235.866027832
1.59162271316112E+018,49.581584128,2,,121.217941284,88.1970977783,-1.30861699581,388.323425293,236.19303894
1.59162271319583E+018,49.616300544,2,,120.789611816,88.9964065552,-1.4293898344,390.058807373,237.704467773
1.59162271322671E+018,49.647172352,2,,117.922332764,89.7694473267,-1.49084234238,390.533935547,238.844345093
1.59162271326698E+018,49.6874496,2,,117.117218018,88.8923339844,-1.45189237595,390.674682617,236.09664917
1.59162271330743E+018,49.727900416,2,,116.964828491,86.4229507446,-1.44677746296,390.589050293,237.026824951
1.59162271333467E+018,49.755132672,2,,113.302223206,96.0194396973,-1.44716143608,391.041320801,235.686233521
1.59162271336654E+018,49.787011328,2,,117.419380188,91.9536132812,-1.29564332962,390.926422119,235.238220215
1.59162271340282E+018,49.823290624,2,,118.413154602,84.9080047607,-1.44304382801,390.643218994,236.754669189
1.59162271343473E+018,49.855192832,2,,114.732475281,89.2530212402,-1.34276473522,389.55456543,236.656066895
1.59162271347143E+018,49.891897344,2,,119.121963501,91.4351196289,-1.40528130531,391.466918945,236.440322876
1.591622713505E+018,49.925462528,2,,117.058502197,88.1634979248,-1.46365714073,390.635803223,235.214675903
1.59162271352887E+018,49.949335296,2,,121.79397583,84.9463195801,-1.4070649147,391.071228027,235.598129272
1.59162271357086E+018,49.991331584,2,,116.992141724,92.7203979492,-1.46616315842,393.565795898,238.199066162
1.59162271359864E+018,50.019107328,2,,117.852455139,91.6225280762,-1.45418715477,391.899658203,237.871994019
1.59162271362945E+018,50.049918464,2,,116.003288269,88.7375030518,-1.3564299345,390.303741455,237.655380249
1.59162271368171E+018,50.102178304,2,,115.210746765,85.9770126343,-1.40537583828,390.444824219,235.709686279
1.59162271371008E+018,50.130550016,2,,117.506103516,85.952255249,-1.39786756039,391.168792725,235.062133789
1.59162271373871E+018,50.159181568,2,,115.581390381,89.958984375,-1.41533589363,388.781768799,235.481933594
1.59162271377334E+018,50.193805824,2,,115.018562317,86.2358474731,-1.40123605728,389.15435791,235.836013794
1.59162271380278E+018,50.223249664,2,,118.879890442,88.1884078979,-1.51544058323,391.334075928,235.338378906
1.59162271383156E+018,50.252024064,2,,114.875022888,91.6697769165,1.46639931202,389.932556152,239.569442749
1.59162271386748E+018,50.28795008,2,,114.123382568,89.4094696045,1.52803266048,390.308074951,237.276626587
1.59162271389992E+018,50.320387584,2,,116.242530823,95.2702255249,-1.4918102026,391.217285156,237.690734863
1.5916227139342E+018,50.354667264,2,,116.798919678,86.6050643921,-1.4274314642,391.4168396,235.576522827
1.59162271396616E+018,50.386627328,2,,114.908119202,83.336807251,-1.35029220581,391.263824463,236.863510132
1.59162271400178E+018,50.422246144,2,,118.640335083,86.4280395508,-1.45458853245,391.781066895,236.401992798
1.5916227140313E+018,50.451771136,2,,116.209281921,86.159034729,-1.38898813725,390.894683838,236.014175415
1.59162271406541E+018,50.48587648,2,,117.450744629,85.9402313232,-1.39085817337,390.362060547,235.308273315
1.59162271410132E+018,50.521791744,2,,118.092018127,87.1035919189,-1.44581961632,390.23260498,236.726013184
1.59162271413501E+018,50.555474176,2,,116.735404968,87.4945297241,-1.41031384468,390.381317139,235.482650757
1.59162271416626E+018,50.586723072,2,,115.427116394,85.1055145264,-1.36705803871,390.890441895,236.067855835
1.59162271420173E+018,50.622192384,2,,114.977775574,86.4128799438,-1.40842700005,390.196258545,235.470809937
1.59162271423692E+018,50.657389312,2,,115.622291565,88.9813766479,-1.4361988306,390.323974609,234.797653198
1.59162271427314E+018,50.693608192,2,,113.534797668,90.3542327881,-1.35453975201,389.014587402,235.70904541
1.59162271430555E+018,50.72601344,2,,112.26134491,87.9006652832,-1.38313877583,390.838409424,236.19569397
1.5916227143334E+018,50.75386752,2,,114.020240784,88.6348342896,-1.4257465601,391.045013428,237.153457642
1.59162271437002E+018,50.790482944,2,,111.161056519,89.2018661499,-1.40481185913,389.52923584,238.8072052
1.59162271439736E+018,50.817822976,2,,111.02986145,91.4796142578,-1.39745116234,390.580749512,236.773101807
1.59162271443181E+018,50.852278784,2,,115.19417572,95.2819290161,-1.42428421974,390.778564453,237.143798828
1.5916227144654E+018,50.885870336,2,,111.069007874,96.9124221802,-1.4040094614,390.927459717,237.234100342
1.59162271449762E+018,50.918084864,2,,113.148277283,98.0470809937,-1.39547049999,391.975616455,233.83052063
1.59162271453649E+018,50.956952832,2,,101.779670715,96.0879516602,-1.1436829567,392.970123291,231.814727783
1.5916227145701E+018,50.990569984,2,,96.5304031372,91.2116088867,-0.805000901222,392.095001221,230.944366455
1.59162271459675E+018,51.017215232,2,,96.5183944702,91.2518692017,-0.830707728863,392.381530762,233.07170105
1.59162271463228E+018,51.052743936,2,,105.047080994,95.9275588989,-1.38506925106,393.356506348,236.954055786
1.59162271466626E+018,51.086724352,2,,109.664329529,97.6718215942,-1.51817750931,394.64932251,241.91734314
1.59162271470054E+018,51.12100864,2,,119.573425293,102.08480835,-1.47155272961,393.395965576,250.187744141
1.5916227147261E+018,51.14656256,2,,130.584442139,105.191764832,-1.49105679989,390.542938232,263.425598145
1.59162271476432E+018,51.184786944,2,,135.909713745,108.591842651,-1.4093824625,389.037017822,269.781982422
1.59162271479574E+018,51.216206848,2,,127.579971313,108.823707581,-1.41501760483,389.833618164,271.646759033
1.59162271482842E+018,51.248885504,2,,121.814170837,104.861923218,-1.50956618786,388.297210693,267.792114258
1.59162271486759E+018,51.288053248,2,,121.211730957,100.628372192,-1.45798528194,387.294281006,268.717010498
1.59162271490229E+018,51.322752,2,,122.962501526,94.9832992554,-1.42822110653,386.488677979,268.17956543
1.59162271493309E+018,51.353554688,2,,130.406188965,97.1260528564,-1.50432753563,386.537780762,271.721343994
1.59162271498281E+018,51.403277056,2,,129.84664917,96.0813598633,-1.47735643387,387.669219971,272.359863281
1.59162271500974E+018,51.430206464,2,,138.762237549,96.6163253784,-1.49635922909,386.61529541,273.939086914
1.59162271504351E+018,51.463972864,2,,133.038009644,95.7966003418,-1.50562143326,385.465454102,274.048583984
1.5916227150677E+018,51.488162304,2,,135.99382019,95.7121963501,-1.51343333721,386.667022705,275.673309326
1.5916227151006E+018,51.521071872,2,,130.744033813,89.0652999878,-1.48897957802,388.036743164,273.490020752
1.59162271513293E+018,51.553392384,2,,130.037597656,87.5146331787,-1.46756947041,388.602539062,273.09854126
1.59162271516528E+018,51.585751808,2,,135.464370728,88.5378417969,-1.44384634495,388.199615479,275.987182617
1.59162271519632E+018,51.616785664,2,,131.509475708,88.7462539673,-1.4235727787,387.717651367,273.810760498
1.5916227152302E+018,51.65066496,2,,131.231399536,85.7985992432,-1.43512070179,387.380554199,274.062286377
1.59162271526798E+018,51.68844416,2,,130.305541992,85.2191238403,-1.41954147816,387.33493042,273.878814697
1.59162271529691E+018,51.717378304,2,,128.223968506,86.4289321899,-1.47676765919,388.232910156,273.47265625
1.59162271533255E+018,51.753019136,2,,135.947860718,90.1366119385,-1.4481716156,388.471008301,272.579193115
1.59162271536916E+018,51.78962176,2,,128.857788086,90.4156036377,-1.45240926743,388.660919189,273.592071533
1.59162271539616E+018,51.816623872,2,,127.148094177,89.221321106,-1.4988065958,388.407958984,274.376708984
1.59162271543056E+018,51.85102336,2,,126.268043518,89.1713562012,-1.50516748428,386.347351074,273.554626465
1.59162271546528E+018,51.885744384,2,,124.698699951,87.4397888184,-1.49227035046,386.832641602,273.031768799
1.59162271549981E+018,51.920275712,2,,127.81464386,85.4200820923,-1.45297694206,386.626434326,273.809753418
1.59162271552788E+018,51.948351488,2,,123.838020325,85.655632019,-1.48674213886,388.26965332,273.962097168
1.59162271556577E+018,51.986232064,2,,123.336158752,85.2738113403,-1.40327239037,389.149688721,271.741607666
1.5916227155961E+018,52.016564992,2,,125.202033997,86.1896057129,-1.36490285397,387.573913574,273.681091309
1.59162271562868E+018,52.04914688,2,,125.787910461,83.8467483521,-1.52613973618,387.709228516,270.893981934
1.59162271566886E+018,52.08932352,2,,120.989570618,84.1951675415,-1.46326518059,387.945831299,271.140594482
1.5916227157002E+018,52.120669952,2,,121.892105103,82.9450454712,-1.38726210594,389.226867676,272.723358154
1.59162271574558E+018,52.166046464,2,,127.280525208,84.0569381714,-1.36569690704,387.999237061,272.725646973
1.59162271576764E+018,52.188109568,2,,121.653656006,82.4323196411,-1.43228554726,388.45324707,271.608551025
1.59162271580438E+018,52.224844032,2,,124.427955627,86.558883667,-1.55392217636,386.723358154,269.053710938
1.59162271583754E+018,52.258009088,2,,119.448257446,87.9055557251,-1.39463877678,387.348358154,272.860717773
1.59162271587121E+018,52.291672832,2,,121.038383484,84.191947937,-1.3987531662,386.822906494,274.896118164
1.59162271591163E+018,52.332095488,2,,125.097946167,84.0659332275,-1.41624069214,389.327850342,272.096160889
1.59162271593336E+018,52.353826304,2,,120.653610229,84.9706497192,-1.439874053,388.865539551,271.270965576
1.59162271596455E+018,52.385019648,2,,119.861709595,84.2189178467,-1.41335189342,389.202728271,270.59375
1.5916227159974E+018,52.417868288,2,,125.24230957,85.8073577881,-1.54154098034,387.417999268,271.66027832
1.59162271603298E+018,52.453449472,2,,119.019058228,81.7800064087,-1.43472146988,388.873687744,272.661560059
1.59162271607208E+018,52.492551424,2,,129.276153564,81.7043380737,-1.49368095398,387.253540039,273.607025146
1.59162271611762E+018,52.5380864,2,,121.458869934,82.5915985107,-1.53007996082,387.461578369,269.725372314
1.59162271613229E+018,52.55275776,2,,117.556144714,84.1358032227,-1.32780444622,388.284912109,270.300384521
1.59162271616391E+018,52.584375552,2,,119.262405396,84.6860580444,-1.44151115417,388.228210449,271.098388672
1.59162271619467E+018,52.615137024,2,,125.328292847,83.9879302979,-1.40402901173,389.219818115,271.771636963
1.59162271623088E+018,52.651346688,2,,124.895851135,87.0211105347,-1.33534646034,389.984832764,271.098510742
1.59162271626318E+018,52.683651328,2,,118.08946228,88.309928894,-1.41343140602,388.886230469,271.639373779
1.5916227162958E+018,52.71626624,2,,119.533798218,84.7914886475,-1.43450641632,388.446044922,272.567962646
1.59162271633411E+018,52.7545792,2,,124.682533264,81.6158065796,-1.52938199043,387.225372314,270.347290039
1.59162271636989E+018,52.790356224,2,,120.512886047,85.2684936523,-1.36614394188,388.584320068,267.858001709
1.59162271639434E+018,52.814807808,2,,120.347137451,85.5453720093,-1.42549037933,388.573364258,271.011108398
1.59162271643639E+018,52.856861184,2,,121.925170898,82.390335083,-1.39845788479,390.276611328,272.114105225
1.59162271646648E+018,52.886949632,2,,118.912773132,90.075340271,1.54538416862,388.183807373,266.676818848
1.59162271649406E+018,52.914524928,2,,122.222930908,89.0889282227,-1.41572797298,389.311767578,271.847381592
1.59162271653069E+018,52.951158528,2,,122.801338196,89.9780197144,-1.42278814316,388.772064209,271.112121582
1.59162271656717E+018,52.987638528,2,,122.734649658,88.6636734009,-1.32972919941,389.282196045,270.861175537
1.59162271662011E+018,53.040576256,2,,120.904891968,88.0619049072,-1.35571670532,388.255493164,271.228851318
1.59162271665594E+018,53.076410368,2,,121.097740173,86.7033081055,-1.46000528336,388.655151367,271.665802002
1.59162271668396E+018,53.104421888,2,,122.492759705,83.9934616089,-1.44186973572,389.938049316,272.601043701
1.59162271670241E+018,53.122874112,2,,120.029502869,85.3197097778,-1.45631015301,391.34588623,271.611907959
1.59162271673951E+018,53.159974144,2,,117.379516602,89.139175415,1.5624358654,391.00958252,269.477416992
1.59162271677214E+018,53.192603904,2,,114.224075317,88.7420120239,-1.44772338867,391.035308838,270.437988281
1.59162271680256E+018,53.223031552,2,,120.289451599,83.9884796143,-1.43011105061,391.148986816,272.327209473
1.59162271684688E+018,53.267344384,2,,122.362976074,87.3013305664,1.52102530003,389.454772949,270.184387207
1.59162271688769E+018,53.308160768,2,,120.785865784,93.9889068604,-1.49905133247,389.680541992,267.221221924
1.59162271691171E+018,53.332176384,2,,123.118598938,99.2797088623,-1.35736560822,388.735778809,266.983428955
1.59162271693582E+018,53.356287744,2,,118.189743042,95.9441986084,-1.40614080429,387.444335938,268.974121094
1.5916227169683E+018,53.388769536,2,,125.340042114,92.3798599243,-1.52625250816,387.267059326,270.50177002
1.59162271700275E+018,53.423217664,2,,121.223846436,87.8730773926,-1.47447419167,387.907653809,272.624603271
1.59162271703269E+018,53.453158144,2,,119.479560852,85.6641693115,1.57052099705,388.216064453,271.159759521
1.59162271706432E+018,53.4847872,2,,117.063156128,88.5718460083,-1.52261734009,389.434844971,269.423248291
1.59162271709884E+018,53.51930496,2,,116.009078979,85.3539733887,-1.41493368149,388.653717041,269.501647949
1.59162271713408E+018,53.554545408,2,,113.764442444,90.7387161255,-1.42649161816,389.47668457,268.96762085
1.59162271716712E+018,53.587582464,2,,115.247261047,94.9018630981,-1.44286906719,389.462921143,269.886749268
1.59162271720261E+018,53.623077632,2,,115.886985779,92.4546051025,-1.40993475914,388.644683838,272.46572876
1.59162271723517E+018,53.65563392,2,,117.619918823,89.1561508179,-1.374984622,388.783660889,272.431304932
1.59162271726794E+018,53.6884096,2,,124.711555481,83.0915298462,-1.46345460415,389.274047852,275.071807861
1.59162271730402E+018,53.724482304,2,,117.407432556,80.8726119995,-1.48177504539,388.370330811,271.771881104
1.59162271733351E+018,53.753972992,2,,115.505195618,81.9837265015,-1.43012571335,387.964599609,270.21875
1.59162271736485E+018,53.785312512,2,,114.935371399,85.8193359375,-1.44003331661,387.256530762,270.326690674
1.59162271740119E+018,53.821655296,2,,113.616081238,85.0395584106,-1.36431050301,388.060028076,270.5206604
1.59162271743483E+018,53.855300608,2,,112.365058899,85.8236923218,-1.35115635395,387.926452637,268.296905518
1.59162271746484E+018,53.885309184,2,,112.772872925,88.837890625,-1.37719416618,387.364562988,268.281188965
1.59162271750124E+018,53.92171008,2,,111.406524658,96.6177597046,-1.30204880238,387.664703369,269.570709229
1.59162271753209E+018,53.952560384,2,,110.700317383,100.36265564,-1.27228844166,387.726928711,270.736114502
1.59162271757556E+018,53.99603072,2,,110.642776489,98.4536743164,-1.2528693676,388.675872803,270.407897949
1.59162271760364E+018,54.024105984,2,,106.636276245,99.0489807129,-1.14463281631,388.662902832,274.623291016
1.59162271763206E+018,54.052531456,2,,95.1332244873,90.4908599854,-1.11367380619,387.524841309,277.049621582
1.59162271767547E+018,54.09593344,2,,91.376159668,88.7877197266,0.112221084535,388.238647461,275.34765625
1.59162271770533E+018,54.125796096,2,,91.4243545532,86.1948471069,-0.0252623464912,388.183685303,273.70324707
1.59162271774446E+018,54.164924928,2,,94.9031982422,90.8299102783,0.769750475883,385.795318604,271.884307861
1.59162271777285E+018,54.193317632,2,,95.7041778564,91.3664779663,0.916937291622,388.078033447,272.649139404
1.59162271781095E+018,54.231417088,2,,101.614471436,95.1101760864,1.16238296032,386.397583008,267.584960938
1.59162271783412E+018,54.25458176,2,,116.953125,100.754974365,1.46599960327,387.039337158,258.36529541
1.59162271786382E+018,54.284283904,2,,130.023345947,101.6355896,1.53592383862,388.074249268,246.341384888
1.59162271789953E+018,54.319999488,2,,136.408004761,102.541404724,-1.558573246,390.43927002,237.105819702
1.59162271793195E+018,54.352416,2,,119.616088867,103.843154907,-1.40118718147,390.841491699,240.442382812
1.59162271796434E+018,54.38480512,2,,114.653160095,104.247436523,-1.2053207159,391.612060547,242.325942993
1.59162271799894E+018,54.419408384,2,,110.697937012,99.5510101318,-1.14162683487,391.531585693,240.613922119
1.59162271803057E+018,54.451032064,2,,122.36504364,89.8427581787,-1.3318810463,390.459075928,237.023284912
1.59162271806709E+018,54.487555328,2,,123.530204773,87.082572937,-1.37453508377,389.494598389,237.189544678
1.59162271810039E+018,54.520851968,2,,130.046920776,84.9020385742,-1.48585748672,388.99395752,234.649307251
1.59162271813942E+018,54.559889664,2,,125.190353394,85.6614151001,-1.45746326447,389.074584961,236.527664185
1.59162271816352E+018,54.58398976,2,,125.398223877,85.4934387207,-1.52117741108,390.255950928,236.471069336
1.59162271819985E+018,54.620317184,2,,126.969528198,89.1264724731,-1.42954719067,390.786468506,234.215515137
1.59162271823209E+018,54.652561664,2,,129.639907837,87.6860122681,-1.45551919937,390.409881592,236.57774353
1.59162271826573E+018,54.686198528,2,,124.323547363,90.6838912964,-1.37553048134,390.111450195,237.564498901
1.59162271829996E+018,54.720422656,2,,119.929199219,95.7779693604,-1.51906657219,392.808776855,238.083435059
1.5916227183447E+018,54.765162752,2,,121.196357727,96.3163604736,-1.45592784882,392.135131836,235.246520996
1.59162271837772E+018,54.79818752,2,,124.48399353,94.458152771,-1.32658183575,390.909332275,236.775695801
1.59162271841675E+018,54.837213184,2,,128.374023438,94.8399276733,-1.50693917274,390.726013184,231.876617432
1.59162271845196E+018,54.872430336,2,,127.48890686,91.1525268555,-1.49136698246,389.815338135,235.494812012
1.59162271847302E+018,54.893491456,2,,129.157546997,91.7411880493,-1.48174858093,390.175842285,236.519607544
1.59162271851225E+018,54.932720896,2,,122.955589294,91.3144302368,-1.43882703781,391.550567627,235.085296631
1.5916227185436E+018,54.964065536,2,,125.433036804,95.9580383301,-1.45612001419,391.083618164,236.777923584
1.59162271857911E+018,54.999579904,2,,125.359260559,94.979675293,-1.42574477196,390.280517578,235.166641235
1.5916227186077E+018,55.02816896,2,,125.752548218,90.6382217407,-1.54471647739,391.883575439,233.342224121
1.59162271864219E+018,55.062655488,2,,123.228965759,87.7547836304,-1.47792387009,391.500671387,233.394134521
1.5916227186836E+018,55.104065024,2,,123.754615784,86.8316955566,-1.48036944866,392.461212158,233.746078491
1.59162271870666E+018,55.12712576,2,,120.421005249,88.7599334717,-1.44810044765,393.01776123,235.346176147
1.59162271873191E+018,55.152378112,2,,122.733001709,89.1976165771,-1.44918465614,393.043243408,234.171600342
1.59162271877329E+018,55.1937536,2,,124.445297241,87.1443023682,-1.47085607052,392.260650635,234.795684814
1.59162271881053E+018,55.2309952,2,,126.879905701,85.4629058838,-1.55028820038,394.711761475,236.124572754
1.59162271884666E+018,55.267128576,2,,125.210426331,87.979347229,-1.41506588459,394.071929932,237.402175903
1.5916227188759E+018,55.296362752,2,,121.973068237,88.8165664673,-1.4131911993,394.192443848,235.765869141
1.59162271890473E+018,55.32519296,2,,119.90549469,93.8788909912,-1.48437976837,393.433197021,235.796096802
1.59162271893292E+018,55.353382656,2,,116.758483887,87.2643127441,-1.49844789505,390.990936279,235.258239746
1.59162271897696E+018,55.397428224,2,,120.188514709,85.8477096558,1.56581652164,391.466674805,236.256408691
1.59162271900523E+018,55.425691904,2,,124.241416931,92.6271133423,-1.55864596367,392.324676514,236.591201782
1.59162271903285E+018,55.453319424,2,,119.093017578,87.7266998291,-1.4134503603,392.402008057,235.349731445
1.59162271907087E+018,55.4913408,2,,124.030609131,85.5790023804,-1.44882953167,392.494812012,233.037994385
1.59162271910401E+018,55.524472064,2,,124.772361755,85.0640106201,-1.45316934586,389.991394043,236.730941772
1.59162271913785E+018,55.558318848,2,,119.733718872,89.5296630859,-1.54651486874,393.157073975,235.113311768
1.59162271917397E+018,55.594439936,2,,117.745429993,90.0826950073,-1.46337091923,392.851898193,234.232894897
1.59162271920386E+018,55.624324864,2,,116.114395142,82.3416976929,-1.43782770634,390.691192627,237.258361816
1.5916227192331E+018,55.653570304,2,,122.303359985,86.0292739868,-1.55330824852,392.79675293,235.049514771
1.59162271926747E+018,55.68794112,2,,120.193161011,84.6129989624,-1.48961269855,392.711456299,234.385437012
1.59162271930035E+018,55.720816896,2,,118.066040039,83.665802002,-1.47605645657,392.931365967,235.545333862
1.59162271933095E+018,55.751419904,2,,130.619812012,83.1584777832,-1.43125414848,391.291412354,237.249084473
1.59162271938033E+018,55.800800512,2,,118.30406189,85.205909729,-1.37040197849,389.76373291,236.28465271
1.59162271940016E+018,55.820624384,2,,119.273712158,81.5809249878,-1.51236367226,391.355102539,234.365066528
1.59162271943397E+018,55.854434048,2,,116.757049561,83.095954895,-1.43930876255,390.553375244,236.281570435
1.59162271946808E+018,55.888551168,2,,119.997032166,82.6506271362,-1.50475239754,392.435791016,236.411590576
1.59162271950339E+018,55.923855104,2,,120.971588135,85.2407150269,-1.49698162079,392.113037109,234.976852417
1.59162271953139E+018,55.95185408,2,,120.343338013,84.1298599243,-1.53846895695,392.478027344,235.871994019
1.59162271956846E+018,55.988930816,2,,115.013824463,89.8712768555,-1.54029929638,393.544006348,234.99446106
1.59162271960046E+018,56.020925184,2,,117.065155029,83.1306304932,-1.41028618813,390.588409424,236.241821289
1.59162271963739E+018,56.057855232,2,,117.996948242,83.7888641357,-1.44651174545,390.621795654,236.030151367
1.59162271966676E+018,56.087227904,2,,116.235809326,83.4285202026,-1.44973063469,390.966247559,234.218780518
1.59162271970377E+018,56.124236544,2,,124.971290588,84.7310256958,-1.55438089371,391.984924316,236.453216553
1.59162271973341E+018,56.153874688,2,,120.840179443,83.6071090698,-1.51193833351,392.402099609,235.198623657
1.59162271977464E+018,56.195104,2,,122.008239746,87.0948410034,-1.43809854984,391.489318848,235.916931152
1.59162271979838E+018,56.218848768,2,,117.999412537,85.4315948486,-1.33892285824,389.639801025,236.884063721
1.59162271983237E+018,56.252836864,2,,115.787406921,87.8816986084,-1.48284423351,392.713287354,237.597167969
1.5916227198848E+018,56.305266432,2,,117.518218994,86.4365463257,-1.52568268776,393.488647461,236.023345947
1.59162271991682E+018,56.33729024,2,,127.965057373,82.8004074097,-1.56970286369,392.010314941,239.102813721
1.59162271993455E+018,56.3550208,2,,117.534172058,88.1944961548,-1.36344051361,390.658508301,237.119308472
1.5916227199824E+018,56.402866688,2,,115.201133728,86.7440338135,-1.42049837112,390.002929688,235.696960449
1.59162271999934E+018,56.41980288,2,,121.784217834,83.5717849731,-1.42663371563,390.210998535,234.609893799
1.59162272003648E+018,56.45694976,2,,117.434783936,84.1142959595,-1.49887490273,391.565948486,234.624832153
1.59162272006637E+018,56.486840576,2,,116.633094788,84.6298599243,-1.49417710304,391.788635254,235.384231567
1.59162272009939E+018,56.51985792,2,,116.323860168,87.4000778198,-1.42656242847,391.733703613,236.144073486
1.59162272013795E+018,56.558415104,2,,112.036270142,88.1928710938,-1.49661064148,391.425842285,235.509414673
1.59162272016914E+018,56.589606144,2,,120.250160217,88.7506484985,1.56947004795,392.22756958,240.253952026
1.5916227202015E+018,56.62196736,2,,118.714759827,86.5830688477,-1.46809470654,392.468048096,236.491195679
1.59162272023517E+018,56.65564032,2,,118.025482178,85.8471450806,-1.46055448055,391.255401611,236.611923218
1.59162272026788E+018,56.688350464,2,,119.70514679,84.0082855225,-1.45941007137,391.723083496,234.935134888
1.59162272030048E+018,56.720946944,2,,114.677833557,84.1780929565,-1.44423425198,391.026763916,235.146499634
1.59162272033811E+018,56.758579456,2,,117.150291443,84.092918396,-1.4246417284,392.277282715,234.87852478
