%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603440252870585186,8688,1603440252855839629,,172.803421021,108.003250122,0.600845217705,405.061950684,251.680023193,111.981033325
1603440252912618113,8689,1603440252898316628,,172.234008789,108.854187012,0.531915545464,407.669952393,250.366989136,109.616531372
1603440252946340925,8690,1603440252929951286,,172.075759888,109.668922424,0.514179706573,408.485839844,249.936767578,108.062194824
1603440252976658207,8691,1603440252961917503,,174.358917236,104.213264465,0.404681295156,409.350494385,246.195831299,108.19594574
1603440253012199545,8692,1603440252997869882,,174.008377075,108.785079956,0.30975279212,410.793640137,244.750518799,108.97026825
1603440253037275526,8693,1603440253023802387,,175.512634277,106.147941589,0.234826758504,411.814361572,242.00730896,108.84425354
1603440253070955482,8694,1603440253056170912,,175.589950562,102.247192383,0.114803545177,412.887268066,238.006744385,108.06124115
1603440253105484521,8695,1603440253092087343,,174.376373291,99.0373687744,-0.00657561095431,411.814941406,234.437438965,106.687660217
1603440253150153344,8696,1603440253129828507,,173.685348511,99.9717483521,-0.0458211526275,412.104400635,233.332687378,105.56993103
1603440253176896520,8697,1603440253161847014,,175.45274353,99.911239624,-0.0499521121383,412.015777588,232.283172607,104.684020996
1603440253210942180,8698,1603440253196932217,,178.487503052,102.332313538,-0.0928262099624,412.201629639,230.821380615,104.116928101
1603440253237563885,8699,1603440253224017214,,181.591888428,102.451431274,-0.114658668637,412.157714844,230.676422119,103.476654053
1603440253276379776,8700,1603440253262532955,,181.177185059,105.361358643,-0.0774499177933,413.446411133,231.778656006,103.045890808
1603440253313840633,8701,1603440253298614697,,181.818572998,105.70627594,-0.112289525568,413.713195801,230.395675659,103.195198059
1603440253349143266,8702,1603440253330724058,,181.707962036,103.55241394,-0.144283011556,412.765594482,229.003097534,102.671928406
1603440253378570468,8703,1603440253362761048,,163.778335571,94.9800567627,-0.2735465765,401.116912842,230.440704346,101.555137634
1603440253414656249,8704,1603440253398535815,,160.058166504,104.523429871,-0.251903623343,404.649291992,230.663009644,101.78276062
1603440253446950342,8705,1603440253430667834,,161.849411011,97.2306518555,-0.543681800365,399.871368408,227.556838989,101.602088928
1603440253479139455,8706,1603440253462940891,,166.778152466,100.926086426,-0.507076561451,403.271362305,223.867019653,101.697525024
1603440253514047587,8707,1603440253498932011,,169.441329956,105.974365234,-0.549632489681,404.07208252,221.544433594,102.303840637
1603440253545360587,8708,1603440253530860397,,165.627944946,107.137931824,-0.596106350422,403.214752197,221.136901855,102.78440094
1603440253576846465,8709,1603440253562610130,,172.660888672,106.527282715,-0.599019825459,406.334350586,217.918640137,103.191986084
1603440253612155039,8710,1603440253597047027,,183.255386353,108.837722778,-0.666318953037,407.111358643,214.69128418,103.539619446
1603440253638524466,8711,1603440253623898658,,182.362548828,110.608108521,-0.693068027496,406.730682373,213.644546509,104.029808044
1603440253670980368,8712,1603440253655964332,,182.367446899,114.624008179,-0.775419235229,404.56036377,211.823486328,105.136962891
1603440253711865569,8713,1603440253697904834,,183.629318237,112.085273743,-0.868230581284,402.752319336,209.770874023,106.847488403
1603440253744657418,8714,1603440253729753913,,185.491119385,111.486404419,-0.897992551327,402.110076904,208.072311401,107.543785095
1603440253776544284,8715,1603440253761568593,,186.392929077,105.269668579,-1.00563454628,399.79598999,206.191055298,108.347686768
1603440253811989352,8716,1603440253797624677,,186.527938843,108.341575623,-1.07576334476,396.067565918,205.957046509,109.089233398
1603440253844056974,8717,1603440253829342219,,186.78314209,109.32333374,-1.10635459423,394.987548828,204.829101562,109.424133301
1603440253878705611,8718,1603440253861785448,,186.098358154,110.717819214,-1.18906605244,393.231506348,203.637390137,109.782119751
1603440253914568606,8719,1603440253897735440,,186.472015381,112.829734802,-1.27325928211,390.062713623,202.502975464,110.412368774
1603440253939195353,8720,1603440253923902456,,185.755172729,113.684020996,-1.30716514587,389.264770508,202.087936401,110.896995544
1603440253979841124,8721,1603440253961204331,,185.090454102,115.4401474,-1.4065144062,387.003723145,200.503860474,111.380195618
1603440254012513220,8722,1603440253997470041,,186.994720459,113.478477478,-1.48583030701,385.946655273,200.215667725,111.265647888
1603440254043764913,8723,1603440254029665248,,188.97706604,112.191322327,-1.54501008987,383.205810547,199.399215698,111.276252747
1603440254080221925,8724,1603440254065794038,,191.410934448,109.563201904,1.52560138702,382.462554932,198.869338989,111.083930969
1603440254116919710,8725,1603440254098145155,,191.367004395,107.248672485,1.42812919617,379.135925293,199.722625732,111.281829834
1603440254146432680,8726,1603440254129667216,,189.997970581,105.928131104,1.39752089977,378.731994629,201.927230835,111.040489197
1603440254181632406,8727,1603440254165325306,,187.129013062,103.638343811,1.31125020981,377.963439941,200.129196167,110.471984863
1603440254214431070,8728,1603440254197299280,,187.807098389,102.761711121,1.27543306351,377.512298584,199.909637451,109.676376343
1603440254243994376,8729,1603440254229730499,,184.00920105,114.954483032,1.37425136566,373.677337646,205.537231445,109.88885498
1603440254279967773,8730,1603440254265830452,,178.296218872,116.113899231,1.26624119282,371.441162109,204.297988892,110.131835938
1603440254313245216,8731,1603440254298171612,,175.044235229,115.796005249,1.19694709778,369.897003174,206.04069519,110.167427063
1603440254344280386,8732,1603440254329450491,,173.499328613,114.896987915,1.10617887974,368.799346924,204.988296509,110.309272766
1603440254383857327,8733,1603440254365320639,,179.078430176,107.06111908,0.993244290352,367.869750977,204.766342163,109.796257019
1603440254411464340,8734,1603440254397472967,,179.759063721,106.412162781,0.884303152561,365.329742432,205.065475464,109.481155396
1603440254444630055,8735,1603440254429810860,,182.282806396,104.124977112,0.815342724323,364.213500977,205.014144897,109.168785095
1603440254479852236,8736,1603440254465688877,,183.4193573,101.709693909,0.730934143066,360.904998779,207.830963135,108.746940613
1603440254513186353,8737,1603440254498433066,,182.211761475,100.454147339,0.684976458549,358.810150146,209.366546631,108.428520203
1603440254541272145,8738,1603440254526680087,,180.643661499,99.7975387573,0.651128351688,357.48550415,210.889816284,108.132102966
1603440254580863571,8739,1603440254565868284,,182.414642334,98.4047698975,0.577748060226,356.682617188,213.560501099,106.477127075
1603440254606984007,8740,1603440254592027887,,180.926605225,98.6805038452,0.48234295845,354.714202881,216.455688477,104.733787537
1603440254639158404,8741,1603440254624016140,,178.682327271,99.3000793457,0.428291976452,355.072814941,218.981262207,103.084197998
1603440254708727698,8742,1603440254694569966,,176.233947754,104.542724609,0.259670317173,351.549468994,224.531066895,102.048774719
1603440254743483076,8743,1603440254729823532,,175.214508057,105.457588196,0.206774488091,351.470275879,226.551635742,101.888420105
1603440254780062161,8744,1603440254765884838,,172.616348267,109.484313965,0.112920828164,352.881225586,228.022659302,102.195632935
1603440254812104333,8745,1603440254798086433,,174.47164917,107.197235107,0.00083703151904,352.020721436,232.628875732,102.502861023
