%time,field.header.stamp,field.x,field.y,field.z
1.6309369579424E+018,1.63093695789129E+018,0.4764944911,-0.887224793434,1.36584746838
1.63093695799369E+018,1.63093695794248E+018,0.476609259844,-0.88754338026,1.3658721447
1.63093695804482E+018,1.63093695799362E+018,0.476576566696,-0.888241887093,1.36589705944
1.63093695809582E+018,1.63093695804476E+018,0.476550281048,-0.889292836189,1.36592876911
1.63093695819748E+018,1.63093695809594E+018,0.47649332881,-0.890245318413,1.36595058441
1.63093695824907E+018,1.63093695819772E+018,0.476477473974,-0.892217516899,1.36588728428
1.63093695830038E+018,1.63093695824891E+018,0.476490527391,-0.893244147301,1.3658643961
1.63093695835156E+018,1.63093695830035E+018,0.476491987705,-0.894151806831,1.36585736275
1.63093695840282E+018,1.63093695835161E+018,0.476482480764,-0.895178437233,1.36584174633
1.63093695845478E+018,1.63093695840295E+018,0.476480454206,-0.896127939224,1.36583948135
1.63093695850623E+018,1.63093695845491E+018,0.476464241743,-0.89710187912,1.36584794521
1.63093695855726E+018,1.63093695850603E+018,0.476447165012,-0.898063600063,1.36583256721
1.63093695860868E+018,1.63093695855736E+018,0.47642147541,-0.89905923605,1.36583983898
1.63093695865982E+018,1.63093695860857E+018,0.476412922144,-0.899972915649,1.36584246159
1.63093695871115E+018,1.63093695865991E+018,0.476372390985,-0.900732398033,1.36582696438
1.63093695876283E+018,1.63093695871162E+018,0.476439684629,-0.901104867458,1.36583769321
1.63093695881415E+018,1.63093695876288E+018,0.476385504007,-0.901054620743,1.36583030224
1.63093695886526E+018,1.63093695881419E+018,0.476351678371,-0.900554120541,1.36580741405
1.63093695891656E+018,1.63093695886551E+018,0.476384073496,-0.899573504925,1.36577749252
1.63093695896796E+018,1.63093695891678E+018,0.476423054934,-0.898492872715,1.36575198174
1.63093695901922E+018,1.63093695896812E+018,0.476443827152,-0.897539556026,1.36574804783
1.63093695907057E+018,1.63093695901935E+018,0.476461082697,-0.89654481411,1.36578774452
1.6309369591217E+018,1.63093695907041E+018,0.476441681385,-0.895592033863,1.36580836773
1.63093695917281E+018,1.63093695912161E+018,0.476420223713,-0.894574344158,1.3658246994
1.63093695922476E+018,1.63093695917304E+018,0.476421713829,-0.893624722958,1.36584591866
1.63093695927692E+018,1.63093695922513E+018,0.476418852806,-0.89266449213,1.36585211754
1.6309369593286E+018,1.63093695927727E+018,0.476446509361,-0.891664624214,1.36584055424
1.63093695937969E+018,1.63093695932865E+018,0.476432740688,-0.890727221966,1.36585080624
1.63093695943101E+018,1.6309369593798E+018,0.476454406977,-0.889735519886,1.36584770679
1.63093695948207E+018,1.63093695943102E+018,0.476468324661,-0.888813436031,1.36584079266
1.63093695953326E+018,1.63093695948222E+018,0.476497143507,-0.88786137104,1.36584210396
1.63093695958463E+018,1.63093695953353E+018,0.476498872042,-0.887424170971,1.36585009098
1.63093695968607E+018,1.63093695958468E+018,0.476544976234,-0.88740426302,1.36584699154
1.63093695973701E+018,1.63093695968584E+018,0.4765855968,-0.888720393181,1.36590373516
1.63093695978824E+018,1.6309369597371E+018,0.476565748453,-0.889757692814,1.36593055725
1.63093695983979E+018,1.63093695978834E+018,0.476501375437,-0.89074242115,1.36593639851
1.63093695989083E+018,1.63093695983955E+018,0.476464271545,-0.891696453094,1.36591005325
1.63093695994233E+018,1.63093695989109E+018,0.476495414972,-0.892725229263,1.36588406563
1.63093695999332E+018,1.63093695994211E+018,0.476490110159,-0.893720984459,1.36585700512
1.63093696004475E+018,1.63093695999347E+018,0.476479142904,-0.894665241241,1.36585354805
1.63093696009626E+018,1.63093696004486E+018,0.476477384567,-0.895637094975,1.36584639549
1.6309369601472E+018,1.63093696009606E+018,0.47647112608,-0.896583497524,1.3658452034
1.63093696019848E+018,1.63093696014735E+018,0.476462960243,-0.897550463676,1.36583971977
1.63093696025038E+018,1.63093696019865E+018,0.476450115442,-0.898512899876,1.36584067345
1.63093696030129E+018,1.63093696024971E+018,0.476417541504,-0.899511992931,1.36584568024
1.63093696035265E+018,1.63093696030144E+018,0.476396888494,-0.900473773479,1.36583995819
1.63093696040387E+018,1.63093696035273E+018,0.476349890232,-0.901185929775,1.36583912373
1.63093696045516E+018,1.63093696040401E+018,0.476426273584,-0.901505529881,1.3658323288
1.6309369605064E+018,1.63093696045526E+018,0.476350605488,-0.901389718056,1.3658260107
1.63093696055801E+018,1.63093696050648E+018,0.476368993521,-0.900736033916,1.36580228806
1.63093696060941E+018,1.63093696055805E+018,0.476391673088,-0.899752438068,1.36576867104
1.63093696066068E+018,1.63093696060919E+018,0.476403653622,-0.898659229279,1.36575257778
1.63093696071164E+018,1.63093696066042E+018,0.476447433233,-0.897718548775,1.36576247215
1.63093696076284E+018,1.63093696071176E+018,0.476474285126,-0.896767318249,1.3657810688
1.63093696081424E+018,1.63093696076303E+018,0.476437687874,-0.895720660686,1.3658208847
1.63093696086547E+018,1.63093696081427E+018,0.476432263851,-0.894757032394,1.36582863331
1.63093696091673E+018,1.63093696086551E+018,0.476429820061,-0.893778979778,1.36585104465
1.63093696096792E+018,1.63093696091676E+018,0.476453959942,-0.892839670181,1.36584591866
1.63093696101918E+018,1.63093696096802E+018,0.47645971179,-0.891855239868,1.36584913731
1.63093696107036E+018,1.63093696101923E+018,0.47645765543,-0.890916585922,1.36584591866
1.63093696112164E+018,1.63093696107047E+018,0.476479381323,-0.889938652515,1.36584734917
1.63093696117293E+018,1.63093696112183E+018,0.476492017508,-0.888991653919,1.36585080624
1.63093696122422E+018,1.63093696117308E+018,0.476513177156,-0.888093829155,1.36584413052
1.63093696132548E+018,1.63093696122433E+018,0.476513028145,-0.887622475624,1.36585283279
1.63093696137672E+018,1.63093696132556E+018,0.4765868783,-0.888081550598,1.36586940289
1.63093696142806E+018,1.6309369613768E+018,0.47648948431,-0.888928949833,1.36590433121
