%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.R,field.P,field.Y
1635842910055104722,26703,0,,-1.91663277149,-0.0317507982254,0.519171595573,0.0,0.0,0.0
1635842910063113486,26704,0,,-1.91663277149,-0.0317507982254,0.519171595573,0.0,0.0,0.0
1635842910071101944,26705,0,,-1.91663277149,-0.0317507982254,0.519171595573,0.0,0.0,0.0
1635842910079149328,26706,0,,-1.91663277149,-0.0317507982254,0.519171595573,0.0,0.0,0.0
1635842910087080854,26707,0,,-1.91663277149,-0.0317507982254,0.519171595573,0.0,0.0,0.0
1635842910095164080,26708,0,,-1.91664433479,-0.0330684930086,0.51911431551,0.0,0.0,0.0
1635842910103143297,26709,0,,-1.91664433479,-0.0330684930086,0.51911431551,0.0,0.0,0.0
1635842910111139045,26710,0,,-1.91664433479,-0.0330684930086,0.51911431551,0.0,0.0,0.0
1635842910119113860,26711,0,,-1.91664433479,-0.0330684930086,0.51911431551,0.0,0.0,0.0
1635842910127203496,26712,0,,-1.91664433479,-0.0330684930086,0.51911431551,0.0,0.0,0.0
1635842910135180909,26713,0,,-1.91665184498,-0.034218788147,0.519066870213,0.0,0.0,0.0
1635842910143434309,26714,0,,-1.91665422916,-0.034308180213,0.519062876701,0.0,0.0,0.0
1635842910151411688,26715,0,,-1.91665422916,-0.034308180213,0.519062876701,0.0,0.0,0.0
1635842910159317774,26716,0,,-1.91665422916,-0.034308180213,0.519062876701,0.0,0.0,0.0
1635842910167227680,26717,0,,-1.91665422916,-0.034308180213,0.519062876701,0.0,0.0,0.0
1635842910175196327,26718,0,,-1.91665422916,-0.034308180213,0.519062876701,0.0,0.0,0.0
1635842910183210347,26719,0,,-1.91665422916,-0.034308180213,0.519062876701,0.0,0.0,0.0
1635842910191051020,26720,0,,-1.91666340828,-0.0353314876556,0.519018232822,0.0,0.0,0.0
1635842910199137230,26721,0,,-1.91666340828,-0.0353314876556,0.519018232822,0.0,0.0,0.0
1635842910207038276,26722,0,,-1.91666340828,-0.0353314876556,0.519018232822,0.0,0.0,0.0
1635842910215124488,26723,0,,-1.91666340828,-0.0353314876556,0.519018232822,0.0,0.0,0.0
1635842910223153153,26724,0,,-1.91666340828,-0.0353314876556,0.519018232822,0.0,0.0,0.0
1635842910231134791,26725,0,,-1.91667115688,-0.0364876501262,0.518972396851,0.0,0.0,0.0
1635842910239416475,26726,0,,-1.91667115688,-0.0364876501262,0.518972396851,0.0,0.0,0.0
1635842910247449814,26727,0,,-1.91667115688,-0.0364876501262,0.518972396851,0.0,0.0,0.0
1635842910255339541,26728,0,,-1.91667115688,-0.0364876501262,0.518972396851,0.0,0.0,0.0
1635842910263359513,26729,0,,-1.91667115688,-0.0364876501262,0.518972396851,0.0,0.0,0.0
1635842910271443267,26730,0,,-1.91667115688,-0.0364876501262,0.518972396851,0.0,0.0,0.0
1635842910279499408,26731,0,,-1.91667199135,-0.037522174418,0.518937289715,0.0,0.0,0.0
1635842910287431312,26732,0,,-1.91667199135,-0.037522174418,0.518937289715,0.0,0.0,0.0
1635842910295235955,26733,0,,-1.91667199135,-0.037522174418,0.518937289715,0.0,0.0,0.0
1635842910303141121,26734,0,,-1.91667199135,-0.037522174418,0.518937289715,0.0,0.0,0.0
1635842910311105530,26735,0,,-1.91667199135,-0.037522174418,0.518937289715,0.0,0.0,0.0
1635842910319153532,26736,0,,-1.91668188572,-0.0381285399199,0.518909573555,0.0,0.0,0.0
1635842910327105378,26737,0,,-1.91668188572,-0.0381285399199,0.518909573555,0.0,0.0,0.0
1635842910335133016,26738,0,,-1.91668188572,-0.0381285399199,0.518909573555,0.0,0.0,0.0
1635842910343154792,26739,0,,-1.91668188572,-0.0381285399199,0.518909573555,0.0,0.0,0.0
1635842910351078777,26740,0,,-1.91668188572,-0.0381285399199,0.518909573555,0.0,0.0,0.0
1635842910359179560,26741,0,,-1.91668188572,-0.0381285399199,0.518909573555,0.0,0.0,0.0
1635842910367180359,26742,0,,-1.91669356823,-0.0382925868034,0.518895208836,0.0,0.0,0.0
1635842910375206061,26743,0,,-1.91669356823,-0.0382925868034,0.518895208836,0.0,0.0,0.0
1635842910383147175,26744,0,,-1.91669356823,-0.0382925868034,0.518895208836,0.0,0.0,0.0
1635842910391177454,26745,0,,-1.91669356823,-0.0382925868034,0.518895208836,0.0,0.0,0.0
1635842910399154310,26746,0,,-1.91669356823,-0.0382925868034,0.518895208836,0.0,0.0,0.0
1635842910407240882,26747,0,,-1.91669356823,-0.0382925868034,0.518895208836,0.0,0.0,0.0
1635842910415165310,26748,0,,-1.91670274734,-0.0382891260087,0.518887758255,0.0,0.0,0.0
1635842910423155639,26749,0,,-1.91670274734,-0.0382891260087,0.518887758255,0.0,0.0,0.0
1635842910431092897,26750,0,,-1.91670274734,-0.0382891260087,0.518887758255,0.0,0.0,0.0
1635842910439128727,26751,0,,-1.91670274734,-0.0382891260087,0.518887758255,0.0,0.0,0.0
1635842910447116648,26752,0,,-1.91670274734,-0.0382891260087,0.518887758255,0.0,0.0,0.0
1635842910455185336,26753,0,,-1.9167021513,-0.0382827371359,0.518880546093,0.0,0.0,0.0
1635842910463025327,26754,0,,-1.91670000553,-0.0382826924324,0.518876612186,0.0,0.0,0.0
1635842910471124160,26755,0,,-1.91670000553,-0.0382826924324,0.518876612186,0.0,0.0,0.0
1635842910479092624,26756,0,,-1.91670000553,-0.0382826924324,0.518876612186,0.0,0.0,0.0
1635842910487173353,26757,0,,-1.91670000553,-0.0382826924324,0.518876612186,0.0,0.0,0.0
1635842910495138520,26758,0,,-1.91670000553,-0.0382826924324,0.518876612186,0.0,0.0,0.0
1635842910503121631,26759,0,,-1.9166008234,-0.0382792428136,0.518826246262,0.0,0.0,0.0
1635842910511120548,26760,0,,-1.9166008234,-0.0382792428136,0.518826246262,0.0,0.0,0.0
1635842910519152005,26761,0,,-1.9166008234,-0.0382792428136,0.518826246262,0.0,0.0,0.0
1635842910527099773,26762,0,,-1.9166008234,-0.0382792428136,0.518826246262,0.0,0.0,0.0
1635842910535191942,26763,0,,-1.9166008234,-0.0382792428136,0.518826246262,0.0,0.0,0.0
1635842910543429760,26764,0,,-1.9166008234,-0.0382792428136,0.518826246262,0.0,0.0,0.0
1635842910551470624,26765,0,,-1.91628968716,-0.0382730253041,0.518838524818,0.0,0.0,0.0
1635842910559429926,26766,0,,-1.91628968716,-0.0382730253041,0.518838524818,0.0,0.0,0.0
1635842910567509968,26767,0,,-1.91628968716,-0.0382730253041,0.518838524818,0.0,0.0,0.0
1635842910575211559,26768,0,,-1.91628968716,-0.0382730253041,0.518838524818,0.0,0.0,0.0
1635842910583188251,26769,0,,-1.91628968716,-0.0382730253041,0.518838524818,0.0,0.0,0.0
1635842910591043723,26770,0,,-1.9159822464,-0.0382701531053,0.518873095512,0.0,0.0,0.0
1635842910599020461,26771,0,,-1.9159822464,-0.0382701531053,0.518873095512,0.0,0.0,0.0
1635842910607059400,26772,0,,-1.9159822464,-0.0382701531053,0.518873095512,0.0,0.0,0.0
1635842910615201497,26773,0,,-1.9159822464,-0.0382701531053,0.518873095512,0.0,0.0,0.0
1635842910623431992,26774,0,,-1.9159822464,-0.0382701531053,0.518873095512,0.0,0.0,0.0
1635842910631452388,26775,0,,-1.9159822464,-0.0382701531053,0.518873095512,0.0,0.0,0.0
1635842910639334937,26776,0,,-1.91598927975,-0.0382697544992,0.518847882748,0.0,0.0,0.0
1635842910647171251,26777,0,,-1.91598927975,-0.0382697544992,0.518847882748,0.0,0.0,0.0
1635842910655145692,26778,0,,-1.91598927975,-0.0382697544992,0.518847882748,0.0,0.0,0.0
1635842910663221060,26779,0,,-1.91598927975,-0.0382697544992,0.518847882748,0.0,0.0,0.0
1635842910671142682,26780,0,,-1.91598927975,-0.0382697544992,0.518847882748,0.0,0.0,0.0
1635842910679080738,26781,0,,-1.91598927975,-0.0382697544992,0.518847882748,0.0,0.0,0.0
1635842910687100091,26782,0,,-1.91597390175,-0.0382553078234,0.518851220608,0.0,0.0,0.0
1635842910695261594,26783,0,,-1.91597390175,-0.0382553078234,0.518851220608,0.0,0.0,0.0
1635842910703373246,26784,0,,-1.91597390175,-0.0382553078234,0.518851220608,0.0,0.0,0.0
1635842910711344267,26785,0,,-1.91597390175,-0.0382553078234,0.518851220608,0.0,0.0,0.0
1635842910719306568,26786,0,,-1.91597390175,-0.0382553078234,0.518851220608,0.0,0.0,0.0
1635842910727279480,26787,0,,-1.91597390175,-0.0382553078234,0.518851220608,0.0,0.0,0.0
1635842910735191202,26788,0,,-1.91596317291,-0.0380500033498,0.518857479095,0.0,0.0,0.0
1635842910743156443,26789,0,,-1.91596317291,-0.0380500033498,0.518857479095,0.0,0.0,0.0
1635842910751032032,26790,0,,-1.91596317291,-0.0380500033498,0.518857479095,0.0,0.0,0.0
1635842910759117686,26791,0,,-1.91596317291,-0.0380500033498,0.518857479095,0.0,0.0,0.0
1635842910767131345,26792,0,,-1.91596317291,-0.0380500033498,0.518857479095,0.0,0.0,0.0
1635842910775185032,26793,0,,-1.9159642458,-0.0374571532011,0.518865346909,0.0,0.0,0.0
1635842910783138632,26794,0,,-1.9159642458,-0.0374571532011,0.518865346909,0.0,0.0,0.0
1635842910791081491,26795,0,,-1.9159642458,-0.0374571532011,0.518865346909,0.0,0.0,0.0
1635842910799557858,26796,0,,-1.9159642458,-0.0374571532011,0.518865346909,0.0,0.0,0.0
1635842910807382892,26797,0,,-1.9159642458,-0.0374571532011,0.518865346909,0.0,0.0,0.0
1635842910815458976,26798,0,,-1.9159642458,-0.0374571532011,0.518865346909,0.0,0.0,0.0
1635842910823384074,26799,0,,-1.91597115993,-0.0363611020148,0.518876969814,0.0,0.0,0.0
1635842910831450908,26800,0,,-1.91597115993,-0.0363611020148,0.518876969814,0.0,0.0,0.0
1635842910839390207,26801,0,,-1.91597115993,-0.0363611020148,0.518876969814,0.0,0.0,0.0
1635842910847416414,26802,0,,-1.91597115993,-0.0363611020148,0.518876969814,0.0,0.0,0.0
1635842910855176569,26803,0,,-1.91597115993,-0.0363611020148,0.518876969814,0.0,0.0,0.0
1635842910863227509,26804,0,,-1.9159822464,-0.0350886620581,0.518890857697,0.0,0.0,0.0
1635842910871131792,26805,0,,-1.9159822464,-0.0350886620581,0.518890857697,0.0,0.0,0.0
1635842910879101911,26806,0,,-1.9159822464,-0.0350886620581,0.518890857697,0.0,0.0,0.0
1635842910887127891,26807,0,,-1.9159822464,-0.0350886620581,0.518890857697,0.0,0.0,0.0
1635842910895095566,26808,0,,-1.9159822464,-0.0350886620581,0.518890857697,0.0,0.0,0.0
1635842910903484399,26809,0,,-1.9159822464,-0.0350886620581,0.518890857697,0.0,0.0,0.0
1635842910911381558,26810,0,,-1.91599094868,-0.0340073630214,0.518905043602,0.0,0.0,0.0
1635842910919259338,26811,0,,-1.91599094868,-0.0340073630214,0.518905043602,0.0,0.0,0.0
1635842910927237923,26812,0,,-1.91599094868,-0.0340073630214,0.518905043602,0.0,0.0,0.0
1635842910935129593,26813,0,,-1.91599094868,-0.0340073630214,0.518905043602,0.0,0.0,0.0
1635842910943094458,26814,0,,-1.91599094868,-0.0340073630214,0.518905043602,0.0,0.0,0.0
1635842910951171239,26815,0,,-1.9159938097,-0.0329030491412,0.518928527832,0.0,0.0,0.0
1635842910959168315,26816,0,,-1.9159938097,-0.0329030491412,0.518928527832,0.0,0.0,0.0
1635842910967040717,26817,0,,-1.9159938097,-0.0329030491412,0.518928527832,0.0,0.0,0.0
1635842910975372134,26818,0,,-1.9159938097,-0.0329030491412,0.518928527832,0.0,0.0,0.0
1635842910983060214,26819,0,,-1.9159938097,-0.0329030491412,0.518928527832,0.0,0.0,0.0
1635842910991054070,26820,0,,-1.9159938097,-0.0329030491412,0.518928527832,0.0,0.0,0.0
1635842910999113922,26821,0,,-1.91599583626,-0.0317149497569,0.518959403038,0.0,0.0,0.0
1635842911007041858,26822,0,,-1.91599583626,-0.0317149497569,0.518959403038,0.0,0.0,0.0
1635842911015126101,26823,0,,-1.91599583626,-0.0317149497569,0.518959403038,0.0,0.0,0.0
1635842911023054495,26824,0,,-1.91599583626,-0.0317149497569,0.518959403038,0.0,0.0,0.0
1635842911031085154,26825,0,,-1.91599583626,-0.0317149497569,0.518959403038,0.0,0.0,0.0
1635842911039078223,26826,0,,-1.91599583626,-0.0317149497569,0.518959403038,0.0,0.0,0.0
1635842911047093261,26827,0,,-1.91599988937,-0.0304146260023,0.518996298313,0.0,0.0,0.0
1635842911055280828,26828,0,,-1.91599988937,-0.0304146260023,0.518996298313,0.0,0.0,0.0
1635842911063411122,26829,0,,-1.91599988937,-0.0304146260023,0.518996298313,0.0,0.0,0.0
1635842911071343857,26830,0,,-1.91599988937,-0.0304146260023,0.518996298313,0.0,0.0,0.0
1635842911079593290,26831,0,,-1.91599988937,-0.0304146260023,0.518996298313,0.0,0.0,0.0
1635842911087432431,26832,0,,-1.91599559784,-0.0292566213757,0.51903706789,0.0,0.0,0.0
1635842911095341962,26833,0,,-1.91599321365,-0.0291583482176,0.519041180611,0.0,0.0,0.0
1635842911103196784,26834,0,,-1.91599321365,-0.0291583482176,0.519041180611,0.0,0.0,0.0
1635842911111140744,26835,0,,-1.91599321365,-0.0291583482176,0.519041180611,0.0,0.0,0.0
1635842911119057844,26836,0,,-1.91599321365,-0.0291583482176,0.519041180611,0.0,0.0,0.0
1635842911127072434,26837,0,,-1.91599321365,-0.0291583482176,0.519041180611,0.0,0.0,0.0
1635842911135042919,26838,0,,-1.91599214077,-0.0281535461545,0.519074380398,0.0,0.0,0.0
1635842911143129822,26839,0,,-1.91599214077,-0.0281535461545,0.519074380398,0.0,0.0,0.0
1635842911151027122,26840,0,,-1.91599214077,-0.0281535461545,0.519074380398,0.0,0.0,0.0
1635842911159124440,26841,0,,-1.91599214077,-0.0281535461545,0.519074380398,0.0,0.0,0.0
1635842911167106988,26842,0,,-1.91599214077,-0.0281535461545,0.519074380398,0.0,0.0,0.0
1635842911175402223,26843,0,,-1.91599214077,-0.0281535461545,0.519074380398,0.0,0.0,0.0
1635842911183451710,26844,0,,-1.91598844528,-0.0270392000675,0.519113779068,0.0,0.0,0.0
1635842911191370312,26845,0,,-1.91598844528,-0.0270392000675,0.519113779068,0.0,0.0,0.0
1635842911199428620,26846,0,,-1.91598844528,-0.0270392000675,0.519113779068,0.0,0.0,0.0
1635842911207268119,26847,0,,-1.91598844528,-0.0270392000675,0.519113779068,0.0,0.0,0.0
1635842911215101701,26848,0,,-1.91598844528,-0.0270392000675,0.519113779068,0.0,0.0,0.0
1635842911223172248,26849,0,,-1.91597592831,-0.0258845854551,0.519167661667,0.0,0.0,0.0
1635842911231129379,26850,0,,-1.91597592831,-0.0258845854551,0.519167661667,0.0,0.0,0.0
1635842911239119077,26851,0,,-1.91597592831,-0.0258845854551,0.519167661667,0.0,0.0,0.0
1635842911247084216,26852,0,,-1.91597592831,-0.0258845854551,0.519167661667,0.0,0.0,0.0
1635842911255194928,26853,0,,-1.91597592831,-0.0258845854551,0.519167661667,0.0,0.0,0.0
1635842911263499442,26854,0,,-1.91597592831,-0.0258845854551,0.519167661667,0.0,0.0,0.0
1635842911271357550,26855,0,,-1.91596078873,-0.0248162876815,0.519224047661,0.0,0.0,0.0
1635842911279481194,26856,0,,-1.91596078873,-0.0248162876815,0.519224047661,0.0,0.0,0.0
1635842911287437538,26857,0,,-1.91596078873,-0.0248162876815,0.519224047661,0.0,0.0,0.0
1635842911295201728,26858,0,,-1.91596078873,-0.0248162876815,0.519224047661,0.0,0.0,0.0
1635842911303108779,26859,0,,-1.91596078873,-0.0248162876815,0.519224047661,0.0,0.0,0.0
1635842911311135537,26860,0,,-1.91595244408,-0.0239360481501,0.5192669034,0.0,0.0,0.0
1635842911319062752,26861,0,,-1.91595244408,-0.0239360481501,0.5192669034,0.0,0.0,0.0
1635842911327029063,26862,0,,-1.91595244408,-0.0239360481501,0.5192669034,0.0,0.0,0.0
1635842911335418157,26863,0,,-1.91595244408,-0.0239360481501,0.5192669034,0.0,0.0,0.0
1635842911343439336,26864,0,,-1.91595244408,-0.0239360481501,0.5192669034,0.0,0.0,0.0
1635842911351381328,26865,0,,-1.91595244408,-0.0239360481501,0.5192669034,0.0,0.0,0.0
1635842911359444330,26866,0,,-1.91594552994,-0.0233361795545,0.519295871258,0.0,0.0,0.0
1635842911367297818,26867,0,,-1.91594552994,-0.0233361795545,0.519295871258,0.0,0.0,0.0
1635842911375125890,26868,0,,-1.91594552994,-0.0233361795545,0.519295871258,0.0,0.0,0.0
1635842911383154487,26869,0,,-1.91594552994,-0.0233361795545,0.519295871258,0.0,0.0,0.0
1635842911391160911,26870,0,,-1.91594552994,-0.0233361795545,0.519295871258,0.0,0.0,0.0
1635842911399048941,26871,0,,-1.9159386158,-0.0231578592211,0.51931065321,0.0,0.0,0.0
1635842911407099645,26872,0,,-1.9159386158,-0.0231578592211,0.51931065321,0.0,0.0,0.0
1635842911415097885,26873,0,,-1.9159386158,-0.0231578592211,0.51931065321,0.0,0.0,0.0
1635842911423120024,26874,0,,-1.9159386158,-0.0231578592211,0.51931065321,0.0,0.0,0.0
1635842911431140909,26875,0,,-1.9159386158,-0.0231578592211,0.51931065321,0.0,0.0,0.0
1635842911439171306,26876,0,,-1.9159386158,-0.0231578592211,0.51931065321,0.0,0.0,0.0
1635842911447128130,26877,0,,-1.91593170166,-0.0231556463987,0.519321978092,0.0,0.0,0.0
1635842911455468228,26878,0,,-1.91593170166,-0.0231556463987,0.519321978092,0.0,0.0,0.0
1635842911463413395,26879,0,,-1.91593170166,-0.0231556463987,0.519321978092,0.0,0.0,0.0
1635842911471348819,26880,0,,-1.91593170166,-0.0231556463987,0.519321978092,0.0,0.0,0.0
1635842911479362903,26881,0,,-1.91593170166,-0.0231556463987,0.519321978092,0.0,0.0,0.0
1635842911487449399,26882,0,,-1.91593170166,-0.0231556463987,0.519321978092,0.0,0.0,0.0
1635842911495321304,26883,0,,-1.91587495804,-0.0231593996286,0.519342243671,0.0,0.0,0.0
1635842911503278133,26884,0,,-1.91587495804,-0.0231593996286,0.519342243671,0.0,0.0,0.0
1635842911511138399,26885,0,,-1.91587495804,-0.0231593996286,0.519342243671,0.0,0.0,0.0
1635842911519092003,26886,0,,-1.91587495804,-0.0231593996286,0.519342243671,0.0,0.0,0.0
1635842911527056642,26887,0,,-1.91587495804,-0.0231593996286,0.519342243671,0.0,0.0,0.0
1635842911535098293,26888,0,,-1.91553008556,-0.0231662802398,0.519405603409,0.0,0.0,0.0
1635842911543020562,26889,0,,-1.91550886631,-0.0231693219393,0.519403994083,0.0,0.0,0.0
1635842911551064852,26890,0,,-1.91550886631,-0.0231693219393,0.519403994083,0.0,0.0,0.0
1635842911559047020,26891,0,,-1.91550886631,-0.0231693219393,0.519403994083,0.0,0.0,0.0
1635842911567128649,26892,0,,-1.91550886631,-0.0231693219393,0.519403994083,0.0,0.0,0.0
1635842911575343645,26893,0,,-1.91550886631,-0.0231693219393,0.519403994083,0.0,0.0,0.0
1635842911583449109,26894,0,,-1.91527760029,-0.0231715887785,0.519428551197,0.0,0.0,0.0
1635842911591403930,26895,0,,-1.91527760029,-0.0231715887785,0.519428551197,0.0,0.0,0.0
1635842911599349249,26896,0,,-1.91527760029,-0.0231715887785,0.519428551197,0.0,0.0,0.0
1635842911607247647,26897,0,,-1.91527760029,-0.0231715887785,0.519428551197,0.0,0.0,0.0
1635842911615196684,26898,0,,-1.91527760029,-0.0231715887785,0.519428551197,0.0,0.0,0.0
1635842911623218064,26899,0,,-1.91527760029,-0.0231715887785,0.519428551197,0.0,0.0,0.0
1635842911631048693,26900,0,,-1.91503787041,-0.0231771636754,0.519475340843,0.0,0.0,0.0
1635842911639143500,26901,0,,-1.91503787041,-0.0231771636754,0.519475340843,0.0,0.0,0.0
1635842911647026868,26902,0,,-1.91503787041,-0.0231771636754,0.519475340843,0.0,0.0,0.0
1635842911655182074,26903,0,,-1.91503787041,-0.0231771636754,0.519475340843,0.0,0.0,0.0
1635842911662984478,26904,0,,-1.91503787041,-0.0231771636754,0.519475340843,0.0,0.0,0.0
1635842911671058628,26905,0,,-1.91503787041,-0.0231771636754,0.519475340843,0.0,0.0,0.0
1635842911679076795,26906,0,,-1.9150441885,-0.0231832470745,0.519463956356,0.0,0.0,0.0
1635842911687039843,26907,0,,-1.9150441885,-0.0231832470745,0.519463956356,0.0,0.0,0.0
1635842911695072628,26908,0,,-1.9150441885,-0.0231832470745,0.519463956356,0.0,0.0,0.0
1635842911703332428,26909,0,,-1.9150441885,-0.0231832470745,0.519463956356,0.0,0.0,0.0
1635842911711291686,26910,0,,-1.9150441885,-0.0231832470745,0.519463956356,0.0,0.0,0.0
1635842911719376994,26911,0,,-1.9150493145,-0.0231946818531,0.519455313683,0.0,0.0,0.0
1635842911727360986,26912,0,,-1.91505110264,-0.0231975298375,0.519452393055,0.0,0.0,0.0
1635842911735294680,26913,0,,-1.91505110264,-0.0231975298375,0.519452393055,0.0,0.0,0.0
1635842911743198920,26914,0,,-1.91505110264,-0.0231975298375,0.519452393055,0.0,0.0,0.0
1635842911751208346,26915,0,,-1.91505110264,-0.0231975298375,0.519452393055,0.0,0.0,0.0
1635842911759115242,26916,0,,-1.91505110264,-0.0231975298375,0.519452393055,0.0,0.0,0.0
1635842911767204493,26917,0,,-1.91505479813,-0.0233623832464,0.519440770149,0.0,0.0,0.0
1635842911775390856,26918,0,,-1.91505479813,-0.0233623832464,0.519440770149,0.0,0.0,0.0
1635842911783371920,26919,0,,-1.91505479813,-0.0233623832464,0.519440770149,0.0,0.0,0.0
1635842911791380848,26920,0,,-1.91505479813,-0.0233623832464,0.519440770149,0.0,0.0,0.0
1635842911799406638,26921,0,,-1.91505479813,-0.0233623832464,0.519440770149,0.0,0.0,0.0
1635842911807293383,26922,0,,-1.91505479813,-0.0233623832464,0.519440770149,0.0,0.0,0.0
1635842911815191166,26923,0,,-1.91504859924,-0.0239979028702,0.519429326057,0.0,0.0,0.0
1635842911823195711,26924,0,,-1.91504859924,-0.0239979028702,0.519429326057,0.0,0.0,0.0
1635842911831188887,26925,0,,-1.91504859924,-0.0239979028702,0.519429326057,0.0,0.0,0.0
1635842911839087160,26926,0,,-1.91504859924,-0.0239979028702,0.519429326057,0.0,0.0,0.0
1635842911847179982,26927,0,,-1.91504859924,-0.0239979028702,0.519429326057,0.0,0.0,0.0
1635842911855192853,26928,0,,-1.9150339365,-0.0251279156655,0.519412577152,0.0,0.0,0.0
1635842911863081708,26929,0,,-1.9150339365,-0.0251279156655,0.519412577152,0.0,0.0,0.0
1635842911871091957,26930,0,,-1.9150339365,-0.0251279156655,0.519412577152,0.0,0.0,0.0
1635842911879078893,26931,0,,-1.9150339365,-0.0251279156655,0.519412577152,0.0,0.0,0.0
1635842911887118910,26932,0,,-1.9150339365,-0.0251279156655,0.519412577152,0.0,0.0,0.0
1635842911895118303,26933,0,,-1.9150339365,-0.0251279156655,0.519412577152,0.0,0.0,0.0
1635842911903085949,26934,0,,-1.91502797604,-0.0262546055019,0.519385457039,0.0,0.0,0.0
1635842911911082006,26935,0,,-1.91502797604,-0.0262546055019,0.519385457039,0.0,0.0,0.0
1635842911919106444,26936,0,,-1.91502797604,-0.0262546055019,0.519385457039,0.0,0.0,0.0
1635842911927053911,26937,0,,-1.91502797604,-0.0262546055019,0.519385457039,0.0,0.0,0.0
1635842911935085466,26938,0,,-1.91502797604,-0.0262546055019,0.519385457039,0.0,0.0,0.0
1635842911943080842,26939,0,,-1.91501736641,-0.0274446550757,0.519357383251,0.0,0.0,0.0
1635842911951040026,26940,0,,-1.91501736641,-0.0274446550757,0.519357383251,0.0,0.0,0.0
1635842911959142722,26941,0,,-1.91501736641,-0.0274446550757,0.519357383251,0.0,0.0,0.0
1635842911967115276,26942,0,,-1.91501736641,-0.0274446550757,0.519357383251,0.0,0.0,0.0
1635842911975015430,26943,0,,-1.91501736641,-0.0274446550757,0.519357383251,0.0,0.0,0.0
1635842911983138683,26944,0,,-1.91501736641,-0.0274446550757,0.519357383251,0.0,0.0,0.0
1635842911991105891,26945,0,,-1.91500937939,-0.0287384297699,0.519324719906,0.0,0.0,0.0
1635842911999077376,26946,0,,-1.91500937939,-0.0287384297699,0.519324719906,0.0,0.0,0.0
1635842912007124359,26947,0,,-1.91500937939,-0.0287384297699,0.519324719906,0.0,0.0,0.0
1635842912015428607,26948,0,,-1.91500937939,-0.0287384297699,0.519324719906,0.0,0.0,0.0
1635842912023392053,26949,0,,-1.91500937939,-0.0287384297699,0.519324719906,0.0,0.0,0.0
1635842912031425143,26950,0,,-1.91500937939,-0.0287384297699,0.519324719906,0.0,0.0,0.0
1635842912039444856,26951,0,,-1.91500926018,-0.0300546567887,0.519277751446,0.0,0.0,0.0
1635842912047301905,26952,0,,-1.91500926018,-0.0300546567887,0.519277751446,0.0,0.0,0.0
1635842912055140572,26953,0,,-1.91500926018,-0.0300546567887,0.519277751446,0.0,0.0,0.0
1635842912063245595,26954,0,,-1.91500926018,-0.0300546567887,0.519277751446,0.0,0.0,0.0
1635842912071149503,26955,0,,-1.91500926018,-0.0300546567887,0.519277751446,0.0,0.0,0.0
1635842912079126825,26956,0,,-1.91500926018,-0.0300546567887,0.519277751446,0.0,0.0,0.0
1635842912087103250,26957,0,,-1.91501891613,-0.0310532152653,0.519234001637,0.0,0.0,0.0
1635842912095107379,26958,0,,-1.91501891613,-0.0310532152653,0.519234001637,0.0,0.0,0.0
1635842912103162775,26959,0,,-1.91501891613,-0.0310532152653,0.519234001637,0.0,0.0,0.0
1635842912111020834,26960,0,,-1.91501891613,-0.0310532152653,0.519234001637,0.0,0.0,0.0
1635842912119140348,26961,0,,-1.91501891613,-0.0310532152653,0.519234001637,0.0,0.0,0.0
1635842912127154930,26962,0,,-1.91501891613,-0.0310532152653,0.519234001637,0.0,0.0,0.0
1635842912135126943,26963,0,,-1.91503679752,-0.0323316641152,0.519166588783,0.0,0.0,0.0
1635842912143077575,26964,0,,-1.91503679752,-0.0323316641152,0.519166588783,0.0,0.0,0.0
1635842912151087713,26965,0,,-1.91503679752,-0.0323316641152,0.519166588783,0.0,0.0,0.0
1635842912159058687,26966,0,,-1.91503679752,-0.0323316641152,0.519166588783,0.0,0.0,0.0
1635842912167159016,26967,0,,-1.91503679752,-0.0323316641152,0.519166588783,0.0,0.0,0.0
1635842912175207409,26968,0,,-1.91503679752,-0.0323316641152,0.519166588783,0.0,0.0,0.0
1635842912183176559,26969,0,,-1.91504514217,-0.033621892333,0.519113659859,0.0,0.0,0.0
1635842912191019946,26970,0,,-1.91504514217,-0.033621892333,0.519113659859,0.0,0.0,0.0
1635842912199066138,26971,0,,-1.91504514217,-0.033621892333,0.519113659859,0.0,0.0,0.0
1635842912207100626,26972,0,,-1.91504514217,-0.033621892333,0.519113659859,0.0,0.0,0.0
1635842912215447009,26973,0,,-1.91504514217,-0.033621892333,0.519113659859,0.0,0.0,0.0
1635842912223567653,26974,0,,-1.91504514217,-0.033621892333,0.519113659859,0.0,0.0,0.0
1635842912231481178,26975,0,,-1.91505539417,-0.0347618535161,0.519061326981,0.0,0.0,0.0
1635842912239439997,26976,0,,-1.91505539417,-0.0347618535161,0.519061326981,0.0,0.0,0.0
1635842912247427513,26977,0,,-1.91505539417,-0.0347618535161,0.519061326981,0.0,0.0,0.0
1635842912255269282,26978,0,,-1.91505539417,-0.0347618535161,0.519061326981,0.0,0.0,0.0
1635842912263272396,26979,0,,-1.91505539417,-0.0347618535161,0.519061326981,0.0,0.0,0.0
1635842912271102665,26980,0,,-1.91506838799,-0.0359197221696,0.519011497498,0.0,0.0,0.0
1635842912279181269,26981,0,,-1.91506588459,-0.0360264070332,0.519009292126,0.0,0.0,0.0
