field.header.stamp,time,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,,field.header.stamp,time,field.value,,field.header.stamp,field.speed,field.vx,field.vy,field.vz
1.59162364977634E+018,101.003389184,106.383537292,79.4202651978,-0.245125740767,381.50189209,250.083435059,,1.59162364975364E+018,101.013078784,2.20000004768,,1.59162373768327E+018,0.0232999995351,0.00190999999177,0.0232400000095,1.00E-05
1.59162364980068E+018,101.027725824,102.351799011,83.0159835815,-0.258358061314,381.137298584,248.925552368,,1.59162364977634E+018,101.035779072,2.20000004768,,1.59162373774432E+018,0.0232999995351,0.00187000003643,0.023199999705,0
1.59162364982535E+018,101.052400896,114.6951828,83.2284011841,-0.355259418488,378.164215088,250.826339722,,1.59162364980068E+018,101.060115712,2.20000004768,,1.59162373780395E+018,0.0220999997109,0.00173000001814,0.021989999339,0
1.5916236498771E+018,101.104153856,104.49256134,82.6282958984,-0.107811555266,380.242553711,248.00680542,,1.59162364982535E+018,101.084790784,2.20000004768,,1.59162373787063E+018,0.0195000004023,0.00133999995887,0.0194600000978,4.00E-05
1.59162364991099E+018,101.138038784,107.89680481,78.5653915405,-0.168517902493,382.296539307,249.663894653,,1.5916236498771E+018,101.136543744,2.20000004768,,1.59162373794604E+018,0.0161000005901,0.000560000014957,0.0160900000483,2.00E-05
1.59162364992658E+018,101.15362816,105.265258789,81.1433334351,-0.279834985733,379.065551758,249.296142578,,1.59162364991099E+018,101.170428672,2.20000004768,,1.59162373802672E+018,0.0126999998465,0.000190000006114,0.0127400001511,1.00E-05
1.59162364996321E+018,101.190255872,109.869972229,82.3001098633,-0.1911675632,379.849700928,249.501785278,,1.59162364992658E+018,101.186018048,2.20000004768,,1.59162373808632E+018,0.00879999995232,-1.00E-04,0.00879999995232,0
1.59162364999328E+018,101.220328192,110.224349976,81.4833679199,-0.242278814316,379.877288818,249.387878418,,1.59162364996321E+018,101.22264576,2.20000004768,,1.59162373816345E+018,0.00410000002012,-0.000469999999041,0.00412000017241,0
1.59162365002722E+018,101.25426688,112.881767273,81.0044708252,-0.224637240171,377.678344727,249.466293335,,1.59162364999328E+018,101.25271808,2.20000004768,,1.59162373822055E+018,0.00079999997979,-0.000820000015665,7.00E-05,2.00E-05
1.59162365006204E+018,101.289093888,111.891548157,78.3901672363,-0.14905166626,379.580596924,249.075256348,,1.59162365002722E+018,101.286656768,2.20000004768,,1.59162373828201E+018,0.00380000006407,-0.00109000003431,-0.00364000000991,1.00E-05
1.59162365009828E+018,101.325331456,108.935180664,82.4775009155,-0.143217340112,380.244537354,249.754562378,,1.59162365006204E+018,101.321483776,2.20000004768,,1.59162373834407E+018,0.0102000003681,-0.00164999999106,-0.0100600002334,0
1.59162365013295E+018,101.35999744,106.046188354,81.5569152832,-0.291710406542,380.026123047,250.227081299,,1.59162365009828E+018,101.357721344,2.20000004768,,1.59162373840389E+018,0.0143999997526,-0.00197999994271,-0.0142799997702,1.00E-05
1.59162365016015E+018,101.387203328,105.252006531,81.3608856201,-0.293217241764,379.166687012,250.331573486,,1.59162365013295E+018,101.392387328,2.20000004768,,1.59162373846427E+018,0.0175999999046,-0.00221000006422,-0.0174300000072,0
1.59162365019398E+018,101.42102784,101.151924133,81.5202331543,-0.392492562532,380.556976318,249.663879395,,1.59162365016015E+018,101.419593216,2.20000004768,,1.59162373858196E+018,0.0200999993831,-0.00215000007302,-0.0199599992484,-4.00E-05
1.59162365022977E+018,101.456822784,100.728309631,80.1797561646,-0.671530067921,381.535186768,249.211120605,,1.59162365019398E+018,101.453417728,2.20000004768,,1.59162373864446E+018,0.0216000005603,-0.00179000000935,-0.0215600002557,-2.00E-05
1.59162365026318E+018,101.49023104,107.604370117,84.1736373901,-0.610361754894,380.539154053,249.669891357,,1.59162365022977E+018,101.489212672,2.20000004768,,1.59162373876325E+018,0.0233999993652,-0.00178000004962,-0.0233299992979,-1.00E-05
1.59162365029711E+018,101.52416384,103.99924469,85.2873458862,-0.704344809055,381.798706055,249.778762817,,1.59162365026318E+018,101.522620928,2.20000004768,,1.59162373882456E+018,0.0234999991953,-0.00179000000935,-0.0233999993652,1.00E-05
1.59162365033632E+018,101.563367936,119.958572388,86.2903213501,-0.908128559589,378.240844727,259.161315918,,1.59162365029711E+018,101.556553728,2.20000004768,,1.5916237388815E+018,0.0233999993652,-0.00175000005402,-0.0233800001442,0
1.59162365036746E+018,101.594514688,118.867294312,89.9890289307,-1.09525036812,379.009521484,262.973114014,,1.59162365033632E+018,101.595757824,2.20000004768,,1.59162373899173E+018,0.0232999995351,-0.00168999994639,-0.023199999705,-2.00E-05
1.59162365039959E+018,101.626636032,114.794563293,91.3163299561,-1.37565779686,381.917755127,262.059051514,,1.59162365036746E+018,101.626904576,2.20000004768,,1.59162373905038E+018,0.0220999997109,-0.00164999999106,-0.0220699999481,0
1.59162365043953E+018,101.666576384,111.627403259,97.1406707764,-1.43625676632,385.478210449,259.102661133,,1.59162365039959E+018,101.65902592,2.20000004768,,1.59162373910269E+018,0.0209999997169,-0.00181000004523,-0.0209100004286,3.00E-05
1.59162365047434E+018,101.701393152,120.026451111,111.603439331,1.04002320766,395.574188232,259.881378174,,1.59162365043953E+018,101.698966272,2.20000004768,,1.59162373915536E+018,0.0200999993831,-0.00197999994271,-0.019980000332,-3.00E-05
1.5916236505034E+018,101.730447104,127.655212402,116.281730652,0.594109833241,403.640991211,262.654968262,,1.59162365047434E+018,101.73378304,2.20000004768,,1.59162373920931E+018,0.0186000000685,-0.00205000001006,-0.018449999392,-1.00E-05
1.59162365054111E+018,101.768160256,147.557327271,99.3575134277,0.330212146044,414.776977539,262.445465088,,1.5916236505034E+018,101.762836992,2.20000004768,,1.59162373928461E+018,0.0147000001743,-0.0019199999515,-0.0145899998024,-1.00E-05
1.59162365058076E+018,101.807809536,117.54637146,97.8015670776,0.193261742592,404.863464355,256.980285645,,1.59162365054111E+018,101.800550144,2.20000004768,,1.59162373933674E+018,0.0110999997705,-0.00170000002254,-0.0109999999404,-2.00E-05
1.59162365060067E+018,101.82771712,111.034240723,98.5974349976,0.118106268346,402.101715088,255.011749268,,1.59162365058076E+018,101.840199424,2.20000004768,,1.59162373938948E+018,0.00579999992624,-0.00141000002623,-0.00560999987647,0
1.59162365063082E+018,101.85787136,101.480888367,95.559387207,-0.109870441258,399.288665771,253.887115479,,1.59162365060067E+018,101.860107008,2.20000004768,,1.59162373945137E+018,0.00139999995008,-0.0010300000431,-0.000920000020415,0
1.59162365066351E+018,101.890555904,100.321640015,94.3469696045,0.838926374912,399.243499756,254.444000244,,1.59162365063082E+018,101.890261248,2.20000004768,,1.59162373950507E+018,0.00340000004508,-0.000690000015311,0.00332999997772,0
1.59162365069538E+018,101.922427136,103.513748169,95.4211196899,0.543841838837,399.628875732,254.609558105,,1.59162365066351E+018,101.922945792,2.20000004768,,1.59162373955858E+018,0.0103000001982,-0.000300000014249,0.0102599998936,3.00E-05
1.59162365073042E+018,101.957472256,98.6553115845,95.0504684448,0.658723413944,399.741760254,255.162216187,,1.59162365069538E+018,101.954817024,2.20000004768,,1.59162373967426E+018,0.0144999995828,0.000230000005104,0.0144800003618,0
1.5916236507658E+018,101.992848128,101.789016724,93.3552474976,0.249505311251,398.749359131,254.793518066,,1.59162365073042E+018,101.989862144,2.20000004768,,1.59162373973094E+018,0.0168999992311,0.000750000006519,0.0169200003147,-3.00E-05
1.59162365079551E+018,102.022562304,99.4304580688,94.171836853,0.166403487325,399.281494141,254.469680786,,1.5916236507658E+018,102.025238016,2.20000004768,,1.5916237397896E+018,0.0197999998927,0.00127000000793,0.0197899993509,2.00E-05
1.59162365082906E+018,102.0561088,99.0353164673,95.3586807251,0.191134810448,398.210754395,253.797561646,,1.59162365079551E+018,102.054952192,2.20000004768,,1.59162373985296E+018,0.0220999997109,0.00165999995079,0.0220599994063,-1.00E-05
1.59162365086708E+018,102.09412608,100.383811951,94.6341094971,0.352873384953,398.85760498,253.961654663,,1.59162365082906E+018,102.088498688,2.20000004768,,1.59162373991759E+018,0.0238000005484,0.00190999999177,0.0237000007182,-1.00E-05
1.59162365089864E+018,102.12569216,101.223480225,95.0702285767,0.41693225503,399.769927979,254.316177368,,1.59162365086708E+018,102.126515968,2.20000004768,,1.59162373998597E+018,0.0237000007182,0.00196000002325,0.0236300006509,1.00E-05
1.59162365093723E+018,102.164278016,99.3102722168,94.609664917,0.218291059136,399.74420166,254.42906189,,1.59162365089864E+018,102.158082048,2.20000004768,,1.59162374004063E+018,0.0234999991953,0.00196000002325,0.023429999128,-1.00E-05
1.591623650978E+018,102.205047552,96.9199905396,95.7250442505,0.249992132187,398.868133545,254.005950928,,1.59162365093723E+018,102.196667904,2.20000004768,,1.59162374009422E+018,0.0232999995351,0.00188999995589,0.0232699997723,1.00E-05
1.59162365099575E+018,102.222798592,97.6510543823,94.165473938,0.297602802515,398.726898193,254.209686279,,1.591623650978E+018,102.23743744,2.20000004768,,1.59162374015341E+018,0.0232999995351,0.00187000003643,0.0232299994677,-1.00E-05
1.59162365103108E+018,102.258131712,98.5101165771,95.4982757568,0.0470492690802,398.927124023,253.885650635,,1.59162365099575E+018,102.25518848,2.20000004768,,1.59162374020904E+018,0.023199999705,0.00184000004083,0.0231699999422,-2.00E-05
1.59162365106455E+018,102.29160448,101.172309875,92.880897522,0.310659080744,398.594787598,253.655059814,,1.59162365103108E+018,102.2905216,2.20000004768,,1.59162374029112E+018,0.0212999992073,0.00159999995958,0.0211999993771,2.00E-05
1.5916236510946E+018,102.321654784,98.7458724976,94.5137481689,0.470138072968,398.886749268,253.475753784,,1.59162365106455E+018,102.323994368,2.20000004768,,1.59162374036671E+018,0.017899999395,0.000950000016019,0.017899999395,5.00E-05
1.59162365113078E+018,102.357830656,98.8826675415,93.6608886719,0.286812603474,399.386779785,253.850601196,,1.5916236510946E+018,102.354044672,2.20000004768,,1.59162374042159E+018,0.0152000002563,0.000419999996666,0.0152300000191,3.00E-05
1.59162365116297E+018,102.390025216,98.6832504272,94.7013015747,0.223868787289,399.406646729,253.607528687,,1.59162365113078E+018,102.390220544,2.20000004768,,1.59162374048549E+018,0.0118000004441,8.00E-05,0.011819999665,3.00E-05
1.59162365119592E+018,102.422968576,97.9750442505,94.515296936,0.424428373575,399.320587158,253.404678345,,1.59162365116297E+018,102.422415104,2.20000004768,,1.59162374056087E+018,0.00659999996424,-0.000310000003083,0.00656000012532,2.00E-05
1.59162365123085E+018,102.457897984,96.6422348022,93.4669342041,0.011630024761,399.257232666,253.95123291,,1.59162365119592E+018,102.455358464,2.20000004768,,1.5916237406247E+018,0.00190000003204,-0.000679999997374,0.00179999996908,0
1.59162365126009E+018,102.487141632,98.1087112427,92.3652801514,0.142121583223,400.141540527,254.282485962,,1.59162365123085E+018,102.490287872,2.20000004768,,1.5916237406773E+018,0.00230000005104,-0.000980000011623,-0.00205000001006,0
1.59162365129469E+018,102.52173696,99.7020797729,91.27684021,0.16011403501,399.237854004,254.222442627,,1.59162365126009E+018,102.51953152,2.20000004768,,1.59162374073056E+018,0.00609999988228,-0.00129000004381,-0.00596000021324,0
1.59162365133021E+018,102.557259008,98.0102996826,94.066696167,0.520456492901,399.183563232,254.434967041,,1.59162365129469E+018,102.554126848,2.20000004768,,1.59162374078633E+018,0.0104000000283,-0.00164000003133,-0.0102700004354,1.00E-05
1.59162365136043E+018,102.587480832,98.2752990723,93.3515853882,0.370486199856,398.048919678,253.592651367,,1.59162365133021E+018,102.589648896,2.20000004768,,1.59162374084498E+018,0.0146000003442,-0.00193999998737,-0.0144400000572,1.00E-05
1.59162365139246E+018,102.619514624,98.7713012695,92.1924209595,0.713848352432,398.45614624,253.960144043,,1.59162365136043E+018,102.61987072,2.20000004768,,1.59162374090475E+018,0.0185000002384,-0.00224000005983,-0.0183400008827,-1.00E-05
1.59162365143212E+018,102.659175168,97.6914825439,92.1794662476,0.836142063141,397.411773682,253.471389771,,1.59162365139246E+018,102.651904512,2.20000004768,,1.59162374096719E+018,0.0206000003964,-0.00200000009499,-0.0204900000244,-5.00E-05
1.59162365146561E+018,102.692660992,99.0990829468,91.3442153931,1.51639723778,397.611114502,253.975067139,,1.59162365143212E+018,102.691565056,2.20000004768,,1.59162374102927E+018,0.0219000000507,-0.00178000004962,-0.0218700002879,-2.00E-05
1.59162365149924E+018,102.726286592,99.8035964966,93.6488647461,-1.39523494244,396.889709473,254.235961914,,1.59162365146561E+018,102.72505088,2.20000004768,,1.59162374110652E+018,0.0232999995351,-0.00181000004523,-0.0232200007886,-2.00E-05
1.59162365153006E+018,102.757109504,102.419555664,92.9402313232,-1.11962985992,397.623199463,256.243682861,,1.59162365149924E+018,102.75867648,2.20000004768,,1.59162374116758E+018,0.0233999993652,-0.00178000004962,-0.0233200006187,-1.00E-05
1.59162365156319E+018,102.79023616,105.882705688,90.9611968994,-1.26676464081,400.853546143,262.713623047,,1.59162365153006E+018,102.789499392,2.20000004768,,1.59162374122186E+018,0.0232999995351,-0.00175000005402,-0.023199999705,0
1.59162365159474E+018,102.821791488,105.667762756,86.8150634766,-1.07468366623,399.397766113,263.23248291,,1.59162365156319E+018,102.822626048,2.20000004768,,1.59162374127385E+018,0.0233999993652,-0.00173999997787,-0.0233200006187,-1.00E-05
1.59162365163271E+018,102.859763968,102.329612732,90.3967895508,-0.955513715744,398.438110352,257.319702148,,1.59162365159474E+018,102.854181376,2.20000004768,,1.59162374132807E+018,0.0232999995351,-0.00170999998227,-0.0232599992305,0
1.59162365166567E+018,102.892716288,114.96635437,96.8585281372,-0.795900523663,391.246185303,259.229309082,,1.59162365163271E+018,102.892153856,2.20000004768,,1.59162374138669E+018,0.023199999705,-0.00170000002254,-0.0231199990958,-1.00E-05
1.5916236516995E+018,102.92654848,122.692687988,101.068649292,-0.674482882023,383.90322876,259.31741333,,1.59162365166567E+018,102.925106176,2.20000004768,,1.59162374145742E+018,0.0229000002146,-0.00164999999106,-0.022879999131,-2.00E-05
1.59162365173686E+018,102.963913984,135.263259888,103.539230347,0.0455841310322,374.57232666,254.947265625,,1.5916236516995E+018,102.958938368,2.20000004768,,1.59162374151813E+018,0.0212999992073,-0.00161999999546,-0.0212299991399,1.00E-05
1.59162365177106E+018,102.998106368,124.800430298,100.371383667,0.440743565559,376.214782715,250.588088989,,1.59162365173686E+018,102.996303872,2.20000004768,,1.59162374157026E+018,0.0198999997228,-0.0019199999515,-0.0197599995881,2.00E-05
1.5916236518029E+018,103.029952768,125.262649536,97.0572509766,0.467416077852,377.637573242,248.545257568,,1.59162365177106E+018,103.030496256,2.20000004768,,1.59162374162326E+018,0.0186000000685,-0.00215999991633,-0.0185000002384,-4.00E-05
1.59162365183192E+018,103.058965248,108.547813416,93.5578613281,0.710337519646,382.379364014,250.346984863,,1.5916236518029E+018,103.062342656,2.20000004768,,1.59162374167657E+018,0.0163000002503,-0.00216999999247,-0.0161600001156,-2.00E-05
1.59162365186282E+018,103.089867776,99.8420181274,95.1396865845,0.721376299858,384.596893311,252.015182495,,1.59162365183192E+018,103.091355136,2.20000004768,,1.59162374173017E+018,0.0131999999285,-0.0020600000862,-0.013030000031,-1.00E-05
1.59162365191038E+018,103.13742976,104.917427063,93.7117538452,0.555276691914,385.087646484,251.362854004,,1.59162365186282E+018,103.122257664,2.20000004768,,1.59162374183833E+018,0.00600000005215,-0.00155000004452,-0.00577999977395,0
1.59162365193176E+018,103.15881216,104.638412476,93.7013168335,0.533886671066,383.305877686,250.593460083,,1.59162365191038E+018,103.169819648,2.20000004768,,1.59162374189155E+018,0.00190000003204,-0.00121999997646,-0.00150999997277,3.00E-05
1.59162365196261E+018,103.189659392,96.2834243774,94.876411438,0.847043156624,385.48614502,251.259536743,,1.59162365193176E+018,103.191202048,2.20000004768,,1.59162374194765E+018,0.00279999990016,-0.000869999988936,0.00267000007443,3.00E-05
1.59162365200376E+018,103.23080832,98.0962142944,94.3064041138,0.856841444969,384.807037354,251.621170044,,1.59162365196261E+018,103.22204928,2.20000004768,,1.59162374199982E+018,0.00689999992028,-0.000509999983478,0.00690999999642,2.00E-05
1.59162365203551E+018,103.26256128,101.285163879,93.4686126709,0.462816119194,383.291412354,251.0027771,,1.59162365200376E+018,103.263198208,2.20000004768,,1.59162374205519E+018,0.0116999996826,-0.000159999995958,0.0117499995977,1.00E-05
1.59162365206679E+018,103.2938368,100.025756836,93.3997879028,0.577127277851,383.914489746,250.978118896,,1.59162365203551E+018,103.294951168,2.20000004768,,1.59162374210754E+018,0.0146000003442,0.000140000003739,0.0146099999547,0
1.59162365210204E+018,103.32909312,99.5035552979,93.5864257812,0.295390099287,383.970001221,251.497085571,,1.59162365206679E+018,103.326226688,2.20000004768,,1.59162374215968E+018,0.0173000004143,0.000760000024457,0.0172400008887,-1.00E-05
1.591623652139E+018,103.366052096,104.649848938,91.8871002197,0.397317945957,382.87890625,250.341629028,,1.59162365210204E+018,103.361483008,2.20000004768,,1.59162374221447E+018,0.0201999992132,0.00135000003502,0.0201099999249,4.00E-05
1.59162365218243E+018,103.40948352,99.9811401367,93.5620040894,0.484890252352,382.903900146,251.263839722,,1.591623652139E+018,103.398441984,2.20000004768,,1.59162374226911E+018,0.0222999993712,0.00167000002693,0.0222399998456,0
1.59162365221039E+018,103.43744384,98.8733520508,92.7744750977,0.548255681992,384.799865723,251.322463989,,1.59162365218243E+018,103.441873408,2.20000004768,,1.59162374232273E+018,0.0236000008881,0.00182999996468,0.0234900005162,1.00E-05
1.59162365223269E+018,103.459745024,98.503578186,93.6386947632,0.56317615509,384.951293945,251.938110352,,1.59162365221039E+018,103.469833728,2.20000004768,,1.59162374237809E+018,0.0237000007182,0.00197999994271,0.0235799998045,1.00E-05
1.59162365226367E+018,103.490724096,100.528114319,93.0594482422,0.503881514072,382.776489258,250.383605957,,1.59162365223269E+018,103.492134912,2.20000004768,,1.59162374248369E+018,0.0232999995351,0.00196000002325,0.0232200007886,-4.00E-05
1.59162365229934E+018,103.526390784,100.511413574,95.6618347168,0.367407172918,382.64630127,249.842758179,,1.59162365226367E+018,103.523113984,2.20000004768,,1.59162374253574E+018,0.0232999995351,0.00193999998737,0.023180000484,-4.00E-05
1.59162365232948E+018,103.556527872,100.349205017,93.2678375244,0.405278652906,384.336639404,251.146896362,,1.59162365229934E+018,103.558780672,2.20000004768,,1.59162374259458E+018,0.0230000000447,0.00188999995589,0.0229499991983,-3.00E-05
1.5916236523674E+018,103.594447616,104.297859192,91.3936920166,0.414011418819,382.376647949,250.159088135,,1.59162365232948E+018,103.58891776,2.20000004768,,1.59162374265437E+018,0.0230999998748,0.00184000004083,0.0229899995029,-1.00E-05
1.59162365239824E+018,103.62528768,100.310630798,92.3076477051,0.551343083382,382.899749756,251.128341675,,1.5916236523674E+018,103.626837504,2.20000004768,,1.59162374270641E+018,0.0225000008941,0.00179000000935,0.0223799999803,-2.00E-05
1.59162365243213E+018,103.659175424,101.942581177,92.4211578369,0.341229379177,382.969665527,250.533309937,,1.59162365239824E+018,103.657677568,2.20000004768,,1.59162374275862E+018,0.0206000003964,0.00156000000425,0.0205400008708,1.00E-05
1.59162365246202E+018,103.689065984,99.4854888916,92.898475647,0.451165467501,382.035552979,250.764160156,,1.59162365243213E+018,103.691565312,2.20000004768,,1.59162374281107E+018,0.0181000009179,0.00101999996696,0.0180500000715,9.00E-05
1.59162365250345E+018,103.730502912,102.088912964,92.8563232422,0.330600947142,383.234161377,251.050979614,,1.59162365246202E+018,103.721455872,2.20000004768,,1.59162374286335E+018,0.0152000002563,0.000440000003437,0.0152000002563,4.00E-05
1.59162365253626E+018,103.763313408,102.71068573,91.2495803833,0.182511761785,382.746734619,250.964569092,,1.59162365250345E+018,103.7628928,2.20000004768,,1.59162374291535E+018,0.0126999998465,0.000140000003739,0.0126799996942,3.00E-05
1.5916236525719E+018,103.798948608,100.117546082,92.19190979,0.424148082733,381.774261475,249.930969238,,1.59162365253626E+018,103.795703296,2.20000004768,,1.59162374297227E+018,0.00860000029206,-0.000199999994948,0.00858000013977,2.00E-05
1.59162365261137E+018,103.83841536,97.9206619263,91.2779006958,0.38940089941,382.360473633,250.159744263,,1.5916236525719E+018,103.831338496,2.20000004768,,1.59162374302444E+018,0.00289999996312,-0.000769999984186,0.00276999990456,3.00E-05
1.59162365263507E+018,103.862120192,95.083770752,91.8963088989,0.305176287889,382.3387146,250.515701294,,1.59162365261137E+018,103.870805248,2.20000004768,,1.59162374307824E+018,0.00209999992512,-0.00112999998964,-0.00179000000935,2.00E-05
1.59162365267368E+018,103.900732672,93.2524185181,88.6020812988,-1.43467581272,383.411468506,251.146057129,,1.59162365263507E+018,103.89451008,2.20000004768,,1.59162374315259E+018,0.00740000000224,-0.00153000000864,-0.00722000002861,1.00E-05
1.59162365271349E+018,103.94054016,98.2906188965,83.8293838501,-1.35810542107,384.77923584,251.339004517,,1.59162365267368E+018,103.93312256,2.20000004768,,1.59162374320475E+018,0.0121999997646,-0.0019199999515,-0.0120400004089,2.00E-05
1.59162365274376E+018,103.97081344,103.773742676,83.9067840576,-1.39314174652,383.726470947,251.411010742,,1.59162365271349E+018,103.972930048,2.20000004768,,1.59162374326098E+018,0.01600000076,-0.00218000006862,-0.0158399995416,1.00E-05
1.59162365276155E+018,103.98860288,104.922149658,78.5343856812,-1.47661876678,383.102630615,253.09538269,,1.59162365274376E+018,104.003203328,2.20000004768,,1.59162374332248E+018,0.0184000004083,-0.00224999990314,-0.0182499997318,-4.00E-05
1.59162365281215E+018,104.03920512,101.928482056,80.0671157837,-1.51693272591,381.778900146,254.87689209,,1.59162365276155E+018,104.020992768,2.20000004768,,1.59162374337934E+018,0.019999999553,-0.00203999993391,-0.019889999181,-9.00E-05
1.59162365284082E+018,104.067869696,97.3713378906,85.2891387939,1.42313945293,383.679992676,254.843795776,,1.59162365281215E+018,104.071595008,2.20000004768,,1.59162374343445E+018,0.0211999993771,-0.00176999997348,-0.0211599990726,-4.00E-05
1.59162365287105E+018,104.098100736,97.3547592163,91.9429779053,1.43544304371,385.015258789,255.463684082,,1.59162365284082E+018,104.100259584,2.20000004768,,1.59162374348847E+018,0.0228000003844,-0.00176000001375,-0.0227600000799,-5.00E-05
1.59162365290627E+018,104.133320448,100.52948761,92.4050979614,1.47576832771,385.649047852,254.701370239,,1.59162365287105E+018,104.130490624,2.20000004768,,1.5916237435495E+018,0.023199999705,-0.00178000004962,-0.0231400001794,-3.00E-05
1.59162365294465E+018,104.17170304,108.595405579,104.126373291,0.318200737238,393.861999512,256.391540527,,1.59162365290627E+018,104.165710336,2.20000004768,,1.59162374360292E+018,0.023199999705,-0.00176999997348,-0.023180000484,-1.00E-05
1.59162365297875E+018,104.205802752,135.433990479,102.007202148,-0.0995672047138,410.576080322,253.831802368,,1.59162365294465E+018,104.204092928,2.20000004768,,1.59162374372207E+018,0.0232999995351,-0.00176999997348,-0.023199999705,0
1.59162365301335E+018,104.2404032,152.302841187,95.3631515503,0.16401104629,415.684020996,258.494903564,,1.59162365297875E+018,104.23819264,2.20000004768,,1.59162374377605E+018,0.023199999705,-0.00173000001814,-0.023089999333,0
1.59162365303516E+018,104.262212352,136.279083252,91.1198120117,0.086708933115,411.116973877,255.640106201,,1.59162365301335E+018,104.272793088,2.20000004768,,1.59162374382942E+018,0.0230999998748,-0.001719999942,-0.0230400003493,-2.00E-05
1.59162365307813E+018,104.30518016,115.850143433,91.0409088135,-0.0104506434873,404.502166748,253.928649902,,1.59162365303516E+018,104.29460224,2.20000004768,,1.59162374393502E+018,0.0223999992013,-0.00162999995518,-0.0223900005221,-2.00E-05
1.59162365312065E+018,104.347697408,109.355224609,92.974899292,-0.0611118227243,401.545043945,252.765167236,,1.59162365307813E+018,104.337570048,2.20000004768,,1.59162374398838E+018,0.0208999998868,-0.00168999994639,-0.0208199992776,2.00E-05
1.59162365314557E+018,104.372624896,101.99874115,93.3781661987,-0.0826839581132,400.235046387,254.142303467,,1.59162365312065E+018,104.380087296,2.20000004768,,1.59162374404588E+018,0.0198999997228,-0.00193000002764,-0.0197599995881,0
1.59162365317356E+018,104.40060928,100.170661926,93.6559448242,-0.226054832339,399.434051514,253.833023071,,1.59162365314557E+018,104.405014784,2.20000004768,,1.59162374410148E+018,0.0186000000685,-0.00212000007741,-0.0184599999338,-1.00E-05
1.59162365320884E+018,104.43589248,100.687393188,92.4968109131,-0.431367248297,399.135864258,253.641296387,,1.59162365317356E+018,104.432999168,2.20000004768,,1.59162374420446E+018,0.0142999999225,-0.00190000003204,-0.0142000000924,0
1.59162365323564E+018,104.462693376,101.448364258,93.6441116333,-0.218690663576,400.429290771,253.437561035,,1.59162365320884E+018,104.468282368,2.20000004768,,1.59162374430819E+018,0.00839999970049,-0.0014600000577,-0.00829000025988,1.00E-05
1.59162365327338E+018,104.5004288,102.000892639,94.0701522827,-0.0900113806129,399.661834717,252.892684937,,1.59162365323564E+018,104.495083264,2.20000004768,,1.59162374436089E+018,0.00510000018403,-0.00118000002112,-0.00491000013426,1.00E-05
1.59162365330715E+018,104.534195968,104.873474121,93.0097579956,-0.133675903082,400.035522461,252.916229248,,1.59162365327338E+018,104.532818688,2.20000004768,,1.591623744421E+018,0.0010000000475,-0.000790000020061,0.00065000000177,1.00E-05
1.5916236533326E+018,104.5596544,108.60206604,93.01171875,-0.0918729305267,398.190460205,252.564529419,,1.59162365330715E+018,104.566585856,2.20000004768,,1.59162374448225E+018,0.00439999997616,-0.000500000023749,0.00437999982387,2.00E-05
1.59162365337534E+018,104.602385152,102.633972168,92.94896698,-0.169221252203,399.239349365,252.534881592,,1.5916236533326E+018,104.592044288,2.20000004768,,1.59162374455784E+018,0.00839999970049,-0.000159999995958,0.0083799995482,2.00E-05
1.59162365340105E+018,104.628095744,99.4276046753,91.7283554077,-0.507135927677,399.582305908,253.246398926,,1.59162365337534E+018,104.63477504,2.20000004768,,1.59162374461975E+018,0.0138999996707,0.000169999999343,0.0138699999079,3.00E-05
1.59162365343608E+018,104.663126784,101.988121033,94.7730560303,-0.475187301636,399.017822266,252.691925049,,1.59162365340105E+018,104.660485632,2.20000004768,,1.59162374467343E+018,0.0161000005901,0.000500000023749,0.0160499997437,0
1.59162365348727E+018,104.714316032,98.9764328003,92.2001647949,-0.734812200069,399.42388916,253.519287109,,1.59162365343608E+018,104.695516672,2.20000004768,,1.59162374472684E+018,0.0187999997288,0.00104999996256,0.0187500007451,1.00E-05
1.59162365351044E+018,104.737488128,98.8571395874,93.9513320923,-0.329988151789,399.375671387,253.436141968,,1.59162365348727E+018,104.74670592,2.20000004768,,1.5916237447848E+018,0.0212999992073,0.00152000004891,0.0212200004607,1.00E-05
1.59162365355005E+018,104.777101568,101.355659485,91.1121444702,-0.397429525852,399.995849609,253.909957886,,1.59162365351044E+018,104.769878016,2.20000004768,,1.59162374483928E+018,0.0234999991953,0.00185999996029,0.0234399996698,1.00E-05
1.5916236535755E+018,104.802550528,104.685249329,91.0994644165,-0.310431241989,401.910095215,252.34552002,,1.59162365355005E+018,104.809491456,2.20000004768,,1.59162374490789E+018,0.0234999991953,0.00193000002764,0.0233699996024,-1.00E-05
1.59162365360364E+018,104.830685184,110.205451965,93.0426177979,-0.11937379837,402.740478516,251.982894897,,1.5916236535755E+018,104.834940416,2.20000004768,,1.59162374497029E+018,0.0232999995351,0.00188999995589,0.0232699997723,-3.00E-05
1.59162365363816E+018,104.865206784,100.810661316,92.7218475342,-0.367653906345,400.359954834,253.061157227,,1.59162365360364E+018,104.863075072,2.20000004768,,1.59162374502764E+018,0.023199999705,0.00182999996468,0.0231699999422,-2.00E-05
1.59162365368202E+018,104.909072896,98.7310638428,91.9044570923,-0.494154334068,400.088348389,252.40675354,,1.59162365363816E+018,104.897596672,2.20000004768,,1.59162374508549E+018,0.023199999705,0.00179999996908,0.0230800006539,-2.00E-05
