time,stamp,x,y,z
1.62004610103462E+018,1.62004610093284E+018,-1.34822368622,0.268882781267,0.668054938316
1.62004610113679E+018,1.62004610103503E+018,-1.34911847115,0.268919676542,0.668037474155
1.62004610123913E+018,1.6200461011373E+018,-1.34997749329,0.268963456154,0.668032228947
1.62004610134137E+018,1.62004610123954E+018,-1.35068774223,0.26900601387,0.668028593063
1.62004610144285E+018,1.62004610134174E+018,-1.35079777241,0.269007891417,0.668035805225
1.62004610154502E+018,1.62004610144314E+018,-1.35080432892,0.268873900175,0.668040215969
1.62004610164642E+018,1.62004610154513E+018,-1.35080456734,0.268471121788,0.668052971363
1.62004610174898E+018,1.62004610164668E+018,-1.35074782372,0.268411010504,0.668060064316
1.62004610185078E+018,1.62004610174865E+018,-1.35059797764,0.268376678228,0.668069303036
1.62004610195268E+018,1.62004610185136E+018,-1.3498929739,0.268242150545,0.66808784008
1.62004610205463E+018,1.62004610195321E+018,-1.34911203384,0.268180400133,0.668091714382
1.62004610215728E+018,1.62004610205532E+018,-1.3481117487,0.268142402172,0.668101072311
1.62004610225925E+018,1.6200461021576E+018,-1.34722352028,0.268202751875,0.668099164963
1.62004610236196E+018,1.62004610225981E+018,-1.34628582001,0.268214672804,0.668104052544
1.62004610246491E+018,1.62004610236315E+018,-1.34535884857,0.268222481012,0.66811054945
1.62004610256718E+018,1.62004610246525E+018,-1.34445488453,0.268236249685,0.668110251427
1.62004610266923E+018,1.62004610256742E+018,-1.34351158142,0.268224537373,0.668127179146
1.62004610277082E+018,1.62004610266957E+018,-1.3425770998,0.26820114255,0.668142735958
1.62004610287251E+018,1.62004610277101E+018,-1.34169614315,0.268192738295,0.668143630028
1.62004610297405E+018,1.62004610287286E+018,-1.34079444408,0.268177509308,0.668144345284
1.62004610307535E+018,1.62004610297412E+018,-1.33991098404,0.268164753914,0.668154358864
1.62004610317684E+018,1.62004610307558E+018,-1.33898162842,0.268125236034,0.668162941933
1.6200461032782E+018,1.62004610317699E+018,-1.33811926842,0.268102049828,0.668164551258
1.62004610338038E+018,1.62004610327854E+018,-1.33714258671,0.268065363169,0.668174922466
1.62004610348243E+018,1.62004610338066E+018,-1.33623611927,0.268039613962,0.668184638023
1.62004610358511E+018,1.6200461034832E+018,-1.33538222313,0.268004924059,0.668192744255
1.62004610368806E+018,1.62004610358588E+018,-1.33449494839,0.267968684435,0.668203175068
1.62004610379043E+018,1.62004610368856E+018,-1.33358383179,0.267935067415,0.66821295023
1.62004610389334E+018,1.62004610379139E+018,-1.33297359943,0.267911583185,0.66821372509
1.62004610404581E+018,1.62004610389371E+018,-1.33266294003,0.267862945795,0.66820782423
1.62004610414736E+018,1.62004610404596E+018,-1.33266055584,0.26786416769,0.668208777905
1.62004610429903E+018,1.62004610414758E+018,-1.33265817165,0.267861455679,0.668210446835
1.62004610434994E+018,1.62004610429882E+018,-1.33265805244,0.267861902714,0.668210268021
1.62004610445211E+018,1.62004610435014E+018,-1.3326574564,0.267861962318,0.668210625648
1.62004610455427E+018,1.62004610445252E+018,-1.33265781403,0.267861902714,0.668210566044
1.62004610460706E+018,1.62004610455459E+018,-1.33265829086,0.267862021923,0.668210089207
1.62004610470887E+018,1.62004610460675E+018,-1.33265864849,0.267862141132,0.668209910393
1.62004610481084E+018,1.62004610470902E+018,-1.33265781403,0.267861396074,0.668210566044
1.62004610486329E+018,1.6200461048114E+018,-1.33265793324,0.267861425877,0.668210446835
1.62004610496585E+018,1.62004610486401E+018,-1.33265781403,0.267861247063,0.668210446835
1.62004610506806E+018,1.62004610496621E+018,-1.33265769482,0.267861753702,0.668210506439
1.62004610511949E+018,1.62004610506835E+018,-1.33265793324,0.267861664295,0.668210208416
1.62004610522152E+018,1.62004610511975E+018,-1.33265817165,0.26786133647,0.668210089207
1.62004610532395E+018,1.6200461052219E+018,-1.33265841007,0.267861813307,0.668210208416
1.62004610537639E+018,1.62004610532468E+018,-1.33265841007,0.267861992121,0.668210148811
1.62004610547857E+018,1.62004610537669E+018,-1.33265805244,0.26786211133,0.668210506439
1.62004610558106E+018,1.62004610547872E+018,-1.33265781403,0.267862141132,0.668210327625
1.62004610563273E+018,1.62004610558072E+018,-1.33265829086,0.267862349749,0.668210208416
1.62004610573461E+018,1.62004610563294E+018,-1.33265817165,0.26786211133,0.668210327625
1.6200461058368E+018,1.62004610573505E+018,-1.33265793324,0.267861783504,0.668210625648
1.62004610588963E+018,1.6200461058371E+018,-1.33265793324,0.267861843109,0.668210625648
1.6200461059921E+018,1.62004610588922E+018,-1.33265829086,0.267861664295,0.66821038723
1.62004610609438E+018,1.62004610599191E+018,-1.33265852928,0.2678617239,0.668210089207
1.62004610614646E+018,1.62004610609478E+018,-1.33265817165,0.267861902714,0.668210327625
1.62004610624877E+018,1.62004610614676E+018,-1.33265805244,0.267861813307,0.668210327625
1.62004610630126E+018,1.62004610624913E+018,-1.33265793324,0.267862021923,0.66821038723
1.62004610640439E+018,1.62004610630213E+018,-1.33265805244,0.267861992121,0.668210446835
1.62004610650586E+018,1.62004610640455E+018,-1.33265793324,0.267861962318,0.668210208416
1.62004610655828E+018,1.62004610650617E+018,-1.33265793324,0.267861664295,0.668210327625
1.62004610666095E+018,1.62004610655849E+018,-1.33265793324,0.267861664295,0.668210327625
1.62004610676234E+018,1.62004610666074E+018,-1.33265769482,0.267861753702,0.668210446835
1.62004610681405E+018,1.6200461067628E+018,-1.33265805244,0.267862051725,0.668210327625
1.62004610691634E+018,1.62004610681429E+018,-1.33265829086,0.267861992121,0.668210208416
1.62004610701829E+018,1.62004610691652E+018,-1.33265829086,0.267861574888,0.668210148811
1.62004610707067E+018,1.62004610701875E+018,-1.33265781403,0.2678617239,0.668210506439
1.62004610717273E+018,1.62004610707075E+018,-1.33265781403,0.267861962318,0.668210446835
1.62004610722484E+018,1.62004610717284E+018,-1.33265829086,0.267861783504,0.668210208416
1.62004610732712E+018,1.62004610722516E+018,-1.33265793324,0.267861664295,0.668210566044
1.62004610742968E+018,1.62004610732765E+018,-1.33265805244,0.267861694098,0.668210268021
1.62004610753236E+018,1.62004610743051E+018,-1.33265852928,0.267861664295,0.668210148811
1.62004610758462E+018,1.62004610753282E+018,-1.33265817165,0.267861694098,0.66821038723
1.6200461076871E+018,1.62004610758528E+018,-1.33265805244,0.267862081528,0.66821038723
1.62004610778945E+018,1.62004610768748E+018,-1.33265817165,0.267861306667,0.668210506439
1.62004610789158E+018,1.62004610778959E+018,-1.33265805244,0.267861783504,0.668210506439
1.62004610794411E+018,1.62004610789235E+018,-1.33265817165,0.267862290144,0.668210327625
1.62004610804553E+018,1.62004610794429E+018,-1.33265805244,0.267862379551,0.668210327625
1.62004610814677E+018,1.62004610804573E+018,-1.33265829086,0.267861634493,0.668210208416
1.62004610819883E+018,1.62004610814708E+018,-1.33265817165,0.267861455679,0.668210268021
1.62004610830147E+018,1.62004610819924E+018,-1.33265805244,0.267861694098,0.668210446835
1.62004610840256E+018,1.62004610830119E+018,-1.33265781403,0.267861634493,0.66821038723
1.62004610845444E+018,1.62004610840278E+018,-1.33265817165,0.2678617239,0.668210208416
1.62004610855843E+018,1.62004610845478E+018,-1.33265817165,0.267861604691,0.66821038723
1.62004610866059E+018,1.6200461085587E+018,-1.33265793324,0.267861157656,0.668210446835
1.62004610871273E+018,1.62004610866091E+018,-1.33265841007,0.267861813307,0.668210148811
1.62004610881517E+018,1.6200461087131E+018,-1.33265852928,0.267861813307,0.668210089207
1.62004610891718E+018,1.62004610881537E+018,-1.33265769482,0.267861753702,0.668210446835
