time,stamps,major_axis,minor_axis,orientation,x,y,minor_axis_average
1.62004609063161E+018,1.62004609060941E+018,22.1046924591,2.82766366005,1.36898362637,329.243652344,228.5652771,101.313240051
1.62004609065831E+018,1.62004609064141E+018,20.718296051,3.2498884201,1.34248888493,370.883270264,294.141021729,101.313240051
1.62004609068259E+018,1.62004609066832E+018,21.1555919647,2.36221647263,1.40506196022,380.083496094,236.62399292,101.313240051
1.62004609072009E+018,1.62004609070426E+018,12.8304271698,2.4414036274,1.35849392414,385.170928955,293.295043945,101.313240051
1.62004609075506E+018,1.62004609073636E+018,14.1417160034,3.2217104435,1.41094386578,325.940155029,315.569091797,101.313240051
1.62004609079019E+018,1.62004609077368E+018,14.6570672989,2.99965119362,1.37100708485,338.155456543,305.296020508,101.313240051
1.62004609082746E+018,1.62004609080982E+018,15.2896823883,2.65835785866,1.36578035355,350.046173096,292.953796387,101.313240051
1.62004609085685E+018,1.62004609084165E+018,14.8280220032,2.69716930389,1.43396103382,355.698852539,286.459869385,101.313240051
1.62004609088847E+018,1.6200460908737E+018,18.5031166077,3.48265361786,1.405626297,333.440887451,318.151885986,101.313240051
1.62004609092502E+018,1.62004609090964E+018,23.258398056,3.22388291359,1.42210376263,345.506988525,309.09475708,101.313240051
1.6200460909569E+018,1.6200460909416E+018,23.0660266876,3.03382611275,1.41691732407,351.539398193,302.743591309,101.313240051
1.62004609098943E+018,1.62004609097366E+018,20.5696811676,3.11910009384,1.39764022827,339.547180176,319.430145264,101.313240051
1.62004609101976E+018,1.62004609100443E+018,21.8436050415,4.91334247589,1.33047139645,299.92666626,293.347015381,101.313240051
1.62004609105215E+018,1.62004609103628E+018,26.6331863403,3.5138258934,1.42598831654,307.271270752,293.948852539,101.313240051
1.6200460910879E+018,1.62004609107136E+018,52.1201477051,3.48651885986,1.42024040222,296.815948486,272.803405762,101.313240051
1.62004609112364E+018,1.6200460911076E+018,63.7104148865,4.39779424667,1.41349887848,304.183135986,276.320526123,101.313240051
1.62004609115483E+018,1.62004609113928E+018,69.3840408325,3.72197008133,1.41209459305,310.428314209,269.489624023,101.313240051
1.62004609119227E+018,1.62004609117484E+018,63.1655082703,3.83172798157,1.43084061146,315.203887939,259.949188232,101.313240051
1.62004609122156E+018,1.62004609120469E+018,51.9012794495,4.06997394562,1.41982257366,297.165161133,280.543731689,101.313240051
1.62004609125444E+018,1.62004609123882E+018,50.6441230774,4.19697856903,1.42008399963,343.440032959,311.142669678,101.313240051
1.6200460912906E+018,1.62004609127501E+018,49.9227027893,4.35231113434,1.42106199265,296.662994385,277.861938477,101.313240051
1.6200460913257E+018,1.62004609131011E+018,67.656829834,14.9648284912,1.34537923336,309.508544922,277.188049316,101.313240051
1.62004609135974E+018,1.62004609134211E+018,80.1784210205,4.36692285538,1.43812692165,316.222839355,275.129760742,101.313240051
1.62004609139219E+018,1.62004609137746E+018,57.780582428,4.29613113403,1.42446863651,311.925598145,248.413040161,101.313240051
1.62004609142557E+018,1.6200460914103E+018,45.9841346741,10.8374567032,1.43646013737,291.139709473,274.460266113,101.313240051
1.62004609145838E+018,1.62004609144227E+018,39.9605827332,18.0110530853,1.30966997147,296.278259277,281.30456543,101.313240051
1.62004609149778E+018,1.62004609147839E+018,64.5893249512,16.4367103577,1.42505455017,307.88583374,266.708679199,101.313240051
