%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1620046137427338189,19023,1620046137413086550,,181.223373413,127.65348053,0.0725848525763,351.669158936,204.713226318,128.535507202
1620046137459124069,19024,1620046137444330241,,180.868560791,130.583831787,0.075044952333,350.228729248,206.154373169,128.783813477
1620046137495659828,19025,1620046137480378462,,179.938720703,128.839233398,0.133011311293,350.181213379,204.916900635,128.89944458
1620046137533401855,19026,1620046137517661378,,180.042282104,135.156692505,0.142958626151,351.515075684,206.800460815,129.19581604
1620046137571197659,19027,1620046137554995383,,184.133956909,129.805450439,0.0298090279102,350.155883789,204.779937744,129.136764526
1620046137597018237,19028,1620046137580358213,,183.53263855,129.394851685,0.0707506015897,350.348937988,205.763000488,129.192596436
1620046137627517785,19029,1620046137612807425,,185.838577271,125.391433716,0.0786202400923,350.397735596,203.755859375,128.933273315
1620046137666560660,19030,1620046137648968659,,183.353393555,124.693824768,0.0677484199405,351.008911133,203.488998413,128.653930664
1620046137696808278,19031,1620046137680841121,,182.755615234,126.077941895,0.0520943589509,348.919830322,203.311279297,128.644439697
1620046137733774715,19032,1620046137718661280,,180.589187622,128.363037109,0.0853492543101,349.931152344,204.460296631,128.601486206
1620046137769524078,19033,1620046137754622725,,179.623550415,127.809463501,0.0499501153827,350.655059814,203.487457275,128.567703247
1620046137795665015,19034,1620046137780399878,,164.730392456,106.92427063,-0.521866083145,335.151367188,198.440841675,127.419685364
1620046137833529834,19035,1620046137818612788,,154.312789917,104.526275635,-0.531632065773,331.922485352,198.211090088,126.15196991
1620046137864788358,19036,1620046137849406022,,141.261413574,99.5423278809,-0.66713142395,326.796630859,200.329177856,124.623703003
1620046137896071266,19037,1620046137880933599,,158.70249939,103.300949097,-0.547874093056,332.612670898,198.950256348,123.509780884
1620046137932420160,19038,1620046137913899949,,174.799453735,127.46031189,-0.0405298508704,347.319549561,202.721038818,123.303848267
1620046137966272590,19039,1620046137951189598,,195.248352051,134.400878906,-0.0637334361672,355.562164307,202.301620483,123.643768311
1620046138002351309,19040,1620046137986788978,,195.647750854,137.264373779,-0.0417437180877,357.620422363,201.886947632,124.040031433
1620046138034975659,19041,1620046138018829223,,194.190155029,135.510421753,-0.046445928514,356.910400391,200.563171387,124.431732178
1620046138069594744,19042,1620046138054599557,,195.627944946,135.823104858,-0.0679556131363,356.581939697,199.447647095,124.926109314
1620046138095011824,19043,1620046138080385806,,192.790878296,137.456100464,-0.0492951124907,357.517181396,201.997802734,125.416236877
1620046138127056950,19044,1620046138112330850,,193.780532837,136.002304077,-0.0556600652635,356.39364624,201.353378296,125.687164307
1620046138163354186,19045,1620046138148359095,,195.228729248,134.390090942,-0.0978051200509,356.704772949,200.467773438,125.964706421
1620046138202331292,19046,1620046138185560479,,193.308181763,137.284393311,-0.0687018334866,357.032531738,200.790985107,126.071090698
1620046138233170120,19047,1620046138217497810,,194.065948486,138.6456604,-0.0442528165877,358.764282227,202.450332642,126.51309967
1620046138268713990,19048,1620046138253713865,,191.121032715,139.107376099,-0.0713588669896,356.948455811,202.135040283,126.998725891
1620046138295247538,19049,1620046138280310189,,193.537216187,136.013092041,-0.0587382800877,356.780395508,201.707565308,127.529808044
1620046138329100026,19050,1620046138313797349,,194.17779541,135.344726562,-0.0188486557454,357.256713867,200.843429565,128.062347412
1620046138372462804,19051,1620046138354951636,,192.741485596,134.036315918,-0.0737270861864,355.01953125,201.989608765,128.460266113
1620046138401679662,19052,1620046138386047962,,190.571853638,133.81161499,-0.076997846365,355.633178711,201.641830444,128.732696533
1620046138433704104,19053,1620046138417705683,,191.839385986,132.827285767,-0.0660412013531,355.275482178,202.027114868,128.983596802
1620046138476801680,19054,1620046138454145678,,190.817398071,130.953125,-0.00798828527331,355.066375732,203.553039551,130.185043335
1620046138506110926,19055,1620046138486005367,,189.810562134,130.492141724,-0.0328365117311,355.365020752,203.116516113,131.483337402
1620046138533232278,19056,1620046138518061762,,190.728469849,129.629226685,-0.00144982489292,354.821105957,201.72946167,132.987670898
1620046138566385540,19057,1620046138548512674,,190.530776978,128.522994995,-0.0279623921961,354.568969727,201.810897827,134.248779297
1620046138599380724,19058,1620046138582902639,,190.585128784,130.61138916,-0.0194936729968,354.560791016,203.138671875,134.406326294
1620046138633754591,19059,1620046138618627886,,191.400344849,131.189788818,-0.00927685573697,354.046783447,203.466384888,134.245773315
1620046138670402407,19060,1620046138654579856,,190.566604614,128.860168457,-0.0440991520882,353.805389404,202.597991943,133.825561523
1620046138707607360,19061,1620046138686642394,,188.189193726,131.03477478,-0.0162478126585,353.991638184,203.290527344,133.601776123
1620046138735866425,19062,1620046138718742145,,188.718032837,130.893981934,-0.0202940870076,354.810760498,202.324432373,133.355331421
