# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 516
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 516
DATA ascii
-0.031205626 0.045070332 0.023235044
-0.029020412 0.044978689 0.023091935
-0.026827654 0.044940885 0.023187844
-0.025107915 0.045067921 0.023232162
-0.022893505 0.045072962 0.023298999
-0.038112 0.046190999 0.022232
-0.03684612 0.046860971 0.022471344
-0.034953907 0.046936516 0.022608448
-0.03281004 0.046925854 0.022599263
-0.030965799 0.046894431 0.022522401
-0.029169684 0.046879075 0.022751415
-0.027044751 0.047164936 0.022446437
-0.02502225 0.046592943 0.022518549
-0.022780454 0.046902589 0.022761326
-0.021700144 0.047362238 0.022565048
-0.036892142 0.048615571 0.022116572
-0.034919366 0.048903216 0.022179948
-0.032862 0.048934005 0.022159217
-0.030984366 0.048786946 0.022214422
-0.028919032 0.048896436 0.022242142
-0.027291454 0.048750184 0.022191091
-0.025040237 0.048881173 0.022256942
-0.023038961 0.048892751 0.022416415
-0.021463063 0.048700605 0.022521837
-0.030200001 0.050078999 0.022220001
-0.023282999 0.050060999 0.022212001
-0.021834999 0.050283998 0.022152999
-0.039556 0.035292123 0.025558
-0.040505003 0.03701967 0.024697166
-0.039346717 0.036980525 0.025302801
-0.037362002 0.037756 0.025903
-0.034947999 0.0378475 0.025586
-0.032744467 0.036934603 0.025765268
-0.030849591 0.036990356 0.025763767
-0.029027399 0.0373253 0.025824502
-0.040228669 0.038413666 0.024568999
-0.038877212 0.038958993 0.02487535
-0.036933191 0.038907714 0.025296381
-0.034913663 0.039172079 0.025224961
-0.033044241 0.039057333 0.025201146
-0.031029476 0.038827438 0.025475655
-0.028927337 0.038904715 0.02524624
-0.02717139 0.039060142 0.025349572
-0.038402807 0.040869188 0.02434257
-0.036985032 0.04096191 0.024700398
-0.034875773 0.040992744 0.024840003
-0.032918364 0.041052066 0.024886403
-0.030973457 0.041021287 0.024756292
-0.02899891 0.041139636 0.024651771
