# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 24178
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 24178
DATA ascii
-0.194711 -0.0048230002 0.076549001
-0.19480801 -0.0050340001 0.076635003
-0.19490799 -0.0052459999 0.076724999
-0.19510201 -0.0054580001 0.076958999
-0.195103 -0.0056679999 0.076899998
-0.195104 -0.0058780001 0.076839
-0.19529 -0.0060899998 0.077062003
-0.1953 -0.0063 0.077014998
-0.19530299 -0.0065100002 0.076958001
-0.195493 -0.0067210002 0.077186003
-0.19549599 -0.0069309999 0.077128999
-0.19558901 -0.0071410001 0.077209003
-0.195686 -0.0073520001 0.077297002
-0.195691 -0.0075619998 0.077242002
-0.19587 -0.007772 0.077453002
-0.195867 -0.0079819998 0.077388003
-0.19596399 -0.008192 0.077474996
-0.19596601 -0.0084020002 0.077416003
-0.196051 -0.0086120004 0.077483997
-0.19614699 -0.0088210003 0.077569999
-0.19614799 -0.0090319999 0.077509001
-0.196246 -0.0092409998 0.077597998
-0.196343 -0.009451 0.077684999
-0.196343 -0.0096610002 0.077623002
-0.196532 -0.0098689999 0.077850997
-0.196539 -0.010079 0.077799998
-0.18597101 0.010342 0.071594998
-0.186194 0.010107 0.071865
-0.186305 0.0098860003 0.071970001
-0.186515 0.0096530002 0.072223
-0.186609 0.0094339997 0.072301999
-0.18660399 0.0092259999 0.072232999
-0.186599 0.009017 0.072163999
-0.18669 0.0087980004 0.072240002
-0.186794 0.0085779997 0.072333001
-0.186793 0.0083689997 0.072269998
-0.186894 0.0081489999 0.072361
-0.186988 0.0079309996 0.072439
-0.187098 0.00771 0.072543003
-0.187199 0.007491 0.072632998
-0.18730199 0.007272 0.072725996
-0.18729199 0.0070639998 0.07265
-0.187288 0.0068549998 0.072582997
-0.187489 0.0066269999 0.072823003
-0.187491 0.0064170002 0.072764002
-0.18769 0.0061900001 0.073000997
-0.187692 0.0059799999 0.072943002
-0.187892 0.0057529998 0.073182002
-0.187898 0.0055430001 0.073129997
-0.187995 0.005326 0.073213004
-0.188097 0.0051079998 0.073306002
-0.188104 0.004898 0.073253997
-0.188307 0.0046720002 0.073499002
-0.188402 0.0044550002 0.073579997
-0.188508 0.0042369999 0.073678002
-0.18850499 0.0040279999 0.073611997
-0.188594 0.0038119999 0.073684998
-0.188595 0.003602 0.073624998
-0.188697 0.0033849999 0.073716
-0.188798 0.0031679999 0.073807999
-0.18899301 0.0029450001 0.074038997
-0.188999 0.0027350001 0.073987
-0.189096 0.0025190001 0.074073002
-0.18918601 0.0023030001 0.074146003
-0.189294 0.0020870001 0.074247003
-0.18938699 0.001871 0.074326001
-0.189495 0.001655 0.074428
-0.189496 0.0014449999 0.074367002
-0.18959799 0.0012300001 0.074460998
-0.18970001 0.001014 0.074553996
-0.18979201 0.00079899997 0.07463
-0.189798 0.000589 0.074578002
-0.19 0.00036899999 0.074821003
-0.190106 0.00015399999 0.074920997
-0.190198 -6.0999999e-05 0.074998997
-0.19020601 -0.000271 0.074948996
-0.191504 -0.0032579999 0.076054998
-0.19159301 -0.0034700001 0.076127999
-0.191686 -0.0036820001 0.076209001
-0.191796 -0.0038950001 0.076315001
-0.19189 -0.0041069998 0.076396003
-0.19199599 -0.0043190001 0.076495998
-0.192086 -0.0045309998 0.076569997
-0.19218899 -0.0047419998 0.076665998
-0.192274 -0.004954 0.076733999
-0.192286 -0.0051640002 0.076690003
-0.192486 -0.0053770002 0.076932997
-0.19249199 -0.0055869999 0.076880999
-0.19268601 -0.0057990002 0.077114999
-0.192782 -0.0060100001 0.077198997
-0.19279499 -0.0062199999 0.077156998
-0.192986 -0.0064309998 0.077386998
-0.193097 -0.006641 0.077495001
-0.19319101 -0.0068509998 0.077577002
-0.193194 -0.007061 0.077519998
-0.19328099 -0.0072710002 0.077591002
-0.19338199 -0.0074809999 0.077684
-0.193385 -0.0076910001 0.077627003
-0.193578 -0.0079009999 0.077859998
-0.193673 -0.0081099998 0.077944003
-0.193772 -0.0083189998 0.078034997
-0.193773 -0.008529 0.077973999
-0.19386899 -0.0087379999 0.078059003
-0.193976 -0.0089469999 0.078161001
-0.19407301 -0.0091559999 0.078248002
-0.19416 -0.0093649998 0.078319997
-0.19426 -0.0095739998 0.078411996
-0.19426399 -0.009784 0.078357004
-0.194456 -0.0099900002 0.078588001
-0.19446 -0.0102 0.078532003
-0.19454999 -0.010409 0.078610003
-0.194653 -0.010617 0.078705996
-0.194746 -0.010825 0.078786001
-0.194748 -0.011035 0.078727998
-0.194838 -0.011243 0.078805
-0.19492701 -0.01145 0.078878999
-0.195032 -0.011658 0.078979
-0.19503599 -0.011868 0.078923002
-0.19521999 -0.012072 0.079144001
-0.195324 -0.012279 0.079241998
-0.195327 -0.012489 0.079185002
-0.19542 -0.012696 0.079267003
-0.195521 -0.012903 0.079360001
-0.19561499 -0.013109 0.079443999
-0.195719 -0.013316 0.079540998
-0.19580901 -0.013522 0.079617999
-0.19591101 -0.013728 0.079714
-0.195913 -0.013938 0.079654999
-0.19609199 -0.01414 0.07987
-0.196096 -0.01435 0.079814002
-0.1961 -0.014561 0.079759002
-0.19628701 -0.014762 0.079985
-0.19629499 -0.014972 0.079935998
-0.19647899 -0.015173 0.080159001
-0.19658101 -0.015377 0.080254003
-0.196583 -0.015588 0.080195002
-0.184578 0.010253 0.071728997
-0.184799 0.010019 0.071997002
-0.184903 0.0097979996 0.072090998
-0.18502 0.0095760003 0.072204001
-0.185121 0.0093560005 0.072295003
-0.18522 0.0091359997 0.072380997
