%time,field.header.seq,field.header.stamp,field.header.frame_id,field.acceleration,field.acceleration_averaged
1635821745595373968,12146,1635821745595220088,,524.124816895,293.416259766
1635821745599491833,12147,1635821745599296092,,134.887008667,328.042999268
1635821745603546949,12148,1635821745603307962,,-203.371520996,268.492401123
1635821745607593482,12149,1635821745607435941,,-395.447723389,138.568984985
1635821745611678420,12150,1635821745611460924,,-126.236579895,-13.2088003159
1635821745616523980,12151,1635821745615931034,,-140.153152466,-146.06439209
1635821745620657641,12152,1635821745620057106,,96.5082473755,-153.740142822
1635821745624561401,12153,1635821745624041080,,-63.9562301636,-125.857086182
1635821745628274277,12154,1635821745627762079,,8.51922035217,-45.0636978149
1635821745632241989,12155,1635821745631766080,,83.8411178589,-3.04815793037
1635821745636639410,12156,1635821745636117935,,189.919036865,62.9662818909
1635821745640467799,12157,1635821745639969110,,437.139282227,131.092483521
1635821745644846522,12158,1635821745643965005,,38.8398590088,151.651702881
1635821745648434577,12159,1635821745647922039,,165.426971436,183.033248901
1635821745652466983,12160,1635821745651845932,,-19.6743392944,162.330154419
1635821745655943258,12161,1635821745655574083,,-93.5047912598,105.645393372
1635821745659825783,12162,1635821745659542083,,-142.187484741,-10.2199583054
1635821745663904424,12163,1635821745663584947,,-17.8586292267,-21.5596561432
1635821745667664987,12164,1635821745667395114,,179.04725647,-18.8355979919
1635821745671802052,12165,1635821745671550989,,-71.6816711426,-29.2370643616
1635821745675580886,12166,1635821745675364017,,259.845947266,41.4330863953
1635821745679534803,12167,1635821745679387092,,-106.162567139,48.6380691528
1635821745683590497,12168,1635821745683397054,,-121.647041321,27.8803882599
1635821745687671105,12169,1635821745687469959,,-18.2425098419,-11.5775661469
1635821745691600909,12170,1635821745691322088,,25.23279953,7.8053278923
1635821745695559300,12171,1635821745695378065,,-45.1925697327,-53.2023773193
1635821745699549901,12172,1635821745699357032,,1.05554997921,-31.7587547302
1635821745703510088,12173,1635821745703345060,,7.52252006531,-5.9248418808
1635821745707566988,12174,1635821745707314014,,4.63598012924,-1.34914398193
1635821745711665818,12175,1635821745711406946,,-120.769180298,-30.549539566
1635821745715511257,12176,1635821745715339899,,-155.964233398,-52.7038726807
1635821745719569816,12177,1635821745719336032,,-423.634460449,-137.641876221
1635821745723561591,12178,1635821745723362922,,-530.80670166,-245.30770874
1635821745727651536,12179,1635821745727458000,,-117.62902832,-269.76071167
1635821745731593030,12180,1635821745731424093,,34.2402496338,-238.758834839
1635821745735617496,12181,1635821745735371112,,69.0394287109,-193.758102417
1635821745739436267,12182,1635821745739272117,,76.3649368286,-93.7582168579
1635821745743542649,12183,1635821745743413925,,90.5160369873,30.5063266754
1635821745747544524,12184,1635821745747356891,,127.163139343,79.4647598267
1635821745751499742,12185,1635821745751279115,,276.832733154,127.983253479
1635821745755588082,12186,1635821745755331993,,16.1860294342,117.412574768
1635821745759591877,12187,1635821745759361982,,-111.389877319,79.8616104126
1635821745763550639,12188,1635821745763341903,,-222.944107056,17.1695842743
1635821745767952690,12189,1635821745767611980,,-213.438796997,-50.9508018494
1635821745771831921,12190,1635821745771503925,,-110.484611511,-128.414276123
1635821745775547093,12191,1635821745775285959,,-220.780670166,-175.807617188
1635821745779851071,12192,1635821745779560089,,17.9685707092,-149.935913086
1635821745783625756,12193,1635821745783371925,,-4.14497995377,-106.176094055
1635821745787481669,12194,1635821745787250995,,16.5245800018,-60.1834220886
1635821745791657257,12195,1635821745791420936,,-39.3770599365,-45.9619102478
1635821745795668530,12196,1635821745795341014,,-4.05603981018,-2.6169860363
1635821745799853466,12197,1635821745799483060,,-11.9989004135,-8.61048030853
1635821745803766684,12198,1635821745803530931,,14.3285198212,-4.91578006744
1635821745807739615,12199,1635821745807476997,,28.3573608398,-2.54922389984
1635821745811793400,12200,1635821745811446905,,-8.99265003204,3.52765798569
1635821745815729779,12201,1635821745815423011,,29.9287700653,10.3246202469
1635821745819770679,12202,1635821745819505929,,44.6249504089,21.649389267
1635821745823664959,12203,1635821745823415040,,78.7391281128,34.5315132141
1635821745827714818,12204,1635821745827454090,,72.3190002441,43.323841095
1635821745831594077,12205,1635821745831296920,,53.8925590515,55.9008827209
1635821745835907103,12206,1635821745835505008,,111.713447571,72.2578201294
1635821745839771498,12207,1635821745839489936,,135.184371948,90.3697052002
1635821745843812676,12208,1635821745843470096,,108.136360168,96.2491455078
1635821745847635541,12209,1635821745847317934,,179.373474121,117.660041809
1635821745851817999,12210,1635821745851511955,,69.3367996216,120.748893738
1635821745855796455,12211,1635821745855468034,,303.178955078,159.041992188
1635821745859667786,12212,1635821745859407901,,224.956832886,176.99647522
1635821745863713998,12213,1635821745863512992,,320.577545166,219.484710693
1635821745867609778,12214,1635821745867340087,,517.83404541,287.176818848
1635821745871509546,12215,1635821745871284961,,406.983856201,354.706237793
1635821745875556400,12216,1635821745875351905,,268.162017822,347.702850342
1635821745879622330,12217,1635821745879333972,,411.896606445,385.090820312
1635821745883498963,12218,1635821745883250951,,360.864868164,393.148284912
1635821745887661796,12219,1635821745887417078,,212.811599731,332.143798828
1635821745891692512,12220,1635821745891458988,,414.803863525,333.707794189
1635821745895637379,12221,1635821745895420074,,350.307952881,350.136993408
1635821745899708746,12222,1635821745899488925,,97.6196899414,287.281585693
1635821745903591250,12223,1635821745903417110,,273.179626465,269.744537354
1635821745907592972,12224,1635821745907351970,,308.295593262,288.841339111
1635821745911486592,12225,1635821745911298036,,87.2007675171,223.320724487
1635821745915530453,12226,1635821745915291070,,123.49005127,177.957138062
1635821745919501297,12227,1635821745919281959,,-130.722763062,132.288650513
1635821745923600891,12228,1635821745923355102,,-34.788860321,70.6949539185
1635821745927748746,12229,1635821745927525997,,37.5219306946,16.5402240753
1635821745931679297,12230,1635821745931448936,,447.113708496,88.5228118896
1635821745935703060,12231,1635821745935499906,,80.943572998,80.0135192871
1635821745939559657,12232,1635821745939383983,,174.404373169,141.03894043
1635821745943546156,12233,1635821745943280935,,280.039398193,204.004592896
1635821745947540668,12234,1635821745947343111,,-213.161636353,153.867889404
1635821745951689460,12235,1635821745951416969,,166.132446289,97.6716308594
1635821745955608078,12236,1635821745955404996,,206.718734741,122.826660156
1635821745959760434,12237,1635821745959502935,,-211.935836792,45.5586204529
1635821745963581756,12238,1635821745963367938,,77.9818191528,5.14710617065
1635821745967655995,12239,1635821745967453956,,-351.295593262,-22.4796886444
1635821745971838257,12240,1635821745971535921,,-36.6980209351,-63.0457801819
1635821745975712071,12241,1635821745975411891,,484.755981445,-7.43833208084
1635821745979618364,12242,1635821745979314088,,-38.1323699951,27.3223590851
1635821745983689223,12243,1635821745983407974,,-174.748413086,-23.2236881256
1635821745987599516,12244,1635821745987320899,,57.5017318726,58.5357780457
1635821745991728927,12245,1635821745991441011,,-178.24760437,30.2258625031
1635821745995867362,12246,1635821745995568990,,-139.535583496,-94.6324462891
1635821745999765979,12247,1635821745999502897,,225.958602905,-41.8142547607
1635821746003690009,12248,1635821746003442049,,135.765274048,20.2884845734
1635821746007656301,12249,1635821746007385969,,-177.919418335,-26.7957458496
1635821746011729660,12250,1635821746011405944,,-115.498207092,-14.2458677292
1635821746015681414,12251,1635821746015389919,,-44.8045005798,4.70034790039
1635821746019550665,12252,1635821746019381046,,81.9568023682,-24.1000118256
1635821746023720395,12253,1635821746023382902,,114.39691925,-28.3736820221
1635821746027659420,12254,1635821746027414083,,130.805328369,33.3712692261
1635821746031444542,12255,1635821746031274080,,-30.7254104614,50.3258285522
1635821746035536975,12256,1635821746035301923,,-67.3064880371,45.8254318237
1635821746039440162,12257,1635821746039241075,,22.7460098267,33.9832725525
1635821746043495867,12258,1635821746043248891,,74.3547134399,25.9748306274
1635821746047708871,12259,1635821746047477960,,-126.008827209,-25.3880023956
1635821746051544060,12260,1635821746051356077,,292.564697266,39.2700195312
1635821746055747895,12261,1635821746055541992,,-568.812316895,-61.0311470032
1635821746059577362,12262,1635821746059300899,,298.863464355,-5.80766010284
1635821746063476821,12263,1635821746063246011,,-139.514404297,-48.5814857483
1635821746067329606,12264,1635821746067209005,,-22.7858104706,-27.9368801117
1635821746071312001,12265,1635821746071180105,,127.395439148,-60.9707298279
1635821746075398649,12266,1635821746075242996,,-107.928070068,31.2061195374
1635821746079360737,12267,1635821746079211950,,40.4892616272,-20.4687175751
1635821746083535254,12268,1635821746083314895,,55.7648200989,18.5871276855
1635821746087596377,12269,1635821746087395906,,42.1219215393,31.5686740875
1635821746091525369,12270,1635821746091366052,,89.6440505981,24.0183963776
1635821746095491552,12271,1635821746095289945,,306.353912354,106.874794006
1635821746099293663,12272,1635821746099155902,,35.1788711548,105.812713623
1635821746103480470,12273,1635821746103302001,,-525.916015625,-10.5234556198
1635821746107497806,12274,1635821746107340097,,-165.89503479,-52.1268463135
1635821746111452360,12275,1635821746111265897,,265.270751953,-17.0015087128
1635821746115446793,12276,1635821746115250110,,94.7991485596,-59.312461853
1635821746119474964,12277,1635821746119263887,,64.3284378052,-53.48254776
1635821746123574805,12278,1635821746123367071,,-202.01385498,11.2978878021
1635821746127533252,12279,1635821746127337932,,103.529167175,65.1827316284
1635821746131426750,12280,1635821746131273031,,-77.9141769409,-3.45425605774
1635821746135265609,12281,1635821746135144948,,343.214935303,46.2289009094
1635821746139287704,12282,1635821746139166116,,-209.391906738,-8.51516819
1635821746143476868,12283,1635821746143214941,,-83.2340393066,15.2407960892
1635821746147535038,12284,1635821746147356033,,-259.424316406,-57.349899292
1635821746151484561,12285,1635821746151254892,,228.990066528,4.03095006943
1635821746155542622,12286,1635821746155316114,,-190.115188599,-102.63507843
1635821746159300586,12287,1635821746159158945,,287.392333984,-3.27822995186
1635821746163427345,12288,1635821746163222074,,-146.660354614,-15.9634923935
1635821746167614014,12289,1635821746167375087,,74.9335403442,50.90807724
1635821746171513503,12290,1635821746171289920,,294.980651855,64.1061935425
1635821746175540063,12291,1635821746175343990,,-277.400268555,46.6491775513
1635821746179395188,12292,1635821746179210901,,278.38760376,44.8482284546
1635821746183473529,12293,1635821746183248043,,-173.959716797,39.3883590698
1635821746187653860,12294,1635821746187340974,,8.1115398407,26.0239582062
1635821746191502859,12295,1635821746191306114,,298.904998779,26.8088283539
1635821746195583705,12296,1635821746195290088,,-278.064025879,26.6760787964
1635821746199523308,12297,1635821746199297904,,-266.953338623,-82.3921127319
1635821746203506380,12298,1635821746203301906,,37.6623191833,-40.0677032471
1635821746207727843,12299,1635821746207465887,,-149.112136841,-71.5124359131
1635821746211731950,12300,1635821746211473941,,287.096893311,-73.8740615845
1635821746215877461,12301,1635821746215607881,,-48.7186584473,-28.0049877167
1635821746219631643,12302,1635821746219341039,,410.858581543,107.557395935
1635821746223738453,12303,1635821746223465919,,-420.37588501,15.9497556686
1635821746227666172,12304,1635821746227442026,,50.0992584229,55.7920341492
1635821746231622869,12305,1635821746231319904,,417.831604004,81.9389724731
1635821746235676877,12306,1635821746235414028,,-203.999694824,50.8827705383
1635821746239706878,12307,1635821746239448070,,-29.4493694305,-37.178817749
1635821746243614471,12308,1635821746243359088,,53.0041007996,57.497177124
1635821746247932690,12309,1635821746247672080,,-669.465637207,-86.415802002
1635821746251745067,12310,1635821746251516103,,680.146850586,-33.952747345
1635821746255763611,12311,1635821746255513906,,41.2226409912,15.09171772
1635821746259661521,12312,1635821746259401082,,-151.806838989,-9.37977600098
1635821746263697821,12313,1635821746263495922,,79.099571228,-4.16068220139
1635821746267477982,12314,1635821746267247915,,234.062255859,176.544891357
1635821746271517328,12315,1635821746271332025,,-329.839294434,-25.4523296356
1635821746275559990,12316,1635821746275305986,,55.5616912842,-22.58452034
1635821746279543821,12317,1635821746279371023,,94.7100906372,26.7188663483
1635821746283642242,12318,1635821746283417940,,-77.4416732788,-4.58938217163
1635821746287764575,12319,1635821746287482976,,46.5924415588,-42.0833473206
1635821746291704690,12320,1635821746291431903,,-159.992828369,-8.11405563354
1635821746295621646,12321,1635821746295406103,,-248.17578125,-68.8615493774
1635821746299579754,12322,1635821746299308061,,259.587585449,-35.886051178
1635821746303450077,12323,1635821746303241014,,99.4672470093,-0.504266023636
1635821746307440055,12324,1635821746307229042,,139.266845703,18.0306148529
1635821746311544185,12325,1635821746311297893,,-139.867477417,22.055683136
1635821746315659121,12326,1635821746315399885,,-86.6164627075,54.3675498962
1635821746319702706,12327,1635821746319405078,,85.9384231567,19.637714386
1635821746323887242,12328,1635821746323549985,,86.5640716553,17.0570774078
1635821746327861206,12329,1635821746327533960,,236.346893311,36.4730911255
1635821746331867550,12330,1635821746331460952,,-144.461700439,35.5542449951
1635821746335829633,12331,1635821746335566997,,-143.398345947,24.1978702545
1635821746339669724,12332,1635821746339448928,,-194.774185181,-31.94465065
1635821746343635293,12333,1635821746343434095,,18.3932094574,-45.5788230896
1635821746347720225,12334,1635821746347368001,,167.1875,-59.4107017517
1635821746351576738,12335,1635821746351320981,,-98.988609314,-50.3160858154
1635821746355711861,12336,1635821746355477094,,-136.257125854,-48.887840271
1635821746359768801,12337,1635821746359498023,,252.976333618,40.6622619629
1635821746363697844,12338,1635821746363444089,,-38.4686889648,29.2898826599
1635821746367706821,12339,1635821746367438077,,-79.6447067261,-20.0765590668
1635821746371618753,12340,1635821746371416091,,250.124816895,49.7461242676
1635821746375814403,12341,1635821746375593900,,-143.855316162,48.2264862061
1635821746379668359,12342,1635821746379467964,,124.933418274,22.6179027557
1635821746383502765,12343,1635821746383282899,,-54.3128395081,19.4490718842
1635821746387481345,12344,1635821746387248039,,-181.153778076,-0.852742016315
1635821746391674017,12345,1635821746391411066,,-266.488800049,-104.175460815
1635821746395621119,12346,1635821746395442962,,348.644836426,-5.67542982101
1635821746399703545,12347,1635821746399339914,,324.740997314,34.2860870361
1635821746403678240,12348,1635821746403444051,,-278.450714111,-10.5414896011
1635821746407754167,12349,1635821746407506942,,121.98210907,50.0856895447
1635821746411673423,12350,1635821746411403894,,168.285385132,137.040527344
1635821746415836195,12351,1635821746415478944,,-199.727584839,27.3660354614
1635821746419698331,12352,1635821746419400930,,274.248840332,17.2676048279
1635821746423721394,12353,1635821746423463106,,-277.191345215,17.5194778442
1635821746427571797,12354,1635821746427342891,,127.068878174,18.5368328094
1635821746431558532,12355,1635821746431277990,,-300.119537354,-75.1441497803
1635821746435584223,12356,1635821746435334920,,-10.9442300797,-37.3874816895
1635821746439791188,12357,1635821746439521074,,-135.518203735,-119.340888977
1635821746443770631,12358,1635821746443475008,,204.024658203,-23.0976886749
1635821746447694141,12359,1635821746447413921,,114.168540955,-25.6777553558
1635821746451932672,12360,1635821746451622962,,-219.099761963,-9.47379970551
1635821746455866626,12361,1635821746455581903,,199.169448853,32.5489349365
1635821746459694924,12362,1635821746459397077,,59.4730415344,71.5471878052
1635821746463597563,12363,1635821746463409900,,-62.9980392456,18.1426467896
1635821746467710168,12364,1635821746467345952,,348.674224854,65.0437850952
1635821746471696468,12365,1635821746471404075,,-170.743972778,74.7149429321
1635821746475851005,12366,1635821746475477933,,-169.912643433,0.898522019386
1635821746479758255,12367,1635821746479461908,,-55.0706291199,-22.0102119446
1635821746483642736,12368,1635821746483367919,,33.9220695496,-2.62618994713
1635821746487764603,12369,1635821746487451076,,-87.5058288574,-89.8622055054
1635821746491776979,12370,1635821746491527080,,133.684844971,-28.976436615
1635821746495633178,12371,1635821746495389938,,220.639755249,49.1340408325
1635821746499756172,12372,1635821746499505043,,-298.898834229,0.368400007486
1635821746503628385,12373,1635821746503364086,,242.288040161,42.041595459
1635821746507676641,12374,1635821746507407903,,-122.16178894,35.1104011536
1635821746511811084,12375,1635821746511450052,,0.64322000742,8.50207614899
1635821746515812477,12376,1635821746515533924,,86.0702819824,-18.4118175507
1635821746519657191,12377,1635821746519368886,,-3.83314990997,40.6013183594
1635821746523654732,12378,1635821746523417949,,-365.319122314,-80.9201126099
1635821746527610495,12379,1635821746527363061,,79.9216766357,-40.5034141541
1635821746531739396,12380,1635821746531527042,,-135.639434814,-67.7599487305
1635821746535872608,12381,1635821746535604953,,186.173736572,-47.7392578125
1635821746539831687,12382,1635821746539601087,,231.048324585,-0.762961983681
1635821746543738667,12383,1635821746543390989,,190.690963745,110.439048767
1635821746547594184,12384,1635821746547396898,,-387.627380371,16.9292392731
1635821746551514671,12385,1635821746551342010,,244.276947021,92.9125213623
1635821746555652364,12386,1635821746555377960,,-132.97984314,29.0818004608
1635821746559687727,12387,1635821746559426069,,197.672546387,22.4066448212
1635821746563858704,12388,1635821746563559055,,-159.618255615,-47.6551971436
1635821746567861026,12389,1635821746567558050,,4.4261097908,30.7555007935
1635821746571861391,12390,1635821746571604013,,-324.397399902,-82.9793701172
1635821746575642655,12391,1635821746575402021,,471.247039795,37.8660049438
1635821746579779891,12392,1635821746579497098,,-378.552062988,-77.3789138794
1635821746583880473,12393,1635821746583550930,,170.234024048,-11.4084558487
1635821746587771683,12394,1635821746587497949,,6.2832198143,-11.0370340347
1635821746591830654,12395,1635821746591486930,,100.276229858,73.8976974487
1635821746595811389,12396,1635821746595489978,,-187.681991577,-57.8881111145
1635821746599709324,12397,1635821746599488973,,74.9688415527,32.8160667419
1635821746603760196,12398,1635821746603502035,,71.3918762207,13.0476360321
1635821746607789079,12399,1635821746607520103,,-14.8081102371,8.82936954498
1635821746611902747,12400,1635821746611521005,,91.6043395996,7.0949921608
1635821746615806198,12401,1635821746615520954,,-222.352859497,0.160817995667
1635821746619840567,12402,1635821746619591951,,-557.283630371,-126.289672852
1635821746623735602,12403,1635821746623492002,,22.0253505707,-136.162979126
1635821746627802023,12404,1635821746627497911,,5.59174013138,-132.083007812
1635821746631835118,12405,1635821746631571054,,-141.04586792,-178.613052368
1635821746635910903,12406,1635821746635631084,,-16.0097293854,-137.344421387
1635821746639629858,12407,1635821746639359951,,42.3184890747,-17.4240036011
1635821746643781238,12408,1635821746643419981,,-549.651123047,-131.759292603
1635821746647815554,12409,1635821746647494077,,-173.191772461,-167.515991211
1635821746651776368,12410,1635821746651503086,,-128.485641479,-165.003952026
1635821746655776647,12411,1635821746655569076,,-244.860397339,-210.774078369
1635821746660406890,12412,1635821746659882068,,-164.873947144,-252.21257019
1635821746664639685,12413,1635821746663999080,,-144.425125122,-171.167373657
1635821746668667060,12414,1635821746667908906,,-382.753570557,-213.079742432
1635821746672886156,12415,1635821746672049999,,-296.177886963,-246.618179321
1635821746676742504,12416,1635821746676131010,,-11.1246900558,-199.871047974
1635821746680529783,12417,1635821746679946899,,-390.734588623,-245.043182373
1635821746684871970,12418,1635821746684283018,,-226.746566772,-261.507476807
1635821746688640408,12419,1635821746687994956,,24.2191505432,-180.112915039
1635821746692590435,12420,1635821746691893100,,-221.566986084,-165.190734863
1635821746696395514,12421,1635821746695914983,,-244.760971069,-211.917999268
1635821746700429385,12422,1635821746699834108,,-216.681045532,-177.107284546
1635821746704402847,12423,1635821746703880071,,-226.274917603,-177.012954712
1635821746708213845,12424,1635821746707751989,,-91.4275588989,-200.142303467
1635821746711952435,12425,1635821746711491107,,-124.173652649,-180.663635254
1635821746715999985,12426,1635821746715603113,,-303.647460938,-192.440933228
1635821746719722143,12427,1635821746719506025,,-252.913711548,-199.687469482
1635821746723662298,12428,1635821746723407030,,-138.297698975,-182.092010498
1635821746727661748,12429,1635821746727420091,,-174.255996704,-198.657699585
1635821746731606288,12430,1635821746731376886,,-140.922134399,-202.007400513
1635821746735523803,12431,1635821746735400915,,-147.836914062,-170.845291138
1635821746739431706,12432,1635821746739279985,,-196.129470825,-159.488449097
1635821746743435532,12433,1635821746743246078,,-5.79916000366,-132.988739014
1635821746747300604,12434,1635821746747200012,,84.371673584,-81.2631988525
1635821746751553045,12435,1635821746751385927,,-37.7695198059,-60.6326789856
1635821746755347386,12436,1635821746755232095,,51.7918014526,-20.7069358826
1635821746759306164,12437,1635821746759164094,,-63.3265609741,5.85364580154
1635821746763623313,12438,1635821746763391017,,-251.412200928,-43.2689628601
1635821746767497700,12439,1635821746767306089,,12.6689901352,-57.6094970703
1635821746771309998,12440,1635821746771159887,,-32.5133781433,-56.5582695007
1635821746775574186,12441,1635821746775398969,,2.42976999283,-66.4306793213
1635821746779423194,12442,1635821746779261112,,18.9273204803,-49.9799003601
1635821746783272118,12443,1635821746783126115,,-0.72444999218,0.157649993896
1635821746787399345,12444,1635821746787240028,,-7.53540992737,-3.88322997093
1635821746791450330,12445,1635821746791268110,,37.9336891174,10.2061843872
1635821746795583735,12446,1635821746795285940,,29.2944202423,15.5791139603
1635821746799548712,12447,1635821746799338102,,26.5783996582,17.1093292236
1635821746803467710,12448,1635821746803268909,,28.798160553,23.0138511658
1635821746807604446,12449,1635821746807398080,,12.4964504242,27.0202236176
1635821746811606612,12450,1635821746811374902,,98.923210144,39.2181282043
1635821746815473475,12451,1635821746815248966,,-2.52963995934,32.8533172607
1635821746819447805,12452,1635821746819226980,,-14.3036203384,24.6769123077
1635821746823549154,12453,1635821746823319911,,311.80581665,81.2784423828
1635821746827588120,12454,1635821746827282905,,313.550842285,141.489318848
1635821746831443958,12455,1635821746831232070,,200.776596069,161.86000061
1635821746835592153,12456,1635821746835375070,,-62.8047409058,149.804977417
1635821746839508622,12457,1635821746839354038,,-38.4521789551,144.975265503
1635821746843474966,12458,1635821746843275070,,-205.787658691,41.4565734863
1635821746847651745,12459,1635821746847460985,,-201.1746521,-61.4885253906
1635821746851598447,12460,1635821746851392030,,-119.0522995,-125.454307556
1635821746855803151,12461,1635821746855551958,,93.1266326904,-94.2680282593
1635821746859699654,12462,1635821746859483957,,203.713165283,-45.8349647522
1635821746863591549,12463,1635821746863311052,,278.618652344,51.046295166
1635821746867577866,12464,1635821746867369890,,192.148605347,129.710952759
1635821746871601233,12465,1635821746871368885,,280.095397949,209.540481567
1635821746875660398,12466,1635821746875427961,,19.6842803955,194.852020264
1635821746879696167,12467,1635821746879354000,,68.7716064453,167.863708496
1635821746883606624,12468,1635821746883338928,,-60.5782585144,100.02432251
1635821746887840517,12469,1635821746887583971,,-52.6967582703,51.0552520752
1635821746891613008,12470,1635821746891354084,,186.572662354,32.3507041931
1635821746895721516,12471,1635821746895488023,,-7.18443012238,26.9769649506
1635821746899546356,12472,1635821746899348974,,152.86390686,43.795425415
1635821746903498668,12473,1635821746903248071,,168.757003784,89.6624755859
1635821746907578751,12474,1635821746907300949,,-75.1318130493,85.1754684448
1635821746911528077,12475,1635821746911245107,,73.3489837646,62.5307312012
1635821746915545850,12476,1635821746915303945,,-28.7028007507,58.2270545959
1635821746919628108,12477,1635821746919428110,,-98.5411682129,7.9460401535
1635821746923665545,12478,1635821746923449039,,32.3059616089,-19.3441677094
1635821746927753580,12479,1635821746927473068,,-67.9915618896,-17.9161186218
1635821746931674094,12480,1635821746931473016,,-19.2252502441,-36.4309654236
1635821746935569444,12481,1635821746935396909,,-55.5825614929,-41.8069152832
1635821746939467617,12482,1635821746939269065,,-259.726104736,-74.0438995361
1635821746943510276,12483,1635821746943275928,,-480.251037598,-176.555297852
1635821746947361235,12484,1635821746947205066,,-617.539978027,-286.464996338
1635821746951450261,12485,1635821746951236963,,-173.590759277,-317.338104248
1635821746955568222,12486,1635821746955338954,,90.9314422607,-288.035308838
1635821746959547481,12487,1635821746959264039,,99.0551834106,-216.279037476
1635821746963389138,12488,1635821746963192939,,76.6117782593,-104.906471252
1635821746967693236,12489,1635821746967488050,,86.3307189941,35.8676719666
1635821746971572384,12490,1635821746971313953,,141.038604736,98.7935409546
1635821746975538560,12491,1635821746975297927,,138.831207275,108.373497009
1635821746979641819,12492,1635821746979434967,,69.808380127,102.524139404
1635821746983667413,12493,1635821746983433961,,-101.800582886,66.8416671753
1635821746987640623,12494,1635821746987410068,,-197.655654907,10.0443897247
1635821746991440729,12495,1635821746991281986,,-132.156723022,-44.5946769714
1635821746995555903,12496,1635821746995341062,,-221.602142334,-116.681343079
1635821746999530453,12497,1635821746999289035,,-171.759017944,-164.994827271
1635821747003602908,12498,1635821747003406047,,0.510079979897,-144.532699585
1635821747007793663,12499,1635821747007534027,,-19.30727005,-108.863014221
1635821747011771326,12500,1635821747011411905,,-15.8076095581,-85.5931930542
1635821747015820344,12501,1635821747015506982,,-6.52002000809,-42.5767669678
1635821747019676780,12502,1635821747019403934,,25.2761707306,-3.16972994804
1635821747023699565,12503,1635821747023376941,,-1.53535997868,-3.57881808281
1635821747027764535,12504,1635821747027411937,,-28.0049800873,-5.31835985184
1635821747031742781,12505,1635821747031419038,,15.372710228,0.917703986168
1635821747035549063,12506,1635821747035307884,,32.4260787964,8.70692443848
1635821747039508618,12507,1635821747039273977,,63.5890312195,16.3694953918
1635821747043623569,12508,1635821747043359994,,86.0006103516,33.8766899109
1635821747047585853,12509,1635821747047411918,,122.682472229,64.0141830444
1635821747051469148,12510,1635821747051343917,,199.89831543,100.919296265
1635821747055346516,12511,1635821747055252075,,-29.8606204987,88.4619598389
1635821747059342234,12512,1635821747059209108,,-55.36977005,64.6701965332
1635821747063391032,12513,1635821747063240051,,115.407241821,70.5515289307
1635821747067372702,12514,1635821747067261934,,106.641586304,67.3433532715
1635821747071427258,12515,1635821747071254968,,104.532028198,48.2700958252
1635821747075380384,12516,1635821747075263977,,135.769226074,81.3960647583
1635821747079481527,12517,1635821747079320907,,234.758758545,139.421768188
1635821747083471323,12518,1635821747083278894,,284.184875488,173.17729187
1635821747087541698,12519,1635821747087361097,,195.703155518,190.989608765
1635821747091314903,12520,1635821747091219902,,429.614898682,256.006195068
1635821747095294326,12521,1635821747095177888,,301.137939453,289.079925537
1635821747099407775,12522,1635821747099263906,,304.917907715,303.111755371
1635821747103433005,12523,1635821747103271007,,380.125183105,322.299835205
1635821747107350228,12524,1635821747107188940,,481.682617188,379.495697021
1635821747111564246,12525,1635821747111346006,,31.1277198792,299.798278809
1635821747115593688,12526,1635821747115406990,,548.931030273,349.356903076
1635821747119530609,12527,1635821747119350910,,318.971984863,352.167694092
1635821747123601146,12528,1635821747123379945,,90.4682998657,294.236328125
1635821747127551859,12529,1635821747127361059,,188.414627075,235.582733154
1635821747131583108,12530,1635821747131378889,,142.440078735,257.845214844
1635821747135517562,12531,1635821747135338068,,320.849365234,212.228866577
1635821747139494003,12532,1635821747139209032,,544.593017578,257.353088379
1635821747143512308,12533,1635821747143281936,,-0.34373998642,239.190673828
1635821747147540093,12534,1635821747147346019,,255.826461792,252.673034668
1635821747151646628,12535,1635821747151372909,,22.8712501526,228.759262085
1635821747155639861,12536,1635821747155343055,,334.647644043,231.518920898
1635821747159630217,12537,1635821747159394025,,148.606384277,152.321594238
1635821747163531291,12538,1635821747163316965,,344.486602783,221.287658691
1635821747167668739,12539,1635821747167421102,,-32.9667282104,163.529022217
1635821747171617113,12540,1635821747171413898,,160.914810181,191.137741089
1635821747175704963,12541,1635821747175434112,,-108.501678467,102.507873535
1635821747179526827,12542,1635821747179337978,,-51.1031913757,62.5659599304
1635821747183686949,12543,1635821747183417081,,-402.858123779,-86.9029846191
1635821747187588398,12544,1635821747187383890,,42.4774703979,-71.8141403198
1635821747191581766,12545,1635821747191360950,,42.6194190979,-95.4732208252
1635821747195749752,12546,1635821747195483922,,-123.697158813,-98.5123214722
1635821747199662150,12547,1635821747199425935,,-3.60222005844,-89.0121231079
1635821747203582514,12548,1635821747203311920,,174.24156189,26.4078140259
1635821747207780179,12549,1635821747207566976,,-420.722991943,-66.2322769165
1635821747211655523,12550,1635821747211427927,,570.481262207,39.3400993347
1635821747215528450,12551,1635821747215293884,,-140.71546936,35.9364356995
1635821747219593663,12552,1635821747219316005,,-243.577926636,-12.0587062836
1635821747223478005,12553,1635821747223253965,,-30.2186908722,-52.950756073
1635821747227471110,12554,1635821747227221965,,-53.301410675,20.5335578918
1635821747231472617,12555,1635821747231249094,,-201.533187866,-133.869338989
1635821747235462748,12556,1635821747235227108,,301.607788086,-45.4046859741
