%time,field.header.seq,field.header.stamp,field.header.frame_id,field.X,field.Y,field.Z,field.A,field.B,field.C
1635821762586970012,395726,0,,1131.61816406,-1900.49316406,1227.30395508,-90.073600769,-0.564599990845,178.158599854
1635821762591006045,395727,0,,1131.61767578,-1900.44348145,1227.30664062,-90.073600769,-0.564800024033,178.158599854
1635821762594977591,395728,0,,1131.6171875,-1900.39575195,1227.30834961,-90.073600769,-0.564899981022,178.158599854
1635821762599011224,395729,0,,1131.61743164,-1900.35131836,1227.30957031,-90.073600769,-0.564999997616,178.158599854
1635821762603036527,395730,0,,1131.6171875,-1900.31079102,1227.30981445,-90.073600769,-0.56510001421,178.158599854
1635821762607106189,395731,0,,1131.61608887,-1900.27282715,1227.31030273,-90.073600769,-0.565199971199,178.158493042
1635821762611055163,395732,0,,1131.61608887,-1900.23730469,1227.30981445,-90.0735015869,-0.565199971199,178.158493042
1635821762615079939,395733,0,,1131.61584473,-1900.20483398,1227.30932617,-90.073600769,-0.565199971199,178.158493042
1635821762619063276,395734,0,,1131.61608887,-1900.17541504,1227.30761719,-90.0735015869,-0.565199971199,178.158493042
1635821762623031631,395735,0,,1131.61560059,-1900.15002441,1227.3067627,-90.0735015869,-0.565199971199,178.158493042
1635821762627071332,395736,0,,1131.61535645,-1900.1282959,1227.30627441,-90.073600769,-0.565199971199,178.158401489
1635821762630989014,395737,0,,1131.61523438,-1900.10888672,1227.30456543,-90.0735015869,-0.56510001421,178.158401489
1635821762635021183,395738,0,,1131.61486816,-1900.09118652,1227.30212402,-90.0735015869,-0.564999997616,178.158401489
1635821762639017218,395739,0,,1131.61474609,-1900.07592773,1227.29870605,-90.0735015869,-0.564899981022,178.158401489
1635821762643059805,395740,0,,1131.61462402,-1900.06396484,1227.29541016,-90.0735015869,-0.564800024033,178.158401489
1635821762647027903,395741,0,,1131.61474609,-1900.05541992,1227.29309082,-90.0735015869,-0.564700007439,178.158401489
1635821762650994173,395742,0,,1131.61437988,-1900.05029297,1227.2923584,-90.0735015869,-0.564700007439,178.158294678
1635821762654946715,395743,0,,1131.61437988,-1900.04858398,1227.29553223,-90.0735015869,-0.564800024033,178.158294678
1635821762658946753,395744,0,,1131.61425781,-1900.046875,1227.30004883,-90.0735015869,-0.564999997616,178.158294678
1635821762663072406,395745,0,,1131.61364746,-1900.04577637,1227.30480957,-90.0735015869,-0.565199971199,178.158294678
1635821762667026399,395746,0,,1131.61364746,-1900.04577637,1227.30957031,-90.0735015869,-0.565400004387,178.158294678
1635821762670949700,395747,0,,1131.61279297,-1900.04626465,1227.31359863,-90.073600769,-0.56559997797,178.158294678
1635821762675035375,395748,0,,1131.6126709,-1900.04589844,1227.31298828,-90.0735015869,-0.56559997797,178.158203125
1635821762678952115,395749,0,,1131.61279297,-1900.04577637,1227.31335449,-90.0735015869,-0.56559997797,178.158203125
1635821762682975436,395750,0,,1131.61230469,-1900.04589844,1227.31347656,-90.0735015869,-0.56559997797,178.158203125
1635821762687060439,395751,0,,1131.61230469,-1900.04504395,1227.3125,-90.0735015869,-0.56559997797,178.158203125
1635821762690978503,395752,0,,1131.61193848,-1900.04516602,1227.3125,-90.0735015869,-0.56559997797,178.158203125
1635821762694896665,395753,0,,1131.61218262,-1900.04406738,1227.31176758,-90.0735015869,-0.565500020981,178.158203125
