%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Vx,field.Vy,field.Vz,field.Speed
1638888344198741487,159,0,,-0.0253202784806,-0.12660138309,0.075960829854,0.149796783924
1638888344202653909,160,0,,0.0735842809081,0.0981123745441,-0.024528093636,0.125069230795
1638888344206615431,161,0,,0.077087007463,-0.102782674134,0.128478348255,0.181695818901
1638888344210642475,162,0,,0.0,0.100909516215,-0.176591649652,0.203389629722
1638888344214654646,163,0,,-0.0490332469344,-0.0245166234672,0.0980664938688,0.112349286675
1638888344218921716,164,0,,0.0503699295223,0.0,-0.0251849647611,0.0563152916729
1638888344222712949,165,0,,-0.122197411954,0.0,0.0244394820184,0.124617397785
1638888344226627073,166,0,,0.176719203591,0.075736798346,0.0,0.192264765501
1638888344230613825,167,0,,-0.203434169292,-0.152575626969,0.0254292711616,0.255561023951
1638888344234660867,168,0,,0.150342464447,0.100228302181,-0.0751712322235,0.195702016354
1638888344238639438,169,0,,-0.123981788754,-0.0247963573784,0.0247963573784,0.128845661879
1638888344242604731,170,0,,0.125367760658,-0.0250735525042,0.0,0.127850532532
1638888344246782493,171,0,,-0.150360420346,0.0751802101731,0.0250600706786,0.169965669513
1638888344250685102,172,0,,0.121665716171,0.0,-0.0243331436068,0.124075174332
1638888344254648310,173,0,,-0.0251910146326,-0.0251910146326,0.0251910146326,0.0436321161687
1638888344258720562,174,0,,0.0,0.0,0.0254740603268,0.0254740603268
1638888344262611470,175,0,,-0.0246043521911,-0.0246043521911,-0.0492087043822,0.0602681078017
1638888344266647107,176,0,,0.0,0.0,0.0253462903202,0.0253462903202
1638888344270673133,177,0,,0.0250660609454,-0.0250660609454,-0.0250660609454,0.0434156917036
1638888344274617091,178,0,,0.0246578715742,0.0493157431483,-0.0246578715742,0.0603992044926
1638888344278786912,179,0,,-0.025332512334,0.025332512334,0.0,0.0358255803585
1638888344282718254,180,0,,0.0,-0.1220125705,0.0244025141001,0.124428890646
1638888344286643001,181,0,,0.0,0.0754325985909,-0.025144200772,0.0795129388571
1638888344290605538,182,0,,-0.0763063207269,0.0254354402423,0.0254354402423,0.0843598097563
1638888344294680770,183,0,,0.0,0.0503880828619,-0.100776165724,0.11267118156
1638888344298704079,184,0,,0.0735713765025,-0.098095163703,0.147142753005,0.191536933184
1638888344302639984,185,0,,0.0,0.100378222764,-0.0501891113818,0.112226262689
1638888344306788222,186,0,,-0.0252273790538,-0.0504547581077,0.0252273790538,0.0617942065001
1638888344310749604,187,0,,0.0724238082767,0.0241412688047,-0.0482825376093,0.0903283581138
1638888344314792123,188,0,,0.0762000381947,-0.0508000254631,0.0254000127316,0.0950381457806
1638888344318688051,189,0,,-0.127000063658,0.0508000254631,0.0,0.136783257127
1638888344322664496,190,0,,0.148866161704,-0.074433080852,0.0248110257089,0.168276563287
1638888344326550957,191,0,,-0.100715667009,0.0503578335047,-0.0251789167523,0.115384295583
1638888344330660834,192,0,,-0.025353949517,-0.050707899034,0.025353949517,0.0621042400599
1638888344334676445,193,0,,-0.0491885058582,0.0245942529291,0.0,0.0549944229424
1638888344338720475,194,0,,0.0,-0.0992734655738,0.0248183663934,0.102328747511
1638888344342750679,195,0,,0.0494611337781,0.0989222675562,-0.024730566889,0.113329693675
1638888344346694174,196,0,,0.0,0.0,-0.025123115629,0.025123115629
1638888344350617905,197,0,,0.0753874033689,0.0753874033689,-0.0753874033689,0.130574822426
1638888344354722391,198,0,,-0.0758509337902,-0.15170186758,0.126418232918,0.211538150907
1638888344358744024,199,0,,0.123130105436,0.0492520444095,0.0,0.132615178823
1638888344362630972,200,0,,-0.174254417419,0.0497869774699,-0.024893488735,0.182929039001
1638888344366704881,201,0,,0.0255438741297,-0.0510877482593,-0.0255438741297,0.0625694543123
1638888344370770509,202,0,,0.0,0.0248787235469,0.0,0.0248787235469
1638888344374661894,203,0,,0.0987708494067,-0.0740781351924,0.0493854247034,0.132974326611
1638888344378681273,204,0,,0.0253004226834,-0.0253004226834,0.0506008453667,0.0619731247425
1638888344382610932,205,0,,-0.0749473571777,0.124912261963,-0.199859619141,0.247313663363
1638888344386636832,206,0,,-0.0758921131492,-0.0505947396159,0.101189479232,0.136230513453
1638888344390775283,207,0,,0.0,0.0498372614384,0.0249186307192,0.0557197518647
1638888344394685611,208,0,,0.0490734055638,-0.0245367027819,0.0,0.0548657365143
1638888344398749667,209,0,,-0.0251879896969,-0.0251879896969,-0.0503759793937,0.0616977214813
1638888344402801283,210,0,,0.0248905345798,0.0248905345798,0.0248905345798,0.0431116707623
1638888344406772662,211,0,,0.0,0.0493825152516,0.0,0.0493825152516
1638888344410618250,212,0,,-0.0250750519335,0.0,0.0,0.0250750519335
1638888344414615542,213,0,,0.0257208812982,-0.128604397178,0.0,0.131151273847
1638888344418652878,214,0,,-0.0495927147567,0.0495927147567,0.0247963573784,0.074389077723
1638888344422645361,215,0,,0.0746007710695,0.0497338473797,-0.0248669236898,0.0930435061455
1638888344426726830,216,0,,0.0502914153039,-0.025145707652,0.0502914153039,0.0754371210933
1638888344430920416,217,0,,-0.0990156754851,0.0742617547512,-0.0495078377426,0.133303925395
1638888344434718596,218,0,,0.0,-0.14851474762,0.049504917115,0.156548291445
1638888344438719601,219,0,,-0.101495556533,0.12686945498,-0.0761216729879,0.179420500994
1638888344442721834,220,0,,0.149850085378,-0.049950029701,0.049950029701,0.165665507317
1638888344446616122,221,0,,-0.0498017556965,-0.0249008778483,0.0,0.0556800588965
1638888344450668062,222,0,,0.0255096945912,0.0510193891823,-0.0255096945912,0.0624857358634
1638888344454639793,223,0,,0.0,0.0247014369816,0.0247014369816,0.0349331088364
1638888344458588581,224,0,,0.0251065716147,0.0251065716147,-0.0251065716147,0.0434858575463
1638888344462803405,225,0,,-0.0763479918242,0.0508986599743,0.0,0.0917588621378
1638888344466717162,226,0,,0.0237180721015,-0.0948722884059,0.0237180721015,0.10062725842
1638888344470679093,227,0,,0.0509790815413,0.0254895407706,-0.0254895407706,0.0624363683164
1638888344474665576,228,0,,0.0503487661481,-0.0503487661481,0.025174383074,0.0755231529474
1638888344478698447,229,0,,0.0,0.0251381713897,-0.0251381713897,0.0355507433414
1638888344482648601,230,0,,-0.098980627954,0.0,0.0,0.098980627954
1638888344486698779,231,0,,0.102044984698,0.0,0.0255112461746,0.105185560882
1638888344490747332,232,0,,0.0,0.0249334443361,0.0,0.0249334443361
1638888344494739155,233,0,,-0.172210261226,-0.0246014669538,-0.0246014669538,0.175689607859
1638888344498718218,234,0,,0.0500872209668,0.0500872209668,0.0250436104834,0.0751308351755
1638888344502739527,235,0,,0.124837905169,-0.149805486202,0.0,0.195003047585
